         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57308.629991 19.351140      NaN    -8    22 c    0   0.98 139.70658 -12.25903  2080.17  4925.69 4.49 3.78 -42.3 -0.447    19.08 20.86 02a57308o0642c 0xc00800
57391.592694 19.549093      NaN    10    15 c    0   1.14 139.70658 -12.25903  8920.22  5410.79 3.69 3.36  83.6 -0.441    19.52 21.41 02a57391o0608c 0xc00800
57391.609983 19.766969      NaN   -20    15 c    0   1.23 139.70658 -12.25903  9222.12  5991.49 3.70 3.36  86.1 -0.455    19.48 21.30 02a57391o0635c 0xc00800
57399.486884 19.696897      NaN    -4    16 c    0   0.91 139.70658 -12.25903  1754.65  5108.26 4.01 3.62 -50.9 -0.427    19.61 21.56 02a57399o0476c 0xc00800
57399.514912 19.334813      NaN    19    16 c    0   1.03 139.70658 -12.25903  1415.58  4509.35 4.12 3.62 -46.6 -0.440    19.65 21.62 02a57399o0518c 0xc00800
57399.534773 19.089302      NaN   -32    28 c    0   0.99 139.70658 -12.25903  8279.20  4778.42 3.67 3.43  73.3 -0.408    19.67 21.67 02a57399o0547c 0xc00800
57399.550685 19.419021      NaN    14    16 c    0   0.67 139.70658 -12.25903  7999.69  6527.50 3.72 3.41  83.8 -0.418    19.65 21.67 02a57399o0571c 0xc00900
57421.546974 19.454622      NaN    18    14 c    0   1.20 139.70658 -12.25903  8382.10  6030.27 3.77 3.46  88.8 -0.419    19.51 21.42 02a57421o0583c 0xc00800
57421.570656 19.631075      NaN   -10    17 c    0   0.82 139.70658 -12.25903  8100.39  5450.46 3.74 3.44  87.2 -0.414    19.37 21.14 02a57421o0622c 0xc00800
57421.594409 19.454622      NaN     6    18 c    0   1.23 139.70658 -12.25903  9283.95  4866.89 3.89 3.62  84.6 -0.417    19.21 20.90 02a57421o0661c 0xc00800
57421.618113 19.401649      NaN     3    20 c    0   1.53 139.70658 -12.25903  9213.07  4828.76 3.98 3.79  83.3 -0.411    19.03 20.71 02a57421o0700c 0xc00800
