Nested Sampling Global Log-Evidence           :   -0.542172309741678182E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.161771187217546908E+01  +/-    0.162932885547908884E+00

Dim No.       Mean        Sigma
   1    0.240664606151691052E+00    0.481632650061855714E-02
   2   -0.147516768566946221E+01    0.123287472123199060E+01
   3    0.199493692159392189E+01    0.641890415485085394E-02
   4    0.144823275948065833E+01    0.243420060441897873E+00
   5    0.109189021558549117E-01    0.328096470723728440E-03
   6    0.173198221121215568E+01    0.684528984115998634E-01
   7   -0.188734918715879108E+01    0.119670353204211224E+00
   8   -0.918843946361250358E-01    0.643167947961306996E-01
   9   -0.571434824458830537E+01    0.180427826379016509E+01
  10   -0.121395045666782025E+00    0.610536990098860186E-01
  11   -0.208556850761110850E-01    0.316174597848761230E-01
  12   -0.793352422625280829E-01    0.106117054218337198E+00
  13   -0.175607494276226656E+00    0.885691911266077575E-01
  14   -0.108154499568380746E+01    0.146924200134205801E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.238338483079568370E+00
   2    0.115761373047692318E+01
   3    0.200197780581604290E+01
   4    0.110996958743642282E+01
   5    0.105883854463247676E-01
   6    0.170053109497956512E+01
   7   -0.188269971001118508E+01
   8   -0.174021448574835813E+00
   9   -0.569338386496980853E+01
  10   -0.169900860194606540E+00
  11   -0.378339788660065485E-01
  12   -0.349970645588686124E-01
  13    0.423592085069179614E-01
  14   -0.111059253600353269E+01

MAP Parameters
Dim No.        Parameter
   1    0.239134134107239049E+00
   2   -0.518275262471198772E+01
   3    0.199807645221990948E+01
   4    0.174502727965205851E+01
   5    0.113801760455670090E-01
   6    0.170182674306705706E+01
   7   -0.177484607434250030E+01
   8    0.896579676018021687E-01
   9   -0.740941314736851986E+00
  10   -0.116575211946290336E+00
  11   -0.609317005559748687E-02
  12   -0.126345815316701443E+00
  13   -0.124312666878258565E+00
  14   -0.108467820192379749E+01
