         MJD         m       dm    uJy  duJy F  err  chi/N      RA      Dec       x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57322.405947 17.809593      NaN     60    71 o    0   1.00 2.92974 12.07902 4656.17  4586.42  4.16  3.69 -41.5 -0.513    17.70 18.16 02a57322o0420o 0xc00800
57322.441002 17.837796      NaN     71    65 o    0   1.31 2.92974 12.07902 4650.05  4589.14  4.37  3.87 -35.7 -0.470    17.61 18.08 02a57322o0473o 0xc00800
57322.469728 17.883650      NaN    -41    85 o    0   1.06 2.92974 12.07902 3182.13  6041.01  4.35  3.60 -59.5 -0.505    17.58 17.99 02a57322o0517o 0xc00800
57322.493841 17.797727      NaN   -119    92 o    0   1.09 2.92974 12.07902 3183.67  6040.76  4.46  3.70 -57.2 -0.509    17.46 17.84 02a57322o0554o 0xc00800
57323.376027 18.131260      NaN     47    52 o    0   1.10 2.92974 12.07902 4670.38  4583.67  4.26  3.80 -41.7 -0.496    18.11 19.00 02a57323o0311o 0xc00800
57323.406178 17.963129      NaN     84    51 o    0   0.96 2.92974 12.07902 4664.10  4586.61  4.13  3.67 -39.2 -0.495    18.08 18.86 02a57323o0353o 0xc00800
57323.437191 18.317510      NaN     -2    57 o    0   0.83 2.92974 12.07902 3203.41  6039.04  4.11  3.37 -60.1 -0.504    18.03 18.78 02a57323o0396o 0xc00800
57323.465000 18.336727      NaN    -54    56 o    0   1.04 2.92974 12.07902 3202.72  6040.81  4.08  3.37 -60.5 -0.504    17.96 18.62 02a57323o0436o 0xc00800
57330.348354 18.836735      NaN     13    31 o    0   0.78 2.92974 12.07902 4707.16  4599.39  5.03  4.44 -33.9 -0.421    18.84 20.62 02a57330o0241o 0xc00800
57330.378918 18.511660      NaN     53    30 o    0   0.89 2.92974 12.07902 4700.65  4600.96  4.73  4.15 -38.4 -0.467    18.94 20.72 02a57330o0288o 0xc00800
57366.273044 18.776955      NaN     37    25 o    0   1.08 2.92974 12.07902 5166.48  4099.15  3.87  3.65 -45.2 -0.476    18.90 20.32 02a57366o0120o 0xc00800
57366.285947 19.212347      NaN    -31    25 o    0   0.95 2.92974 12.07902 5466.91  4683.62  4.15  3.96 -51.1 -0.425    18.83 20.37 02a57366o0141o 0xc00800
57366.302946 19.102305      NaN     11    24 o    0   1.25 2.92974 12.07902 4598.34  3527.75  4.21  3.80 -23.4 -0.418    18.90 20.39 02a57366o0168o 0xc00800
57366.320153 19.169763      NaN    -42    26 o    0   1.33 2.92974 12.07902 4291.37  5276.33  4.01  3.72 -53.3 -0.419    18.85 20.34 02a57366o0195o 0xc00900
57408.211329 18.186107      NaN     31    54 o    0   0.85 2.92974 12.07902 4411.41  4894.80  3.83  3.57  88.2 -0.502    18.15 18.89 02a57408o0045o 0xc00800
57408.218670 18.574166      NaN     15    40 o    0   1.44 2.92974 12.07902 4111.12  4315.15  3.79  3.53 -77.3 -0.485    18.42 19.38 02a57408o0057o 0xc00800
57408.232956 18.417189      NaN     42    38 o    0   1.04 2.92974 12.07902 4979.83  5475.73  3.71  3.42 -85.7 -0.513    18.46 19.44 02a57408o0080o 0xc00800
57408.250059 18.684100      NaN      2    40 o    0   1.20 2.92974 12.07902 5287.06  3736.64  3.89  3.69 -54.5 -0.498    18.38 19.37 02a57408o0108o 0xc00800
57591.559139 18.693037      NaN     13    36 o    0   1.47 2.92974 12.07902 6128.83  4695.30  3.46  3.19 -87.8 -0.463    18.46 19.34 02a57591o0590o 0xc00900
57591.577727 18.878500      NaN    -49    34 o    0   1.22 2.92974 12.07902 6145.52  4733.22  3.41  3.12 -89.4 -0.491    18.53 19.40 02a57591o0627o 0xc00800
57591.584366 18.889197      NaN      2    33 o    0   1.21 2.92974 12.07902 6085.48  4659.35  3.41  3.17  87.6 -0.486    18.53 19.42 02a57591o0639o 0xc00800
57591.597635 18.590371      NaN     34    33 o    0   1.19 2.92974 12.07902 6067.08  4776.66  3.43  3.15  88.2 -0.484    18.51 19.38 02a57591o0664o 0xc00900
57591.610250 18.702047      NaN     18    34 o    0   1.07 2.92974 12.07902 6105.16  4721.96  3.43  3.23  87.8 -0.480    18.52 19.42 02a57591o0688o 0xc00800
57611.524433 19.038793      NaN     22    22 o    0   0.77 2.92974 12.07902 7422.41  7435.69  4.15  3.33 -86.1 -0.458    19.30 21.45 02a57611o0538o 0xc00800
57611.547158 18.786693      NaN     51    20 o    0   1.05 2.92974 12.07902 7440.23  7474.43  4.10  3.30 -87.1 -0.467    19.31 21.46 02a57611o0578o 0xc00900
57611.567546 19.302877      NaN    -16    23 o    0   0.83 2.92974 12.07902 3150.70  3081.83  5.29  3.81  -5.9 -0.399    19.09 21.45 02a57611o0614o 0xc00800
57611.577323 19.115465      NaN     22    20 o    0   1.15 2.92974 12.07902 3167.83  2967.89  4.23  3.47 -17.6 -0.471    19.28 21.44 02a57611o0632o 0xc00800
57611.598209 19.367717      NaN     17    16 o    0   1.63 2.92974 12.07902 3128.82  3024.84  4.20  3.44 -16.5 -0.478    19.30 21.47 02a57611o0670o 0xc00800
57619.507220 18.336727      NaN    -29    56 o    0   0.85 2.92974 12.07902 7417.46  6587.63  3.83  3.18  87.7 -0.465    18.22 19.25 02a57619o0361o 0xc00800
57619.519633 18.550302      NaN    -23    46 o    0   1.00 2.92974 12.07902 3164.69  3939.25  4.11  3.45  -9.9 -0.440    18.21 19.53 02a57619o0383o 0xc00800
57619.532124 18.526952      NaN    -20    47 o    0   1.09 2.92974 12.07902 3181.06  3826.81  5.31  3.56  -2.9 -0.380    18.07 19.56 02a57619o0406o 0xc00800
57619.549984 18.410251      NaN     40    39 o    0   1.28 2.92974 12.07902 3141.30  3886.44  3.58  3.32 -34.3 -0.483    18.31 19.54 02a57619o0440o 0xc00800
57650.456889 18.623526      NaN    -29    43 o    0   0.98 2.92974 12.07902 3293.36  3969.38  5.15  3.64  -0.1 -0.379    18.25 19.34 02a57650o0443o 0xc00800
57650.457889 18.640491      NaN     13    38 o    0   0.97 2.92974 12.07902 3275.59  3930.98  3.50  3.48 -76.9 -0.443    18.51 19.33 02a57650o0445o 0xc00800
57650.477479 18.729535      NaN    -55    39 o    0   0.89 2.92974 12.07902 3328.09  4005.34  3.83  3.54  -2.2 -0.432    18.43 19.30 02a57650o0484o 0xc00800
57650.488705 18.878500      NaN    -56    34 o    0   1.45 2.92974 12.07902 3367.67  3887.19  3.67  3.56  -3.0 -0.432    18.45 19.29 02a57650o0505o 0xc00800
57650.505998 18.489118      NaN     26    40 o    0   0.96 2.92974 12.07902 3311.29  3947.33  3.46  3.36 -83.5 -0.457    18.50 19.27 02a57650o0536o 0xc00800
57670.400544 19.419021      NaN      2    20 o    0   1.22 2.92974 12.07902 2676.76  6383.95  3.29  3.18 -16.9 -0.426    19.25 20.75 02a57670o0371o 0xc00800
57670.420125 19.128787      NaN     24    19 o    0   0.96 2.92974 12.07902 2659.68  6346.30  3.23  3.11  -7.5 -0.435    19.34 20.90 02a57670o0409o 0xc00800
57670.432645 19.510313      NaN    -17    19 o    0   1.38 2.92974 12.07902 2712.59  6418.79  3.20  3.12   3.0 -0.421    19.40 21.01 02a57670o0434o 0xc00800
57670.449589 19.076453      NaN     31    18 o    0   1.05 2.92974 12.07902 2732.26  6302.10  3.20  3.16 -47.6 -0.431    19.42 21.04 02a57670o0468o 0xc00900
