Nested Sampling Global Log-Evidence           :   -0.429687342349031383E+02  +/-    0.584241051962907876E+00
Nested Importance Sampling Global Log-Evidence:   -0.484432983905575014E+02  +/-    0.332852630335620792E-01

Dim No.       Mean        Sigma
   1    0.961261658988267487E-01    0.312715254892222613E-01
   2   -0.479243501919808956E+01    0.464865503986253148E+00
   3    0.346224331957341036E+00    0.655076431125795333E-01
   4    0.568160715045572529E+00    0.165764299318463565E+00
   5    0.984334779339305840E-02    0.478481342462537974E-02
   6    0.119606060729948083E+01    0.357619355108147255E-01
   7   -0.170231407923196953E+01    0.452902596073511188E+00
   8    0.757649461954927467E-01    0.337225457756332239E-01
   9   -0.194768489017770746E+00    0.494508004905319598E+00
  10   -0.816142620990846779E-01    0.779549156301230367E-01
  11   -0.823396580297960923E-01    0.132545750669280482E+00
  12   -0.225866933113556712E+00    0.264590736906675394E+00
  13   -0.136345638127558594E+00    0.435919356956319531E-01
  14   -0.106201129349698298E+01    0.599792964199538231E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.125142921398611134E+00
   2   -0.451243329076906363E+01
   3    0.352831669367875467E+00
   4    0.319467496901055359E+00
   5    0.590125957473925516E-02
   6    0.118508469778049852E+01
   7   -0.219013864304209438E+01
   8    0.106509277133838648E+00
   9    0.213488096307815844E+00
  10   -0.746517368085697769E-01
  11   -0.194563762281865504E+00
  12   -0.491337211818133612E+00
  13   -0.149561311069789954E+00
  14   -0.103445933064202977E+01

MAP Parameters
Dim No.        Parameter
   1    0.125142921398611134E+00
   2   -0.451243329076906363E+01
   3    0.352831669367875467E+00
   4    0.319467496901055359E+00
   5    0.590125957473925516E-02
   6    0.118508469778049852E+01
   7   -0.219013864304209438E+01
   8    0.106509277133838648E+00
   9    0.213488096307815844E+00
  10   -0.746517368085697769E-01
  11   -0.194563762281865504E+00
  12   -0.491337211818133612E+00
  13   -0.149561311069789954E+00
  14   -0.103445933064202977E+01
