Nested Sampling Global Log-Evidence           :   -0.330819550704809640E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.377398691628241068E+01  +/-    0.614659117072610048E-01

Dim No.       Mean        Sigma
   1    0.223630398261474739E+00    0.107605629951693571E-02
   2   -0.341542158112743905E+02    0.870601585517562726E+00
   3    0.160174754820736798E+01    0.307279056442595145E-02
   4    0.136048708883931369E+01    0.409286204991583941E-01
   5    0.920682505550634959E-02    0.177341473159494572E-03
   6    0.214538533058256187E+01    0.535227524183687353E-02
   7   -0.158629758730618575E+01    0.191761034943328912E+00
   8   -0.112219483679232512E+00    0.151998615078754160E-02
   9   -0.509058164255697854E+01    0.344870725233732522E+00
  10    0.205988914347405641E-01    0.472988584658788451E-02
  11   -0.201527300610113043E-01    0.637176478555399189E-01
  12   -0.101637896258305660E+00    0.137066684123826905E-01
  13   -0.372085602178699563E-02    0.357792978407064401E-02
  14   -0.106353579298869083E+01    0.156518337646142647E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.223194533473460605E+00
   2   -0.355853508701847616E+02
   3    0.160186992115906701E+01
   4    0.141068078763898885E+01
   5    0.909882589878625164E-02
   6    0.215319135387920291E+01
   7   -0.178863567364579779E+01
   8   -0.111341097652628507E+00
   9   -0.509255295789911422E+01
  10    0.217473751654763889E-01
  11    0.857504171403730420E-01
  12   -0.964879763070114471E-01
  13   -0.111885353883680056E-01
  14   -0.105441229680482440E+01

MAP Parameters
Dim No.        Parameter
   1    0.223892166160821415E+00
   2   -0.328833574250147933E+02
   3    0.160281013102099923E+01
   4    0.130047159024271775E+01
   5    0.937246611199831110E-02
   6    0.213796357674941362E+01
   7   -0.151052503034130803E+01
   8   -0.112077396916131986E+00
   9   -0.493875157872939052E+01
  10    0.151380561714446922E-01
  11   -0.194512467412255793E-01
  12   -0.112518401368785659E+00
  13   -0.412124168441235176E-02
  14   -0.105388961356236566E+01
