         MJD         m       dm   uJy  duJy F  err    chi/N     RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57323.382020 18.186107      NaN     7    62 o    0     0.96 4.4148 22.73215  2230.11  5838.54  5.04 4.08 -34.5 -0.451    17.97 18.91 02a57323o0319o 0xc00800
57323.412385 18.191747      NaN    39    51 o    0     1.34 4.4148 22.73215  2222.29  5842.30  4.34 3.40 -58.8 -0.475    18.10 18.82 02a57323o0361o 0xc00800
57323.443133 18.073966      NaN    28    62 o    0     1.08 4.4148 22.73215   756.71  7318.08  4.87 3.70 -58.5 -0.440    18.00 18.75 02a57323o0404o 0xc00800
57323.460032 18.180496      NaN     2    64 o    0     1.25 4.4148 22.73215 10385.07  7339.22  4.48 3.48  82.2 -0.483    17.97 18.64 02a57323o0429o 0xc00800
57323.463054 17.817577      NaN    67    68 o    0     0.86 4.4148 22.73215   756.09  7319.45  4.80 3.63 -59.5 -0.437    17.96 18.65 02a57323o0433o 0xc00900
57323.488763 17.744005      NaN    62    76 o    0     1.10 4.4148 22.73215 10382.47  7342.69  4.65 3.72  81.9 -0.471    17.87 18.54 02a57323o0472o 0xc00800
57327.346167 18.836735      NaN    10    32 o    0     0.83 4.4148 22.73215  2275.58  5853.45  4.98 3.75 -59.7 -0.445    18.80 20.41 02a57327o0250o 0xc00800
57327.375944 18.631975      NaN    17    37 o    0     0.87 4.4148 22.73215  2268.05  5854.68  5.16 3.74 -57.6 -0.443    18.71 20.23 02a57327o0291o 0xc00800
57327.407798 18.847027      NaN   -33    35 o    0     1.06 4.4148 22.73215   795.57  7332.16  5.59 3.47 -64.4 -0.415    18.70 20.17 02a57327o0336o 0xc00800
57327.422805 18.847027      NaN    -4    35 o    0     0.97 4.4148 22.73215 10428.58  7352.45  4.82 3.51  80.8 -0.480    18.68 20.15 02a57327o0357o 0xc00800
57327.442820 18.186107      NaN    79    38 o    0     1.19 4.4148 22.73215   793.96  7334.46  5.56 3.44 -65.2 -0.417    18.62 20.02 02a57327o0385o 0xc00800
57327.455158 18.729535      NaN   -31    39 o    0     1.00 4.4148 22.73215 10425.55  7355.40  4.77 3.38  82.5 -0.486    18.63 20.03 02a57327o0403o 0xc00800
57362.274312 19.183773      NaN    11    22 o    0     1.12 4.4148 22.73215  2715.41  5354.25  4.10 3.53 -55.1 -0.468    19.24 20.96 02a57362o0134o 0xc00800
57362.288507 18.990530      NaN    26    22 o    0     0.93 4.4148 22.73215  3016.19  5935.66  4.01 3.46 -66.4 -0.464    19.21 20.93 02a57362o0153o 0xc00900
57362.309855 19.454622      NaN   -19    20 o    0     1.35 4.4148 22.73215  2137.66  4789.11  4.31 3.62 -48.1 -0.466    19.21 20.93 02a57362o0182o 0xc00800
57362.316506 19.183773      NaN     8    23 o    0     0.89 4.4148 22.73215  1843.57  6538.55  4.43 3.74 -59.4 -0.436    19.13 20.97 02a57362o0192o 0xc00800
57363.274348 18.990530      NaN    17    25 o    0     1.01 4.4148 22.73215  2721.88  5355.34  4.02 3.55 -62.4 -0.445    19.08 20.66 02a57363o0105o 0xc00800
57363.288378 18.836735      NaN    34    24 o    0     0.77 4.4148 22.73215  3023.49  5936.87  3.93 3.50 -66.3 -0.441    19.10 20.69 02a57363o0123o 0xc00800
57363.308293 19.102305      NaN    17    22 o    0     1.03 4.4148 22.73215  2145.21  4790.13  4.10 3.57 -51.8 -0.460    19.10 20.67 02a57363o0148o 0xc00900
57363.324058 19.155932      NaN    19    20 o    0     1.28 4.4148 22.73215  1847.59  6543.02  3.93 3.39 -65.5 -0.454    19.12 20.69 02a57363o0168o 0xc00800
57415.250444 19.089302      NaN   -39    28 o    0     1.44 4.4148 22.73215  1694.74  6238.81  3.93 3.45 -63.0 -0.467    18.74 20.01 02a57415o0100o 0xc00900
57415.269452 18.582238      NaN    41    31 o    0     1.15 4.4148 22.73215  1407.09  5661.70  4.20 3.58 -57.1 -0.468    18.66 19.93 02a57415o0130o 0xc00800
57415.288513 18.847027      NaN     3    34 o    0     1.04 4.4148 22.73215  2575.95  5070.71  4.02 3.59 -56.6 -0.472    18.57 19.81 02a57415o0161o 0xc00800
