         MJD         m       dm   uJy  duJy F  err  chi/N     RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57274.298169 19.631075      NaN    -3    17 c    0   1.22 4.4148 22.73215  9828.32 4482.76 3.94 3.39  85.0 -0.409    19.42 21.35 02a57274o0011c 0xc00800
57274.305296 19.183773      NaN    14    21 c    0   1.05 4.4148 22.73215  1416.38 6597.56 3.83 3.64 -83.9 -0.412    19.40 21.32 02a57274o0014c 0xc00800
57275.291794 19.226921      NaN    17    19 c    0   1.35 4.4148 22.73215  8362.15 5959.09 4.21 3.48  89.3 -0.463    19.29 21.17 02a57275o0032c 0xc00900
57275.303606 19.212347      NaN    12    21 c    0   1.06 4.4148 22.73215  9835.98 4487.13 4.42 3.64  76.9 -0.463    19.36 21.26 02a57275o0051c 0xc00800
57275.308584 19.472870      NaN     2    19 c    0   1.28 4.4148 22.73215  1423.29 6601.06 4.07 3.54 -57.3 -0.447    19.32 21.21 02a57275o0059c 0xc00800
57275.312597 19.696897      NaN   -18    16 c    0   1.50 4.4148 22.73215  9832.47 4488.02 4.42 3.66  79.9 -0.460    19.39 21.32 02a57275o0066c 0xc00800
57275.316053 19.472870      NaN    14    15 c    0   1.58 4.4148 22.73215  1420.21 6601.12 4.11 3.56 -57.4 -0.451    19.35 21.27 02a57275o0072c 0xc00900
57314.369681 19.631075      NaN   -13    17 c    0   0.97 4.4148 22.73215  2158.51 5828.15 4.48 3.72 -49.5 -0.451    19.51 21.53 02a57314o0256c 0xc00800
57314.376622 19.631075      NaN    -9    17 c    0   0.94 4.4148 22.73215  8504.62 4821.88 4.24 4.01  67.6 -0.434    19.50 21.54 02a57314o0263c 0xc00800
57314.407466 19.569016      NaN   -46    18 c    0   0.97 4.4148 22.73215   673.96 7306.48 4.74 3.73 -54.6 -0.429    19.49 21.53 02a57314o0307c 0xc00900
57314.423871 19.569016      NaN    -7    18 c    0   1.00 4.4148 22.73215 10305.98 7323.36 4.64 3.77  82.7 -0.411    19.49 21.53 02a57314o0331c 0xc00800
57314.435782 19.197966      NaN    22    18 c    0   1.00 4.4148 22.73215   664.77 7308.63 4.67 3.65 -56.0 -0.432    19.50 21.51 02a57314o0346c 0xc00800
57314.454321 19.089302      NaN    -8    28 c    0   0.79 4.4148 22.73215 10301.76 7325.08 4.65 3.69  82.6 -0.421    19.01 20.95 02a57314o0373c 0xc00800
57402.237040 18.867907      NaN    31    24 c    0   0.82 4.4148 22.73215  2530.78 5568.99 4.10 3.70 -59.2 -0.449    19.07 20.60 02a57402o0079c 0xc00800
57402.252726 19.302877      NaN   -10    23 c    0   1.11 4.4148 22.73215  2831.92 6147.69 4.03 3.59 -64.8 -0.441    19.04 20.55 02a57402o0105c 0xc00800
57402.269070 18.729535      NaN    39    26 c    0   0.87 4.4148 22.73215  1959.30 4994.66 4.31 3.67 -50.6 -0.460    19.00 20.49 02a57402o0132c 0xc00800
57402.284790 18.910912      NaN    24    25 c    0   1.21 4.4148 22.73215  1671.42 6744.41 4.23 3.69 -54.7 -0.438    18.93 20.39 02a57402o0158c 0xc00800
