         MJD         m       dm   uJy  duJy F  err  chi/N      RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57274.298169 19.419021      NaN     8    18 c    0   1.34 4.40456 22.73215  9809.83 4483.07 3.94 3.39  85.0 -0.409    19.42 21.35 02a57274o0011c 0xc00800
57274.305296 19.241693      NaN    10    21 c    0   1.14 4.40456 22.73215  1397.96 6597.31 3.83 3.64 -84.0 -0.413    19.40 21.32 02a57274o0014c 0xc00800
57275.291794 19.510313      NaN   -29    19 c    0   1.14 4.40456 22.73215  8343.80 5959.27 4.21 3.48  89.4 -0.463    19.29 21.17 02a57275o0032c 0xc00900
57275.303606 19.631075      NaN   -16    17 c    0   1.57 4.40456 22.73215  9817.48 4487.45 4.41 3.64  77.0 -0.462    19.36 21.26 02a57275o0051c 0xc00800
57275.308584 18.955691      NaN    38    19 c    0   1.07 4.40456 22.73215  1404.87 6600.80 4.07 3.54 -57.3 -0.448    19.32 21.21 02a57275o0059c 0xc00800
57275.312597 19.454622      NaN    12    16 c    0   1.66 4.40456 22.73215  9813.97 4488.33 4.41 3.66  80.0 -0.460    19.39 21.32 02a57275o0066c 0xc00800
57275.316053 19.841877      NaN   -56    14 c    0   1.89 4.40456 22.73215  1401.78 6600.86 4.12 3.56 -57.4 -0.451    19.35 21.27 02a57275o0072c 0xc00900
57314.369681 19.241693      NaN    22    17 c    0   1.04 4.40456 22.73215  2176.88 5827.96 4.48 3.72 -49.5 -0.451    19.51 21.53 02a57314o0256c 0xc00800
57314.376622 19.631075      NaN   -28    17 c    0   1.07 4.40456 22.73215  8486.24 4822.05 4.24 4.01  67.7 -0.434    19.50 21.54 02a57314o0263c 0xc00800
57314.407466 19.569016      NaN    -3    18 c    0   0.89 4.40456 22.73215   692.48 7306.14 4.73 3.73 -54.6 -0.430    19.49 21.53 02a57314o0307c 0xc00900
57314.423871 19.302877      NaN    21    16 c    0   1.08 4.40456 22.73215 10324.57 7323.83 4.64 3.77  82.7 -0.410    19.49 21.53 02a57314o0331c 0xc00800
57314.435782 19.569016      NaN    -5    18 c    0   0.88 4.40456 22.73215   683.29 7308.29 4.67 3.65 -56.0 -0.433    19.50 21.51 02a57314o0346c 0xc00800
57314.454321 19.169763      NaN   -12    26 c    0   0.92 4.40456 22.73215 10320.34 7325.56 4.66 3.69  82.5 -0.421    19.01 20.95 02a57314o0373c 0xc00800
57402.237040 19.256669      NaN    -4    24 c    0   0.95 4.40456 22.73215  2549.12 5568.84 4.10 3.70 -59.3 -0.449    19.07 20.60 02a57402o0079c 0xc00800
57402.252726 18.921935      NaN    26    24 c    0   0.97 4.40456 22.73215  2850.24 6147.55 4.03 3.59 -64.9 -0.441    19.04 20.55 02a57402o0105c 0xc00800
57402.269070 19.302877      NaN    -5    23 c    0   1.26 4.40456 22.73215  1977.68 4994.49 4.31 3.67 -50.6 -0.460    19.00 20.49 02a57402o0132c 0xc00800
57402.284790 19.226921      NaN     2    24 c    0   1.44 4.40456 22.73215  1689.83 6744.17 4.23 3.68 -54.8 -0.438    18.93 20.39 02a57402o0158c 0xc00800
57403.237106 19.014394      NaN    -2    30 c    0   0.95 4.40456 22.73215  2552.60 5565.42 4.10 3.65 -70.3 -0.481    18.88 20.23 02a57403o0079c 0xc00800
57403.252845 18.534680      NaN    50    30 c    0   1.00 4.40456 22.73215  2854.90 6143.12 4.12 3.59 -68.5 -0.467    18.83 20.17 02a57403o0105c 0xc00800
57403.269299 18.558199      NaN    41    32 c    0   0.98 4.40456 22.73215  1983.01 4989.83 4.38 3.74 -48.0 -0.471    18.78 20.10 02a57403o0132c 0xc00800
57403.285034 18.389700      NaN    55    35 c    0   1.14 4.40456 22.73215  1694.26 6737.75 4.19 3.58 -62.5 -0.470    18.70 19.96 02a57403o0158c 0xc00900
57573.604289 19.609992      NaN     7    15 c    0   1.10 4.40456 22.73215 10313.15 5591.56 4.18 3.38  81.1 -0.434    19.69 21.72 02a57573o0180c 0xc00800
57573.618117 19.318728      NaN     2    22 c    0   1.15 4.40456 22.73215   706.01 5577.62 4.12 3.66 -51.0 -0.416    18.97 20.35 02a57573o0200c 0xc00800
57573.622625 18.147425      NaN    56    48 c    0   1.19 4.40456 22.73215 10330.84 5632.60 4.11 3.28  83.8 -0.479    18.47 19.39 02a57573o0207c 0xc00800
57606.550131 19.922338      NaN   -23    13 c    0   1.34 4.40456 22.73215  8603.08 5939.54 4.16 3.58  83.8 -0.459    19.76 21.92 02a57606o0368c 0xc00800
57606.558554 20.009244      NaN    -7    12 c    0   1.31 4.40456 22.73215  1999.43 4632.83 4.11 3.62 -36.1 -0.440    19.78 21.93 02a57606o0379c 0xc00800
57606.580938 19.766969      NaN   -28    15 c    0   0.94 4.40456 22.73215  2014.51 4519.73 5.79 3.92  -7.0 -0.378    19.57 21.99 02a57606o0408c 0xc00900
57606.589500 19.868040      NaN     2    13 c    0   0.94 4.40456 22.73215  1977.31 4581.65 4.19 3.60 -35.8 -0.439    19.80 21.99 02a57606o0419c 0xc00800
57626.503915 19.529530      NaN    14    14 c    0   1.24 4.40456 22.73215  2207.17 6084.10 3.99 3.70 -25.2 -0.402    19.49 21.41 02a57626o0493c 0xc00900
57626.517578 19.569016      NaN    -6    18 c    0   0.95 4.40456 22.73215   241.36 6073.07 5.00 4.04 -12.6 -0.320    19.34 21.40 02a57626o0517c 0xc00800
57626.531491 19.384550      NaN    10    18 c    0   1.02 4.40456 22.73215   297.23 6152.30 5.99 4.08  -7.3 -0.308    19.24 21.39 02a57626o0541c 0xc00800
57626.533216 19.569016      NaN   -21    18 c    0   0.96 4.40456 22.73215  9866.22 6089.77 4.63 4.33  19.5 -0.391    19.36 21.38 02a57626o0544c 0xc00800
57626.540660 19.419021      NaN    14    16 c    0   1.10 4.40456 22.73215  9922.84 6171.23 4.26 3.72  77.2 -0.445    19.48 21.38 02a57626o0558c 0xc00800
57626.553612 19.696897      NaN   -14    16 c    0   0.89 4.40456 22.73215   316.08 6037.10 4.04 3.68 -46.1 -0.384    19.50 21.38 02a57626o0580c 0xc00800
57626.564211 19.631075      NaN   -18    17 c    0   0.83 4.40456 22.73215  9941.51 6058.53 4.22 3.55  80.2 -0.450    19.50 21.37 02a57626o0600c 0xc00800
