Nested Sampling Global Log-Evidence           :   -0.517100686398824010E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.517213532308905002E+02  +/-    0.105563415190435342E-01

Dim No.       Mean        Sigma
   1    0.141378950523910417E-02    0.293235405030410666E-02
   2   -0.129302858786057016E+02    0.121499184627151438E+00
   3    0.768378051269569040E+00    0.728949739679639937E-02
   4    0.172208968036525079E+01    0.608148559767055560E-02
   5    0.893012655358675286E-02    0.948268057942524119E-04
   6    0.152786772351477773E+01    0.721623105195137726E-02
   7   -0.166585434395350340E+01    0.128736375418387394E+00
   8    0.853292688997513301E-03    0.416077511296439589E-02
   9   -0.230482071667286670E+01    0.186375387659998892E+00
  10   -0.608318600836300419E-01    0.990634707593904262E-02
  11   -0.155077962709299411E+00    0.659583458975742526E-02
  12   -0.350716238432197513E+00    0.188210359387492622E-01
  13    0.761264708455174771E-01    0.722334062089215797E-02
  14   -0.107222425368052621E+01    0.161879045157625780E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.105795403882602231E-02
   2   -0.128697433583639338E+02
   3    0.757503906453253495E+00
   4    0.172028141469725782E+01
   5    0.880351000994747043E-02
   6    0.152463547560694579E+01
   7   -0.147703377750319498E+01
   8    0.330943945179678397E-02
   9   -0.216203546619434794E+01
  10   -0.482686160318204216E-01
  11   -0.158080352698792281E+00
  12   -0.360767006561306502E+00
  13    0.819953558793840159E-01
  14   -0.106140980133647433E+01

MAP Parameters
Dim No.        Parameter
   1    0.637268657564177970E-02
   2   -0.131002133220929284E+02
   3    0.767061485672962395E+00
   4    0.172268052841022690E+01
   5    0.906522060796495326E-02
   6    0.153653014470586768E+01
   7   -0.162404732705764343E+01
   8    0.631054005866194673E-02
   9   -0.234506824116356416E+01
  10   -0.378573572623872034E-01
  11   -0.143138112627935743E+00
  12   -0.341254112007351174E+00
  13    0.750610115825423724E-01
  14   -0.106621600140498241E+01
