Nested Sampling Global Log-Evidence           :   -0.265444307597794946E+02  +/-    0.424508533421923351E+00
Nested Importance Sampling Global Log-Evidence:   -0.321003369963880019E+02  +/-    0.307978538953324159E-01

Dim No.       Mean        Sigma
   1    0.434107022689291036E-01    0.272859414908946003E-01
   2   -0.229737384819476382E+02    0.172535493022592124E+01
   3    0.461893592817686327E+00    0.143049468873525931E+00
   4    0.114229033037906880E+01    0.267705087403842523E+00
   5    0.100958077507530379E-01    0.361212570115537670E-02
   6    0.210123718539957460E+01    0.325379199717327899E-01
   7   -0.176475009609806044E+01    0.438946247066221262E+00
   8   -0.107046815670605311E+00    0.393480635887139066E-01
   9   -0.457936105381422287E+01    0.345510884011546393E+01
  10   -0.193517705891261105E+00    0.168642140799850543E+00
  11   -0.901830273608526245E-01    0.138424034793164646E+00
  12   -0.181266695341663620E+00    0.229515914502051249E+00
  13   -0.170054206594164953E+00    0.421987695767311669E-01
  14   -0.106026725034867253E+01    0.535396783362075482E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.589846776004552750E-01
   2   -0.224227447994532163E+02
   3    0.519453212144283638E+00
   4    0.150471007014718805E+01
   5    0.111307776689129230E-01
   6    0.215804485858372530E+01
   7   -0.223132396835704094E+01
   8   -0.677602904499801512E-01
   9   -0.550060273850106718E+01
  10   -0.614151145567514711E-01
  11    0.114229159416197795E+00
  12    0.471892125131107010E-02
  13   -0.188952933785683647E+00
  14   -0.118288958876074202E+01

MAP Parameters
Dim No.        Parameter
   1    0.589846776004552750E-01
   2   -0.224227447994532163E+02
   3    0.519453212144283638E+00
   4    0.150471007014718805E+01
   5    0.111307776689129230E-01
   6    0.215804485858372530E+01
   7   -0.223132396835704094E+01
   8   -0.677602904499801512E-01
   9   -0.550060273850106718E+01
  10   -0.614151145567514711E-01
  11    0.114229159416197795E+00
  12    0.471892125131107010E-02
  13   -0.188952933785683647E+00
  14   -0.118288958876074202E+01
