Nested Sampling Global Log-Evidence           :   -0.126526392611064381E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.126967789701233698E+03  +/-    0.594818605412083395E-01

Dim No.       Mean        Sigma
   1    0.486568261249418557E-01    0.860520242747293872E-03
   2   -0.912020027105785402E+01    0.230128044008235770E-01
   3    0.530794938350323320E+00    0.463908035953938293E-02
   4    0.959064896389188459E+00    0.200440211821775564E-02
   5    0.812268970834446533E-02    0.197296487772002303E-03
   6    0.127246666748288795E+01    0.108044016458027649E-02
   7   -0.169368632679534148E+01    0.695257493913686020E-01
   8   -0.479949925796740937E-01    0.189339057802057000E-02
   9   -0.137064345251030506E+01    0.692552651745634851E-01
  10   -0.823733976546565938E-01    0.260501336118457638E-02
  11   -0.544002588017168734E-01    0.480451642646173398E-02
  12   -0.268086427676908767E+00    0.487542279260976125E-01
  13   -0.147580051229852550E-01    0.239943934207771528E-02
  14   -0.109446378079662843E+01    0.733489314662474044E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.479953756934433651E-01
   2   -0.913709094595103011E+01
   3    0.531297266756880826E+00
   4    0.962915306759793976E+00
   5    0.822828278620368891E-02
   6    0.127165796483560301E+01
   7   -0.168189942240848977E+01
   8   -0.495089490761555784E-01
   9   -0.132776909326458648E+01
  10   -0.803496227606980695E-01
  11   -0.505576788524073895E-01
  12   -0.264624884572511709E+00
  13   -0.158860287608533525E-01
  14   -0.111113404415799688E+01

MAP Parameters
Dim No.        Parameter
   1    0.496710343058387807E-01
   2   -0.911712482635816102E+01
   3    0.534379220634252250E+00
   4    0.958294096061812040E+00
   5    0.796814175832650379E-02
   6    0.127428021377094391E+01
   7   -0.167895338846775433E+01
   8   -0.472499458284280915E-01
   9   -0.145941790595852039E+01
  10   -0.835098761672168344E-01
  11   -0.463943498400504611E-01
  12   -0.246479639373714310E+00
  13   -0.121733465367649899E-01
  14   -0.109190582416415238E+01
