Nested Sampling Global Log-Evidence           :   -0.145426146521394966E+02  +/-    0.392300116490516881E+00
Nested Importance Sampling Global Log-Evidence:   -0.197877108857801502E+02  +/-    0.401552963973225222E-01

Dim No.       Mean        Sigma
   1    0.527958524124895051E-01    0.332916269433005466E-01
   2   -0.147343499488075924E+02    0.250822470179103929E+01
   3    0.666043513290605182E+00    0.145791493286370921E+00
   4    0.143621988036870718E+01    0.278400127286304144E+00
   5    0.118583299084388354E-01    0.284555161590535144E-02
   6    0.213690334221858302E+01    0.138278698684967505E+00
   7   -0.165801611484892208E+01    0.439389569559309578E+00
   8   -0.158459182623032324E+00    0.403989072467200588E-01
   9   -0.414109493550868368E+01    0.255009583980665955E+01
  10   -0.116569883330802301E+00    0.145972307145237040E+00
  11   -0.726268344935084437E-01    0.154812153763194182E+00
  12   -0.208857871199770700E+00    0.196940164593361000E+00
  13   -0.182982805247209890E-01    0.195161151938304911E+00
  14   -0.105677952491110716E+01    0.526683529870024814E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.559733052620234942E-01
   2   -0.123267045505561299E+02
   3    0.648860942746794178E+00
   4    0.146555812920238782E+01
   5    0.124747979973776624E-01
   6    0.211006948345586309E+01
   7   -0.844676144221338299E+00
   8   -0.159793937995236890E+00
   9   -0.633334330705534576E+01
  10   -0.169957860567779645E+00
  11   -0.924777022748125843E-01
  12   -0.103826659199562521E+00
  13   -0.253034356606348154E+00
  14   -0.108749309131902749E+01

MAP Parameters
Dim No.        Parameter
   1    0.559733052620234942E-01
   2   -0.123267045505561299E+02
   3    0.648860942746794178E+00
   4    0.146555812920238782E+01
   5    0.124747979973776624E-01
   6    0.211006948345586309E+01
   7   -0.844676144221338299E+00
   8   -0.159793937995236890E+00
   9   -0.633334330705534576E+01
  10   -0.169957860567779645E+00
  11   -0.924777022748125843E-01
  12   -0.103826659199562521E+00
  13   -0.253034356606348154E+00
  14   -0.108749309131902749E+01
