         MJD         m       dm     uJy   duJy   F  err   chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57248.533346 16.401086      NaN   168.0  277.0   c  0.0    0.92 22.74217 18.88001  4034.78  2581.03 3.91 3.64 -24.6 -0.641    19.50 21.56 02a57248o0382c 0xc00802
57248.589995 15.213731      NaN  -606.0  994.0   c  0.0    0.89 22.74217 18.88001  5483.84  1142.23 4.05 3.68  -9.7 -0.458    16.92 18.97 02a57248o0454c 0xc00802
57313.424938 19.384550      NaN    10.0   18.0   c  0.0    1.04 22.74217 18.88001  4086.54  2612.92 4.82 3.90 -15.6 -0.424    19.41 21.37 02a57313o0247c 0xc00800
57313.452305 19.491430      NaN    10.0   16.0   c  0.0    1.08 22.74217 18.88001  6560.03  8025.78 4.25 3.61 -79.7 -0.443    19.45 21.40 02a57313o0286c 0xc00800
57313.483841 19.287255      NaN    10.0   20.0   c  0.0    0.86 22.74217 18.88001  5100.45  9482.45 4.35 3.78 -63.1 -0.438    19.43 21.38 02a57313o0331c 0xc00800
57313.512331 18.967180      NaN    34.0   20.0   c  0.0    0.88 22.74217 18.88001  5093.80  9484.35 4.43 3.88 -64.5 -0.427    19.38 21.35 02a57313o0371c 0xc00900
57341.372251 19.589310      NaN     5.0   16.0   c  0.0    1.00 22.74217 18.88001  6676.19  8051.61 4.35 4.08  87.2 -0.375    19.41 21.44 02a57341o0184c 0xc00800
57341.393766 19.549093      NaN     7.0   16.0   c  0.0    0.95 22.74217 18.88001  6671.75  8057.06 4.16 3.91  89.6 -0.385    19.41 21.37 02a57341o0215c 0xc00800
57341.430321 19.569016      NaN   -14.0   18.0   c  0.0    0.85 22.74217 18.88001  5212.70  9510.99 3.99 3.84 -86.1 -0.396    19.47 21.39 02a57341o0268c 0xc00900
57341.455339 19.510313      NaN    -1.0   19.0   c  0.0    0.89 22.74217 18.88001  5213.35  9513.58 4.38 4.25 -85.1 -0.367    19.34 21.37 02a57341o0304c 0xc00800
57342.368105 19.766969      NaN    -6.0   15.0   c  0.0    0.89 22.74217 18.88001  6679.07  8055.46 3.87 3.66  89.6 -0.398    19.57 21.52 02a57342o0186c 0xc00800
57342.395021 19.841877      NaN   -11.0   14.0   c  0.0    0.89 22.74217 18.88001  6670.23  8057.80 3.76 3.50  88.2 -0.413    19.59 21.50 02a57342o0225c 0xc00800
57342.431235 19.589310      NaN     5.0   16.0   c  0.0    0.93 22.74217 18.88001  5213.19  9515.21 3.79 3.68  88.4 -0.411    19.55 21.44 02a57342o0278c 0xc00800
57342.456420 19.529530      NaN     2.0   18.0   c  0.0    0.87 22.74217 18.88001  5214.76  9517.48 4.02 3.89  88.2 -0.396    19.45 21.39 02a57342o0314c 0xc00800
57343.353062 19.696897      NaN     3.0   15.0   c  0.0    0.82 22.74217 18.88001  6682.52  8054.79 3.89 3.58  85.0 -0.412    19.56 21.49 02a57343o0238c 0xc00800
57343.384408 19.766969      NaN   -25.0   15.0   c  0.0    0.84 22.74217 18.88001  6674.41  8057.68 3.94 3.58  86.4 -0.412    19.56 21.52 02a57343o0284c 0xc00800
57343.400075 19.472870      NaN    14.0   15.0   c  0.0    1.16 22.74217 18.88001  5216.50  9512.03 3.85 3.69 -82.1 -0.410    19.58 21.51 02a57343o0306c 0xc00800
57343.428953 19.569016      NaN    -9.0   18.0   c  0.0    0.82 22.74217 18.88001  5214.92  9515.18 3.91 3.72 -82.8 -0.402    19.54 21.46 02a57343o0347c 0xc00800
57400.276620 19.183773      NaN    26.0   17.0   c  0.0    1.07 22.74217 18.88001  6933.57  7676.73 3.95 3.60  89.6 -0.442    19.41 21.26 02a57400o0132c 0xc00800
57400.294446 19.569016      NaN    -1.0   18.0   c  0.0    1.06 22.74217 18.88001  7256.12  8273.37 3.99 3.61  87.3 -0.431    19.40 21.24 02a57400o0161c 0xc00800
57400.312357 19.419021      NaN    14.0   16.0   c  0.0    1.01 22.74217 18.88001  6426.84  7108.20 3.81 3.44 -88.2 -0.438    19.40 21.20 02a57400o0190c 0xc00800
57400.330290 19.271854      NaN    14.0   19.0   c  0.0    0.83 22.74217 18.88001  6161.80  8863.96 3.87 3.64  86.0 -0.424    19.35 21.16 02a57400o0219c 0xc00800
57401.272881 19.631075      NaN   -16.0   17.0   c  0.0    1.01 22.74217 18.88001  6925.33  7773.56 3.91 3.55  89.1 -0.433    19.38 21.17 02a57401o0138c 0xc00800
57401.290453 19.569016      NaN   -13.0   18.0   c  0.0    0.92 22.74217 18.88001  7218.62  8362.23 3.89 3.60  87.1 -0.426    19.36 21.13 02a57401o0167c 0xc00800
57401.308165 19.510313      NaN     6.0   17.0   c  0.0    1.01 22.74217 18.88001  6359.41  7190.38 3.79 3.47 -89.9 -0.425    19.34 21.07 02a57401o0196c 0xc00800
57401.325871 19.529530      NaN     5.0   17.0   c  0.0    1.10 22.74217 18.88001  6063.21  8938.60 3.79 3.58  86.0 -0.423    19.34 21.08 02a57401o0225c 0xc00800
57420.263158 19.038793      NaN    28.0   20.0   c  0.0    1.05 22.74217 18.88001  7390.98  7080.02 4.30 4.05  87.9 -0.386    19.23 21.10 02a57420o0055c 0xc00800
