         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57319.317990 18.292405      NaN     55    40 o    0   1.70 22.73218 18.88001  4017.62  2598.45  5.01 3.69 -16.6 -0.495    18.27 19.36 02a57319o0211o 0xc00800
57319.329529 18.550302      NaN    -42    46 o    0   1.00 22.73218 18.88001  4022.22  2600.11  5.11 3.81 -16.4 -0.516    18.30 19.43 02a57319o0228o 0xc00800
57319.357955 18.232071      NaN     29    52 o    0   1.00 22.73218 18.88001  5472.34  1153.21  5.73 3.87  -5.4 -0.501    18.35 19.50 02a57319o0269o 0xc00800
57319.388511 18.504094      NaN    -90    48 o    0   0.92 22.73218 18.88001  5473.72  1162.03  5.56 3.48  -1.8 -0.456    18.41 19.51 02a57319o0311o 0xc00800
57323.436411 17.718109      NaN    -73    99 o    0   1.26 22.73218 18.88001  6658.76  8038.13  3.98 3.19 -82.0 -0.505    17.85 18.37 02a57323o0395o 0xc00800
57323.466295 17.623637      NaN    -78   108 o    0   1.22 22.73218 18.88001  6651.22  8042.18  3.80 3.06 -82.7 -0.512    17.86 18.32 02a57323o0438o 0xc00800
57323.492643 18.048890      NaN    -12    73 o    0   0.82 22.73218 18.88001  5193.00  9498.86  3.93 3.37 -72.3 -0.500    17.84 18.30 02a57323o0478o 0xc00800
57323.519593 17.620292      NaN     82    81 o    0   0.95 22.73218 18.88001  5200.11  9500.91  4.02 3.47 -71.1 -0.491    17.78 18.23 02a57323o0516o 0xc00800
57327.393950 18.944322      NaN    -26    32 o    0   1.04 22.73218 18.88001  6707.93  8053.38  4.16 3.35 -81.4 -0.494    18.72 20.20 02a57327o0316o 0xc00800
57327.423680 18.836735      NaN      4    34 o    0   0.96 22.73218 18.88001  6697.75  8054.45  4.09 2.95 -83.8 -0.455    18.71 20.15 02a57327o0358o 0xc00800
57327.450990 18.978793      NaN     -6    31 o    0   1.15 22.73218 18.88001  5237.92  9512.77  4.29 3.13 -75.9 -0.484    18.69 20.11 02a57327o0397o 0xc00800
57327.479185 18.816441      NaN    -32    36 o    0   0.94 22.73218 18.88001  5235.50  9513.85  4.34 3.33 -74.1 -0.514    18.64 20.04 02a57327o0438o 0xc00900
57362.312521 19.631075      NaN     -4    17 o    0   1.17 22.73218 18.88001  7140.01  7554.65  3.76 3.28  88.3 -0.473    19.26 20.99 02a57362o0186o 0xc00800
57362.337582 19.212347      NaN     12    21 o    0   0.84 22.73218 18.88001  7429.07  8146.23  4.03 3.56  89.7 -0.446    19.16 20.93 02a57362o0221o 0xc00900
57362.347168 19.401649      NaN    -15    21 o    0   0.93 22.73218 18.88001  6569.12  6976.41  3.95 3.52 -84.7 -0.449    19.16 20.93 02a57362o0234o 0xc00900
57362.366216 19.128787      NaN     18    21 o    0   0.97 22.73218 18.88001  6269.66  8728.38  3.86 3.49 -82.7 -0.450    19.18 20.93 02a57362o0261o 0xc00800
57363.313585 19.510313      NaN    -23    19 o    0   0.90 22.73218 18.88001  7146.44  7555.55  3.63 3.25  87.1 -0.463    19.15 20.72 02a57363o0155o 0xc00900
57363.324950 18.967180      NaN     28    22 o    0   0.88 22.73218 18.88001  7437.90  8143.70  3.60 3.26  87.0 -0.466    19.18 20.75 02a57363o0169o 0xc00800
57363.353526 19.226921      NaN     14    20 o    0   1.09 22.73218 18.88001  6572.85  6980.09  3.66 3.26  89.5 -0.451    19.17 20.78 02a57363o0212o 0xc00800
57363.371165 19.351140      NaN    -12    22 o    0   0.72 22.73218 18.88001  6272.04  8731.30  3.58 3.33  88.9 -0.449    19.19 20.80 02a57363o0238o 0xc00800
57415.213138 17.892199      NaN     37    72 o    0   0.95 22.73218 18.88001  6135.37  8426.27  3.84 3.37  77.6 -0.481    18.28 19.13 02a57415o0043o 0xc00800
57415.213756 18.550302      NaN    -12    46 o    0   1.40 22.73218 18.88001  5843.36  7841.39  3.80 3.27  82.1 -0.485    18.35 19.25 02a57415o0044o 0xc00800
57415.229369 18.776955      NaN     25    29 o    0   0.96 22.73218 18.88001  6990.67  7267.49  3.75 3.20  85.2 -0.452    18.85 20.20 02a57415o0068o 0xc00900
57415.249835 18.757738      NaN     30    28 o    0   0.96 22.73218 18.88001  7245.32  7192.88  3.62 3.16  86.6 -0.429    18.89 20.26 02a57415o0099o 0xc00800
57565.617556 11.838433      NaN  -1410 22259 o    0   1.25 22.73218 18.88001  3651.28  2592.57  3.43 3.31 -78.2 -0.411    11.60 11.25 02a57565o0681o 0xc00802
57599.577197 19.102305      NaN     17    22 o    0   1.09 22.73218 18.88001  3805.62  1967.55  4.52 3.62  -9.6 -0.442    19.08 20.80 02a57599o0374o 0xc00800
57599.601629 19.226921      NaN     14    20 o    0   1.19 22.73218 18.88001  3824.55  2007.52  4.15 3.43 -13.6 -0.478    19.26 20.95 02a57599o0421o 0xc00800
57599.608582 19.454622      NaN     -3    20 o    0   0.93 22.73218 18.88001  3766.91  1931.22  4.13 3.39 -12.6 -0.490    19.27 20.93 02a57599o0434o 0xc00800
57599.624353 19.102305      NaN      8    25 o    0   1.20 22.73218 18.88001  3744.11  2049.02  4.17 3.51 -14.7 -0.471    18.89 20.25 02a57599o0462o 0xc00800
57610.592735 19.401649      NaN     -8    21 o    0   0.96 22.73218 18.88001  4139.29  2609.74  4.12 3.31  -8.7 -0.492    19.23 21.30 02a57610o0581o 0xc00800
57610.609320 19.169763      NaN     -6    26 o    0   0.92 22.73218 18.88001  4157.69  2651.07  4.18 3.43 -10.2 -0.480    18.94 21.01 02a57610o0607o 0xc00800
57610.626498 17.453402      NaN    124    85 o    0   1.03 22.73218 18.88001  6435.84  7910.17  5.48 4.12  -1.5 -0.390    17.67 19.39 02a57610o0633o 0xc00800
57618.528602 18.438271      NaN    -44    51 o    0   0.87 22.73218 18.88001  2376.42  2628.51  3.91 3.46 -23.3 -0.464    18.27 19.52 02a57618o0639o 0xc00800
57618.538915 18.417189      NaN     30    42 o    0   1.22 22.73218 18.88001  2391.36  2663.02  3.83 3.41 -23.8 -0.466    18.31 19.56 02a57618o0657o 0xc00800
57618.551462 18.438271      NaN     15    46 o    0   1.10 22.73218 18.88001  2335.61  2589.63  3.86 3.43 -25.3 -0.460    18.33 19.60 02a57618o0676o 0xc00800
57618.568323 18.504094      NaN     12    44 o    0   1.00 22.73218 18.88001  2315.90  2706.71  3.91 3.49 -28.4 -0.463    18.33 19.66 02a57618o0702o 0xc00800
57653.519312 18.317510      NaN    -35    57 o    0   1.66 22.73218 18.88001  8873.73    44.08  6.07 3.84   0.6 -0.358    18.72 20.38 02a57653o0131o 0xc00800
57653.522909 18.978793      NaN     18    25 o    0   0.86 22.73218 18.88001  7490.12  9785.37  3.65 3.20  -6.7 -0.416    18.97 20.37 02a57653o0138o 0xc00800
57653.546600 18.767304      NaN     35    26 o    0   0.99 22.73218 18.88001  7543.17  9867.34  3.71 3.44  -4.6 -0.442    18.95 20.34 02a57653o0179o 0xc00800
57653.549976 19.089302      NaN    -13    28 o    0   1.16 22.73218 18.88001  8909.28    91.71  3.94 3.59  10.3 -0.471    18.93 20.33 02a57653o0184o 0xc00800
57653.563353 19.256669      NaN    -52    24 o    0   1.19 22.73218 18.88001  7560.55  9745.07  3.50 3.36 -78.0 -0.485    18.98 20.29 02a57653o0206o 0xc00900
57653.571817 19.063754      NaN     11    25 o    0   1.31 22.73218 18.88001  7525.42  9808.49  3.51 3.39 -82.9 -0.471    18.96 20.25 02a57653o0221o 0xc00800
57653.572328 13.630619      NaN  -1385  4272 o    0   6.16 22.73218 18.88001  8894.60    32.60  3.57 3.37  64.5 -0.466    18.96 20.25 02a57653o0222o 0xc00802
57673.440450 18.649074      NaN     42    28 o    0   1.17 22.73218 18.88001  5430.87  7503.28  3.20 2.98 -30.2 -0.424    18.90 20.02 02a57673o0428o 0xc00800
57673.458718 19.212347      NaN     -9    25 o    0   1.41 22.73218 18.88001  5411.89  7462.23  3.19 2.86 -28.7 -0.443    18.91 20.05 02a57673o0460o 0xc00900
57673.481014 19.155932      NaN      1    26 o    0   0.98 22.73218 18.88001  5465.99  7540.93  3.23 3.06 -31.0 -0.408    18.88 20.04 02a57673o0499o 0xc00800
57673.487740 18.826541      NaN     23    28 o    0   0.98 22.73218 18.88001  5484.13  7424.94  3.26 3.02 -30.6 -0.416    18.88 20.06 02a57673o0511o 0xc00800
57673.502910 19.256669      NaN    -25    24 o    0   1.26 22.73218 18.88001  5449.45  7484.78  3.25 3.04 -37.3 -0.406    18.88 20.08 02a57673o0537o 0xc00800
57701.392248 18.776955      NaN     37    25 o    0   1.32 22.73218 18.88001  6577.64  9450.03  3.33 3.08 -14.7 -0.424    18.98 20.16 02a57701o0330o 0xc00900
