Nested Sampling Global Log-Evidence           :   -0.435465941641537242E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.442285353170729394E+02  +/-    0.107061080498970063E+00

Dim No.       Mean        Sigma
   1   -0.324684085705666745E-01    0.343808529157244090E-03
   2   -0.192999664936012323E+02    0.353163113787171440E-01
   3    0.505685543177162855E+00    0.909626303972283466E-02
   4    0.563021444614121958E+00    0.145318771371686119E-01
   5    0.116876166569375023E-01    0.315143622610213807E-03
   6    0.159070836886140499E+01    0.126650239459110011E-02
   7   -0.188762756721403879E+01    0.583938762929890678E-01
   8   -0.151416724452804619E-01    0.592749658607339509E-03
   9   -0.148441821903962379E+01    0.188222486678789769E+00
  10    0.147291215450248356E-01    0.130946730940100751E-01
  11   -0.826659665375980290E-01    0.109638847741109439E-01
  12   -0.157534069059435150E+00    0.422201254721139146E-01
  13   -0.325390693599192024E-01    0.181666747127513860E-02
  14   -0.110202844815625078E+01    0.655164413296764007E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.325691859146951396E-01
   2   -0.193249439847983240E+02
   3    0.501945508226233073E+00
   4    0.547659201647066940E+00
   5    0.117382447431081654E-01
   6    0.159217393758361037E+01
   7   -0.191518313269002571E+01
   8   -0.153253874366720451E-01
   9   -0.161628292801092943E+01
  10    0.211357148527611671E-01
  11   -0.609035213427764829E-01
  12   -0.209447922295755762E+00
  13   -0.329578851759042488E-01
  14   -0.111084119004498594E+01

MAP Parameters
Dim No.        Parameter
   1   -0.325942658529020102E-01
   2   -0.192807049042734491E+02
   3    0.494206918041411591E+00
   4    0.555535964646786562E+00
   5    0.119416397107884008E-01
   6    0.159029611214111433E+01
   7   -0.199069877907948811E+01
   8   -0.152312460117118870E-01
   9   -0.190444957738283560E+01
  10    0.953234143556634314E-03
  11   -0.905800951083353401E-01
  12   -0.967710869576983157E-01
  13   -0.317039279763258741E-01
  14   -0.110312298411970078E+01
