         MJD         m       dm    uJy  duJy F  err  chi/N       RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57227.607134 19.169763      NaN     -9    26 o    0   1.24 42.72455 -2.1351  8879.76   115.67  3.99 3.55  28.9 -0.500    19.16 20.77 02a57227o0386o -0.346154
57229.574700 18.403357      NaN     44    38 o    0   0.49 42.72455 -2.1351  7924.90  4613.14  3.65 3.34  86.8 -0.435    19.07 20.64 02a57229o0445o  1.157895
57229.590646 19.510313      NaN     -5    19 o    0   1.41 42.72455 -2.1351  7928.53  4619.77  3.55 3.20 -89.4 -0.440    19.15 20.72 02a57229o0456o -0.263158
57318.355373 18.496580      NaN     25    40 o    0   0.95 42.72455 -2.1351  7992.57  4624.94  4.42 3.98  88.5 -0.455    18.51 19.87 02a57318o0250o  0.625000
57318.381763 18.847027      NaN    -15    35 o    0   1.03 42.72455 -2.1351  7989.54  4630.23  4.39 3.91 -86.9 -0.449    18.58 19.96 02a57318o0291o -0.428571
57318.408161 18.878500      NaN     -1    34 o    0   1.38 42.72455 -2.1351  9454.38  3186.69  4.83 4.26  47.4 -0.475    18.65 20.00 02a57318o0332o -0.029412
57318.434529 18.431198      NaN     58    32 o    0   1.20 42.72455 -2.1351  9449.35  3193.09  4.73 4.09  44.4 -0.486    18.70 20.08 02a57318o0373o  1.812500
57353.368574 18.243872      NaN      9    58 o    0   0.97 42.72455 -2.1351  2730.94  6011.34  3.84 3.51 -69.7 -0.432    18.09 18.72 02a57353o0308o  0.155172
57353.377137 18.376212      NaN   -106    54 o    0   1.28 42.72455 -2.1351  2728.92  6011.60  3.82 3.53 -69.6 -0.422    18.00 18.55 02a57353o0321o -1.962963
57353.385944 18.298627      NaN   -120    58 o    0   1.33 42.72455 -2.1351  2728.22  6012.51  3.76 3.42 -68.4 -0.430    17.90 18.39 02a57353o0334o -2.068966
57353.394946 18.261819      NaN    -19    60 o    0   1.38 42.72455 -2.1351  2728.37  6013.24  3.86 3.52 -71.5 -0.421    17.94 18.48 02a57353o0347o -0.316667
