         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.548389 19.436675      NaN    7    18 c    0   0.86 42.72593 -2.13176  7974.64  4590.74 3.74 3.54  83.2 -0.415    19.44 21.27 02a57246o0413c  0.388889
57246.579236 19.696897      NaN   -9    16 c    0   1.25 42.72593 -2.13176  7972.17  4597.24 3.82 3.60  80.5 -0.408    19.52 21.44 02a57246o0455c -0.562500
57246.591669 19.051202      NaN   36    17 c    0   1.24 42.72593 -2.13176  9429.41  3151.20 3.80 3.56  42.7 -0.442    19.58 21.51 02a57246o0473c  2.117647
57246.622173 19.841877      NaN   -4    14 c    0   1.39 42.72593 -2.13176  9426.36  3157.32 3.85 3.55  54.2 -0.443    19.54 21.41 02a57246o0515c -0.285714
57334.461959 19.491430      NaN   10    16 c    0   1.16 42.72593 -2.13176  2721.69  6022.01 4.23 4.00 -60.8 -0.363    19.39 21.33 02a57334o0412c  0.625000
57334.530093 19.631075      NaN  -21    17 c    0   1.18 42.72593 -2.13176  1254.67  7473.86 4.10 3.83 -65.5 -0.402    19.36 21.18 02a57334o0471c -1.235294
57334.560663 19.256669      NaN   21    17 c    0   1.67 42.72593 -2.13176  1261.75  7475.47 4.05 3.77 -66.1 -0.410    19.21 20.90 02a57334o0515c  1.235294
57339.443151 19.696897      NaN    3    15 c    0   1.58 42.72593 -2.13176  1251.08  7476.52 4.18 3.96 -65.2 -0.402    19.47 21.46 02a57339o0001c  0.200000
57374.324140 18.403357      NaN   32    42 c    0   1.34 42.72593 -2.13176  3200.00  5506.98 4.68 4.01   0.2 -0.351    18.25 20.11 02a57374o0133c  0.761905
57374.340067 18.729535      NaN  -13    39 c    0   0.81 42.72593 -2.13176  3490.12  6092.18 4.07 3.48 -31.9 -0.406    18.55 20.22 02a57374o0159c -0.333333
57374.356679 18.675237      NaN  -28    41 c    0   0.82 42.72593 -2.13176  2626.12  4931.23 3.72 3.38 -42.3 -0.426    18.60 20.22 02a57374o0186c -0.682927
57374.384024 18.163834      NaN   32    55 c    0   1.16 42.72593 -2.13176  2329.89  6680.62 3.76 2.73  79.9 -0.465    18.11 19.66 02a57374o0229c  0.581818
