         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.548389 19.155932      NaN   25    18 c    0   1.43 42.72928 -2.13982  7981.07  4606.36 3.74 3.54  83.3 -0.415    19.44 21.27 02a57246o0413c  1.388889
57246.579236 19.271854      NaN   17    18 c    0   1.21 42.72928 -2.13982  7978.60  4612.87 3.83 3.60  80.6 -0.408    19.52 21.44 02a57246o0455c  0.944444
57246.591669 19.841877      NaN   -1    14 c    0   1.28 42.72928 -2.13982  9435.83  3166.88 3.80 3.56  43.1 -0.442    19.58 21.51 02a57246o0473c -0.071429
57246.622173 19.922338      NaN  -30    13 c    0   1.68 42.72928 -2.13982  9432.78  3173.01 3.85 3.54  54.5 -0.443    19.54 21.41 02a57246o0515c -2.307692
57334.461959 19.436675      NaN   10    17 c    0   0.92 42.72928 -2.13982  2715.28  6006.37 4.23 4.00 -60.5 -0.363    19.39 21.33 02a57334o0412c  0.588235
57334.530093 19.652575      NaN    8    14 c    0   1.64 42.72928 -2.13982  1248.27  7458.17 4.10 3.83 -65.3 -0.402    19.36 21.18 02a57334o0471c  0.571429
57334.560663 19.076453      NaN   34    17 c    0   1.23 42.72928 -2.13982  1255.35  7459.77 4.05 3.77 -66.0 -0.410    19.21 20.90 02a57334o0515c  2.000000
57339.443151 19.674510      NaN    1    16 c    0   1.35 42.72928 -2.13982  1244.68  7460.82 4.18 3.96 -65.0 -0.402    19.47 21.46 02a57339o0001c  0.062500
57374.324140 18.598565      NaN  -86    44 c    0   1.27 42.72928 -2.13982  3193.58  5491.36 4.68 4.00   0.2 -0.351    18.25 20.11 02a57374o0133c -1.954545
57374.340067 18.237955      NaN   67    39 c    0   1.14 42.72928 -2.13982  3483.71  6076.56 4.07 3.48 -31.7 -0.407    18.55 20.22 02a57374o0159c  1.717949
57374.356679 18.640491      NaN   10    39 c    0   0.97 42.72928 -2.13982  2619.69  4915.59 3.72 3.38 -42.2 -0.426    18.60 20.22 02a57374o0186c  0.256410
57374.384024 18.226218      NaN   12    58 c    0   1.09 42.72928 -2.13982  2323.49  6664.97 3.76 2.73  79.9 -0.465    18.11 19.66 02a57374o0229c  0.206897
57390.197548 18.005163      NaN  -37    76 c    0   1.05 42.72928 -2.13982  3303.22  2577.06 5.18 4.89 -10.2 -0.371    17.83 18.76 02a57390o0030c -0.486842
57390.198169 17.972330      NaN   46    63 c    0   0.94 42.72928 -2.13982  3303.18  2577.30 4.91 4.70 -13.7 -0.377    17.97 18.94 02a57390o0031c  0.730159
57390.198784 18.226218      NaN  -32    62 c    0   0.96 42.72928 -2.13982  3302.68  2577.42 5.03 4.69 -12.6 -0.380    18.05 19.10 02a57390o0032c -0.516129
57391.198030 18.034118      NaN  -49    74 c    0   1.15 42.72928 -2.13982  1106.21  2561.00 4.70 4.06 -25.4 -0.476    18.04 18.83 02a57391o0031c -0.662162
57391.198645 18.208845      NaN  -10    63 c    0   1.27 42.72928 -2.13982  1106.08  2561.13 4.71 4.10 -30.1 -0.461    18.14 19.01 02a57391o0032c -0.158730
57391.199277 18.158337      NaN   15    61 c    0   0.81 42.72928 -2.13982  1105.86  2561.27 4.60 4.03 -35.7 -0.473    18.25 19.18 02a57391o0033c  0.245902
57398.302394 19.256669      NaN   21    17 c    0   0.97 42.72928 -2.13982  2980.81  5653.78 4.15 3.73 -58.6 -0.427    19.56 21.56 02a57398o0173c  1.235294
57398.318944 19.051202      NaN   36    17 c    0   1.20 42.72928 -2.13982  3297.24  6240.30 4.02 3.66 -60.6 -0.420    19.52 21.49 02a57398o0200c  2.117647
57398.335549 19.155932      NaN   31    16 c    0   1.02 42.72928 -2.13982  2459.01  5078.40 4.26 3.72 -45.2 -0.420    19.52 21.48 02a57398o0227c  1.937500
57398.352181 19.419021      NaN   14    16 c    0   1.13 42.72928 -2.13982  2190.63  6824.18 4.08 3.61 -59.5 -0.428    19.51 21.47 02a57398o0254c  0.875000
57399.299227 19.155932      NaN   28    17 c    0   0.94 42.72928 -2.13982  2973.94  5654.56 4.14 3.74 -54.0 -0.418    19.56 21.58 02a57399o0180c  1.647059
57399.315889 19.569016      NaN   -6    18 c    0   0.99 42.72928 -2.13982  3291.09  6240.86 3.97 3.61 -58.5 -0.414    19.57 21.55 02a57399o0207c -0.333333
57399.332595 19.766969      NaN   -2    15 c    0   1.18 42.72928 -2.13982  2455.38  5078.05 4.18 3.67 -47.1 -0.413    19.53 21.48 02a57399o0234c -0.133333
57399.349291 19.212347      NaN   30    15 c    0   1.18 42.72928 -2.13982  2187.33  6823.91 4.05 3.65 -54.7 -0.411    19.49 21.42 02a57399o0261c  2.000000
57421.259151 19.454622      NaN    3    19 c    0   0.94 42.72928 -2.13982  2492.52  6328.81 4.39 3.98 -64.2 -0.419    19.36 21.33 02a57421o0111c  0.157895
57421.283529 19.436675      NaN    4    19 c    0   0.92 42.72928 -2.13982  2203.53  5746.85 4.37 3.91 -59.0 -0.414    19.38 21.34 02a57421o0150c  0.210526
57421.307264 19.589310      NaN    2    17 c    0   1.19 42.72928 -2.13982  3370.18  5171.28 4.15 3.84 -55.8 -0.397    19.39 21.34 02a57421o0189c  0.117647
57421.330944 19.766969      NaN   -1    15 c    0   1.18 42.72928 -2.13982  3296.34  5135.05 4.15 3.84 -51.3 -0.376    19.31 21.24 02a57421o0228c -0.066667
57422.256677 19.631075      NaN  -23    17 c    0   1.39 42.72928 -2.13982  2279.80  6387.95 4.29 3.86 -67.2 -0.425    19.37 21.28 02a57422o0105c -1.352941
57422.280462 19.491430      NaN    1    19 c    0   1.09 42.72928 -2.13982  1990.56  5804.79 4.31 3.79 -57.8 -0.437    19.36 21.25 02a57422o0144c  0.052632
57422.304205 19.510313      NaN  -17    19 c    0   0.87 42.72928 -2.13982  3158.57  5229.03 4.26 3.86 -52.0 -0.420    19.28 21.12 02a57422o0183c -0.894737
57422.327828 19.197966      NaN   22    18 c    0   1.25 42.72928 -2.13982  3297.16  5134.50 4.19 3.81 -47.5 -0.415    19.20 20.99 02a57422o0222c  1.222222
57428.266649 19.212347      NaN   18    19 c    0   1.16 42.72928 -2.13982  2229.07  5808.08 4.24 3.71 -54.5 -0.428    19.37 21.23 02a57428o0112c  0.947368
