         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57399.299227 19.510313      NaN    9    16 c    0   1.03 42.73262 -2.13844  2967.46  5657.20 4.14 3.74 -54.0 -0.418    19.56 21.58 02a57399o0180c  0.562500
57399.315889 19.569016      NaN   -1    18 c    0   0.93 42.73262 -2.13844  3284.60  6243.51 3.97 3.61 -58.5 -0.414    19.57 21.55 02a57399o0207c -0.055556
57399.332595 19.472870      NaN    8    17 c    0   0.95 42.73262 -2.13844  2448.89  5080.69 4.18 3.67 -47.1 -0.413    19.53 21.48 02a57399o0234c  0.470588
57399.349291 19.766969      NaN   -7    15 c    0   1.07 42.73262 -2.13844  2180.82  6826.56 4.05 3.65 -54.7 -0.411    19.49 21.42 02a57399o0261c -0.466667
57421.259151 19.419021      NaN    8    18 c    0   1.09 42.73262 -2.13844  2486.02  6331.46 4.39 3.98 -64.2 -0.419    19.36 21.33 02a57421o0111c  0.444444
57421.283529 19.287255      NaN   13    19 c    0   0.87 42.73262 -2.13844  2197.02  5749.49 4.37 3.91 -59.0 -0.414    19.38 21.34 02a57421o0150c  0.684211
57421.307264 19.569016      NaN   -1    18 c    0   0.94 42.73262 -2.13844  3363.71  5173.92 4.15 3.84 -55.8 -0.397    19.39 21.34 02a57421o0189c -0.055556
57421.330944 19.491430      NaN   10    16 c    0   1.19 42.73262 -2.13844  3289.86  5137.69 4.15 3.84 -51.3 -0.376    19.31 21.24 02a57421o0228c  0.625000
57422.256677 19.569016      NaN  -15    18 c    0   1.36 42.73262 -2.13844  2273.30  6390.60 4.29 3.86 -67.2 -0.425    19.37 21.28 02a57422o0105c -0.833333
57422.280462 19.334813 0.275485   67    17 c    0   1.34 42.73262 -2.13844  1984.05  5807.44 4.32 3.79 -57.8 -0.437    19.36 21.25 02a57422o0144c  3.941176
57422.304205 19.401649      NaN   -3    21 c    0   0.66 42.73262 -2.13844  3152.09  5231.67 4.26 3.86 -52.0 -0.420    19.28 21.12 02a57422o0183c -0.142857
57422.327828 19.287255      NaN   10    20 c    0   1.11 42.73262 -2.13844  3290.68  5137.14 4.19 3.81 -47.5 -0.415    19.20 20.99 02a57422o0222c  0.500000
57428.266649 19.454622      NaN   -4    20 c    0   0.93 42.73262 -2.13844  2222.57  5810.72 4.24 3.71 -54.5 -0.428    19.37 21.23 02a57428o0112c -0.200000
57428.290581 19.318728      NaN   14    18 c    0   1.14 42.73262 -2.13844  3421.70  5237.08 4.14 3.71 -39.0 -0.457    19.32 21.15 02a57428o0151c  0.777778
57428.314462 18.826541      NaN   47    20 c    0   1.02 42.73262 -2.13844  3406.93  5079.83 4.08 3.63 -39.7 -0.459    19.29 21.09 02a57428o0190c  2.350000
57434.249721 18.197417      NaN   77    38 c    0   1.02 42.73262 -2.13844  1941.53  5467.57 4.38 3.92 -47.6 -0.430    18.54 19.69 02a57434o0121c  2.026316
57434.270569 18.675237      NaN   -6    41 c    0   1.18 42.73262 -2.13844  3142.50  4895.62 4.67 4.26 -41.8 -0.415    18.39 19.61 02a57434o0155c -0.146341
57434.293400 18.729535      NaN  -39    39 c    0   1.00 42.73262 -2.13844  3375.41  5068.79 3.96 3.66 -48.6 -0.466    18.44 19.45 02a57434o0192c -1.000000
57607.634268 18.158337      NaN   18    60 c    0   1.16 42.73262 -2.13844  6929.88  6178.20 3.77 3.34  86.0 -0.475    18.32 19.02 02a57607o0543c  0.300000
57630.572274 20.009244      NaN   -2    12 c    0   1.43 42.73262 -2.13844  8656.46  6417.51 3.96 3.62  87.2 -0.405    19.68 21.76 02a57630o0608c -0.166667
57630.584799 19.719755      NaN    5    14 c    0   1.04 42.73262 -2.13844  8665.73  6458.54 3.99 3.58  89.7 -0.406    19.68 21.74 02a57630o0630c  0.357143
57630.603936 19.841877      NaN   -3    14 c    0   1.33 42.73262 -2.13844  1925.59  4072.10 3.95 3.86  34.0 -0.381    19.66 21.74 02a57630o0666c -0.214286
57630.615975 19.384550      NaN   22    14 c    0   1.17 42.73262 -2.13844  8583.63  6503.22 3.89 3.54  88.2 -0.414    19.69 21.72 02a57630o0687c  1.571429
57630.632222 19.766969      NaN   -7    15 c    0   1.59 42.73262 -2.13844  1901.72  4015.52 3.94 3.78  59.1 -0.388    19.32 20.98 02a57630o0714c -0.466667
57638.593203 19.351140      NaN   24    14 c    0   0.97 42.73262 -2.13844  7254.89  5090.23 3.73 3.46  89.3 -0.403    19.63 21.54 02a57638o0655c  1.714286
57638.607929 19.401649      NaN   15    16 c    0   1.01 42.73262 -2.13844  3228.47  5417.26 3.66 3.55  60.6 -0.411    19.61 21.50 02a57638o0683c  0.937500
57688.494018 19.183773      NaN   23    18 c    0   0.85 42.73262 -2.13844  4266.13  4134.30 3.83 3.66  84.4 -0.387    19.53 21.34 02a57688o0577c  1.277778
57688.511394 19.510313      NaN    9    16 c    0   1.18 42.73262 -2.13844  4249.13  4093.15 3.81 3.64  84.9 -0.392    19.44 21.19 02a57688o0605c  0.562500
57688.532620 19.631075      NaN  -42    17 c    0   0.93 42.73262 -2.13844  4307.79  4171.77 3.89 3.70  86.9 -0.385    19.38 21.10 02a57688o0642c -2.470588
57688.541637 19.569016      NaN  -40    18 c    0   1.03 42.73262 -2.13844  4330.93  4055.11 3.82 3.63  87.9 -0.394    19.37 21.05 02a57688o0660c -2.222222
57688.557904 19.351140      NaN  -19    22 c    0   0.98 42.73262 -2.13844  4294.17  4112.07 3.89 3.74  85.4 -0.384    19.18 20.79 02a57688o0692c -0.863636
57696.468815 19.569016      NaN    6    16 c    0   0.94 42.73262 -2.13844  2556.10  5052.55 3.81 3.63  63.3 -0.404    19.64 21.52 02a57696o0563c  0.375000
57696.482780 19.766969      NaN    0    15 c    0   1.23 42.73262 -2.13844  2537.70  5016.27 3.86 3.68  65.2 -0.401    19.59 21.44 02a57696o0590c  0.000000
57696.513601 19.256669      NaN   24    16 c    0   0.98 42.73262 -2.13844  2619.63  4975.31 3.91 3.72  74.4 -0.388    19.54 21.38 02a57696o0649c  1.500000
57696.530007 19.696897      NaN   -2    16 c    0   1.00 42.73262 -2.13844  2583.15  5032.55 3.74 3.59  66.2 -0.402    19.55 21.33 02a57696o0681c -0.125000
57699.386921 19.318728      NaN   11    19 c    0   1.00 42.73262 -2.13844  7608.80  2889.13 3.85 3.55 -88.1 -0.385    19.28 20.83 02a57699o0396c  0.578947
57699.405631 19.569016      NaN    3    17 c    0   1.16 42.73262 -2.13844  7625.41  2930.09 3.82 3.53 -87.2 -0.386    19.40 21.09 02a57699o0432c  0.176471
57699.417416 18.847027      NaN   21    28 c    0   0.90 42.73262 -2.13844  2934.94  7592.05 3.71 3.51  22.1 -0.446    18.99 20.70 02a57699o0453c  0.750000
57699.438070 19.089302      NaN   18    22 c    0   0.98 42.73262 -2.13844  2954.58  7476.62 3.57 3.43  20.9 -0.466    19.34 21.07 02a57699o0491c  0.818182
57699.453977 19.696897      NaN  -15    16 c    0   1.23 42.73262 -2.13844  2913.94  7536.86 3.60 3.44  17.4 -0.450    19.38 21.12 02a57699o0522c -0.937500
57716.422677 19.609992      NaN    4    16 c    0   1.12 42.73262 -2.13844   682.99  5990.64 4.14 3.90  59.5 -0.383    19.62 21.64 02a57716o0466c  0.250000
57716.434899 19.351140      NaN    6    20 c    0   1.15 42.73262 -2.13844 10391.89  6027.00 4.09 3.60  86.9 -0.426    19.28 21.22 02a57716o0489c  0.300000
57716.438080 18.944322      NaN  -14    32 c    0   1.03 42.73262 -2.13844   664.69  5952.02 4.38 4.19  27.6 -0.364    19.01 21.05 02a57716o0495c -0.437500
57716.450893 18.417189      NaN   24    44 c    0   1.03 42.73262 -2.13844 10373.02  5989.52 4.68 4.34  14.2 -0.349    18.38 20.39 02a57716o0519c  0.545455
57716.454080 17.896499      NaN   -6    84 c    0   1.03 42.73262 -2.13844   725.24  6029.92 4.39 4.14  21.6 -0.365    17.57 19.45 02a57716o0525c -0.071429
57716.466839 18.623526      NaN  -32    43 c    0   1.09 42.73262 -2.13844 10433.58  6068.13 4.43 4.33  46.4 -0.374    18.45 20.42 02a57716o0549c -0.744186
57716.473691 18.317510      NaN  -54    57 c    0   1.39 42.73262 -2.13844   749.21  5912.75 5.29 4.45   5.5 -0.333    18.14 20.20 02a57716o0562c -0.947368
57716.480382 18.136622      NaN    4    66 c    0   0.85 42.73262 -2.13844   709.28  5969.11 4.50 4.25  10.8 -0.367    18.06 19.99 02a57716o0575c  0.060606
57716.481917 18.311179      NaN    1    57 c    0   0.92 42.73262 -2.13844 10455.73  5950.79 4.98 4.46   7.5 -0.357    18.24 20.30 02a57716o0578c  0.017544
57716.493697 16.933121      NaN  198   138 c    0   1.20 42.73262 -2.13844 10417.19  6009.16 4.70 4.38  15.4 -0.374    17.18 19.09 02a57716o0601c  1.434783
57744.355260 19.367717      NaN   26    13 c    0   1.24 42.73262 -2.13844  2501.85  4750.32 3.88 3.66  67.6 -0.392    19.68 21.60 02a57744o0329c  2.000000
57744.367972 19.609992      NaN   10    14 c    0   0.95 42.73262 -2.13844  2484.26  4710.64 3.87 3.64  69.3 -0.392    19.66 21.56 02a57744o0353c  0.714286
57752.347917 17.266969      NaN -160   150 c    0   1.08 42.73262 -2.13844  1170.43  5690.22 4.01 3.87  76.4 -0.401    16.96 18.63 02a57752o0272c -1.066667
57756.312286 19.419021      NaN   17    15 c    0   0.92 42.73262 -2.13844  3469.27  4385.07 3.81 3.64  73.6 -0.378    19.64 21.49 02a57756o0227c  1.133333
57756.327054 19.436675      NaN   16    15 c    0   0.87 42.73262 -2.13844  3451.11  4345.85 3.80 3.63  75.5 -0.381    19.67 21.55 02a57756o0253c  1.066667
57756.337138 19.271854      NaN   29    14 c    0   1.13 42.73262 -2.13844  3509.62  4423.29 3.76 3.60  76.4 -0.383    19.70 21.62 02a57756o0272c  2.071429
57756.353957 19.696897 0.294054   48    13 c    0   1.24 42.73262 -2.13844  3536.01  4305.35 3.80 3.65  72.9 -0.379    19.74 21.72 02a57756o0304c  3.692308
57756.369437 19.334813      NaN   22    15 c    0   0.92 42.73262 -2.13844  3498.93  4362.90 3.76 3.64  76.6 -0.382    19.72 21.68 02a57756o0331c  1.466667
57776.294167 17.729132      NaN -114    98 c    0   1.13 42.73262 -2.13844  2039.50  5147.97 3.96 3.67  67.0 -0.384    17.22 18.97 02a57776o0164c -1.163265
57776.309717 19.367717      NaN   14    17 c    0   1.11 42.73262 -2.13844  2021.67  5107.38 3.88 3.64  65.6 -0.393    19.56 21.48 02a57776o0194c  0.823529
57776.325817 17.400292      NaN   29   123 c    0   0.96 42.73262 -2.13844  2082.43  5184.03 3.82 3.62  64.6 -0.409    17.48 19.13 02a57776o0225c  0.235772
57776.341376 19.569016      NaN  -17    18 c    0   0.94 42.73262 -2.13844  2103.82  5065.75 3.85 3.70  68.3 -0.392    19.57 21.49 02a57776o0255c -0.944444
57776.357498 18.878500      NaN   42    20 c    0   0.93 42.73262 -2.13844  2066.49  5121.35 3.81 3.64  63.4 -0.398    18.82 20.66 02a57776o0286c  2.100000
57780.288501 19.472870      NaN   11    16 c    0   1.04 42.73262 -2.13844  1880.26  6676.28 3.82 3.60  48.7 -0.415    19.68 21.63 02a57780o0150c  0.687500
57780.304574 19.696897      NaN   -6    16 c    0   0.91 42.73262 -2.13844  1862.87  6635.74 3.84 3.63  48.8 -0.411    19.65 21.60 02a57780o0181c -0.375000
57780.320708 19.696897      NaN   -4    16 c    0   1.06 42.73262 -2.13844  1922.56  6712.26 3.86 3.68  41.4 -0.412    19.59 21.54 02a57780o0212c -0.250000
57780.337098 19.089302      NaN   36    16 c    0   0.99 42.73262 -2.13844  1944.64  6595.45 3.76 3.59  51.6 -0.419    19.58 21.47 02a57780o0243c  2.250000
57784.312759 19.652575      NaN    5    15 c    0   1.35 42.73262 -2.13844  3643.90  4896.43 3.92 3.73  72.8 -0.375    19.50 21.41 02a57784o0017c  0.333333
57784.328035 19.334813      NaN   13    18 c    0   0.81 42.73262 -2.13844  3663.53  4778.46 3.92 3.82  69.9 -0.364    19.44 21.36 02a57784o0046c  0.722222
57784.343721 19.631075      NaN   -2    17 c    0   0.98 42.73262 -2.13844  3622.87  4836.79 3.88 3.77  70.8 -0.367    19.39 21.28 02a57784o0076c -0.117647
57804.237527 18.180496      NaN   71    41 c    0   0.95 42.73262 -2.13844   662.19  7179.37 4.03 3.80  63.1 -0.374    17.80 19.54 02a57804o0059c  1.731707
57804.250134 17.339295      NaN  181    80 c    0   1.10 42.73262 -2.13844   644.18  7138.67 3.98 3.79  47.5 -0.396    18.01 19.72 02a57804o0084c  2.262500
57804.256203 15.292625      NaN 1123   550 c    0   0.87 42.73262 -2.13844 10376.44  7218.60 4.25 3.81  83.3 -0.425    16.56 18.27 02a57804o0096c  2.041818
57804.291630 18.889197      NaN   20    27 c    0   1.08 42.73262 -2.13844   689.84  7151.63 4.30 4.06  21.7 -0.376    18.24 20.25 02a57804o0164c  0.740741
57804.312041 16.470651      NaN  382   185 c    0   1.11 42.73262 -2.13844 10400.41  7193.69 4.31 3.96  80.2 -0.407    16.61 18.25 02a57804o0204c  2.064865
57808.228929 19.334813      NaN    1    22 c    0   1.02 42.73262 -2.13844   770.93  5918.06 4.01 3.56  57.5 -0.420    19.19 20.79 02a57808o0014c  0.045455
57808.242652 18.978793      NaN  -24    31 c    0   1.10 42.73262 -2.13844 10476.02  5958.29 4.08 3.54 -89.8 -0.435    19.01 20.77 02a57808o0041c -0.774194
57808.247917 18.816441      NaN   48    20 c    0   1.06 42.73262 -2.13844   809.60  5955.46 3.99 3.62  64.2 -0.401    19.19 20.94 02a57808o0051c  2.400000
57808.255920 18.910912      NaN  -56    33 c    0   1.46 42.73262 -2.13844 10457.45  5917.37 4.00 3.35  89.3 -0.444    18.95 20.72 02a57808o0067c -1.696970
57808.262126 16.851140      NaN  114   182 c    0   0.90 42.73262 -2.13844   830.82  5836.45 4.01 3.68  69.4 -0.403    16.96 18.45 02a57808o0079c  0.626374
57808.271742 14.854357      NaN -216  1384 c    0   0.01 42.73262 -2.13844 10519.14  5991.76 4.07 3.54  84.7 -0.450    18.10 19.74 02a57808o0098c -0.156069
57808.276322 16.756669      NaN  -49   240 c    0   0.84 42.73262 -2.13844   794.17  5892.67 3.97 3.63  74.2 -0.394    16.18 17.66 02a57808o0107c -0.204167
57982.630772 20.009244      NaN    0    12 c    0   1.63 42.73262 -2.13844  1549.27  5278.65 2.45 2.35  17.0 -0.427    19.31 20.45 02a57982o0761c  0.000000
57982.640617 18.158337      NaN  -61    66 c    0   1.38 42.73262 -2.13844  1531.97  5241.37 2.47 2.34   9.7 -0.408    17.29 18.00 02a57982o0779c -0.924242
57986.614942 20.071303      NaN   10     8 c    0   1.44 42.73262 -2.13844  6005.34  2971.78 2.60 2.49 -58.8 -0.408    19.75 21.60 02a57986o0643c  1.250000
57986.623313 20.137125      NaN    5     9 c    0   1.01 42.73262 -2.13844  5951.44  2894.89 2.66 2.49 -50.8 -0.406    19.71 21.49 02a57986o0660c  0.555556
57986.632277 19.791368      NaN    5    13 c    0   0.91 42.73262 -2.13844  5929.04  3013.27 2.67 2.52 -50.7 -0.396    19.28 20.51 02a57986o0678c  0.384615
58018.485001 20.137125      NaN    8     8 c    0   1.50 42.73262 -2.13844  7711.14  1254.17 2.81 2.49 -63.3 -0.395    19.72 21.50 02a58018o0269c  1.000000
58018.491946 20.171596      NaN    7     8 c    0   1.33 42.73262 -2.13844  7728.80  1293.73 2.87 2.57 -64.0 -0.389    19.69 21.50 02a58018o0283c  0.875000
58018.499517 19.979496      NaN   10     9 c    0   0.97 42.73262 -2.13844  7668.40  1217.42 2.85 2.52 -64.6 -0.391    19.72 21.51 02a58018o0298c  1.111111
58018.506623 20.282105      NaN    1     9 c    0   0.95 42.73262 -2.13844  7646.70  1336.66 2.83 2.53 -60.3 -0.393    19.69 21.52 02a58018o0312c  0.111111
58074.399582 20.321591      NaN   -1     9 c    0   1.41 42.73262 -2.13844  3725.29  9988.32 2.73 2.29  12.2 -0.460    19.75 21.59 02a58074o0344c -0.111111
58074.404075 20.071303      NaN    4    10 c    0   1.06 42.73262 -2.13844  3930.79   251.74 3.11 2.64  46.9 -0.415    19.74 21.56 02a58074o0352c  0.400000
58074.408970 20.009244      NaN   -5    12 c    0   0.74 42.73262 -2.13844  3707.10  9949.47 2.94 2.49  14.3 -0.499    19.67 21.58 02a58074o0361c -0.416667
58074.412769 20.137125      NaN    2    10 c    0   1.26 42.73262 -2.13844  3913.51   213.09 3.11 2.64  38.0 -0.406    19.73 21.56 02a58074o0369c  0.200000
58074.417629 20.207197      NaN  -26    10 c    0   0.93 42.73262 -2.13844  3765.75 10029.37 2.80 2.34  15.6 -0.467    19.71 21.58 02a58074o0378c -2.600000
58074.422069 20.244005      NaN    5     8 c    0   1.44 42.73262 -2.13844  3972.28   292.76 3.02 2.54  44.3 -0.414    19.73 21.58 02a58074o0386c  0.625000
58074.427530 20.321591      NaN   -9     9 c    0   0.83 42.73262 -2.13844  3785.98  9912.97 2.77 2.38  15.0 -0.458    19.73 21.57 02a58074o0395c -1.000000
58078.391721 20.207197      NaN   -3    10 c    0   0.99 42.73262 -2.13844  4463.28 10225.57 2.67 2.35  13.6 -0.442    19.83 21.69 02a58078o0442c -0.300000
58078.396227 20.594452      NaN   -8     7 c    0   1.67 42.73262 -2.13844  4670.15   491.33 2.80 2.40  46.9 -0.416    19.84 21.66 02a58078o0450c -1.142857
58078.401710 20.207197      NaN   -2    10 c    0   0.99 42.73262 -2.13844  4444.86 10187.07 2.76 2.49  19.0 -0.464    19.78 21.64 02a58078o0459c -0.200000
58078.406098 20.449472      NaN   -6     8 c    0   1.43 42.73262 -2.13844  4652.43   452.82 2.77 2.42  50.5 -0.426    19.83 21.62 02a58078o0467c -0.750000
58078.419622 20.244005      NaN    8     7 c    0   1.90 42.73262 -2.13844  4524.77 10149.98 2.62 2.35  10.8 -0.445    19.81 21.61 02a58078o0493c  1.142857
58082.376239 19.302877      NaN  -32    23 c    0   1.19 42.73262 -2.13844  3561.01  2785.71 2.59 2.39  51.7 -0.409    18.57 20.08 02a58082o0415c -1.391304
58082.384402 19.696897      NaN  -16    16 c    0   0.83 42.73262 -2.13844  3542.37  2747.58 2.63 2.43  50.8 -0.402    18.92 20.50 02a58082o0432c -1.000000
58082.393004 20.103715      NaN   -3    11 c    0   1.18 42.73262 -2.13844  3601.15  2828.05 2.58 2.39  51.9 -0.402    19.33 20.93 02a58082o0449c -0.272727
58082.401898 19.169763      NaN  -22    26 c    0   1.07 42.73262 -2.13844  3619.45  2712.11 2.52 2.33  53.7 -0.409    18.49 19.96 02a58082o0466c -0.846154
58110.331732 20.594452      NaN   -9     7 c    0   0.92 42.73262 -2.13844  4821.41  1583.75 2.50 2.36  65.0 -0.399    19.85 21.72 02a58110o0295c -1.285714
58110.340077 20.543943      NaN    1     7 c    0   1.17 42.73262 -2.13844  4803.84  1544.70 2.51 2.36  66.6 -0.402    19.86 21.72 02a58110o0312c  0.142857
58110.348260 20.594452      NaN  -12     7 c    0   1.11 42.73262 -2.13844  4862.59  1622.20 2.52 2.39  74.2 -0.394    19.80 21.69 02a58110o0329c -1.714286
58110.356507 20.761819      NaN   -1     6 c    0   1.43 42.73262 -2.13844  4884.11  1507.14 2.52 2.38  72.1 -0.403    19.83 21.69 02a58110o0346c -0.166667
58134.340732 20.321591      NaN    3     8 c    0   1.36 42.73262 -2.13844  4698.35  2221.71 2.76 2.62  40.7 -0.418    19.64 21.66 02a58134o0310c  0.375000
58134.360494 20.207197      NaN   -6    10 c    0   1.10 42.73262 -2.13844  4740.61  2259.05 2.87 2.75  62.6 -0.391    19.59 21.59 02a58134o0352c -0.600000
58134.370373 20.362567      NaN    2     8 c    0   1.46 42.73262 -2.13844  4761.55  2142.07 2.86 2.73  53.8 -0.390    19.57 21.53 02a58134o0373c  0.250000
58162.278174 19.631075      NaN   24     9 c    0   1.26 42.73262 -2.13844  3469.12   770.80 2.90 2.53  40.0 -0.429    19.67 21.45 02a58162o0154c  2.666667
58162.285627 19.454622      NaN  -22    20 c    0   1.05 42.73262 -2.13844  3256.94 10509.10 2.86 2.47   7.2 -0.432    19.66 21.46 02a58162o0170c -1.100000
58162.288384 19.419021      NaN   29    11 c    0   0.90 42.73262 -2.13844  3449.88   730.43 2.97 2.63  40.1 -0.428    19.61 21.41 02a58162o0176c  2.636364
58162.295963 19.841877      NaN  -12    14 c    0   1.05 42.73262 -2.13844  3238.63 10469.03 2.84 2.42   8.0 -0.435    19.65 21.43 02a58162o0192c -0.857143
58162.298258 19.979496      NaN   10     9 c    0   1.76 42.73262 -2.13844  3508.81   809.24 2.97 2.63  42.8 -0.422    19.61 21.39 02a58162o0197c  1.111111
58402.539015 20.009244      NaN    6    10 c    0   0.96 42.73262 -2.13844  3071.52 10360.68 2.66 2.47  10.1 -0.427    19.76 21.60 02a58402o0468c  0.600000
58402.542769 19.979496      NaN   13     8 c    0   1.43 42.73262 -2.13844  3279.85   621.64 2.72 2.39  46.3 -0.428    19.79 21.58 02a58402o0476c  1.625000
58402.549693 20.321591      NaN    0     9 c    0   0.86 42.73262 -2.13844  3050.54 10320.64 2.61 2.48   7.7 -0.420    19.75 21.58 02a58402o0490c  0.000000
58402.553512 19.766969      NaN   15    10 c    0   0.71 42.73262 -2.13844  3259.34   581.68 2.68 2.35  44.8 -0.431    19.75 21.56 02a58402o0498c  1.500000
58402.559853 20.207197      NaN   -4    10 c    0   0.86 42.73262 -2.13844  3107.28 10400.43 2.65 2.38   6.7 -0.441    19.78 21.55 02a58402o0511c -0.400000
58402.563894 20.362567      NaN    2     8 c    0   1.17 42.73262 -2.13844  3317.38   661.15 2.68 2.33  44.6 -0.429    19.77 21.56 02a58402o0519c  0.250000
58402.570690 20.207197      NaN   -8    10 c    0   1.04 42.73262 -2.13844  3127.13 10283.36 2.59 2.33   5.0 -0.459    19.77 21.56 02a58402o0533c -0.800000
58402.574632 20.207197      NaN    3     9 c    0   1.22 42.73262 -2.13844  3336.53   545.35 2.66 2.31  43.2 -0.432    19.78 21.53 02a58402o0541c  0.333333
58430.493056 20.282105      NaN    4     8 c    0   1.35 42.73262 -2.13844  5678.86  2502.60 2.51 2.40  54.3 -0.408    19.72 21.39 02a58430o0625c  0.500000
58430.503082 20.321591      NaN   -6     9 c    0   1.08 42.73262 -2.13844  5661.53  2464.85 2.54 2.45  61.9 -0.409    19.69 21.37 02a58430o0646c -0.666667
58430.513204 19.922338      NaN   15     8 c    0   1.28 42.73262 -2.13844  5720.45  2542.65 2.56 2.46  54.3 -0.409    19.65 21.38 02a58430o0667c  1.875000
58430.523233 20.282105      NaN    1     9 c    0   1.26 42.73262 -2.13844  5740.34  2425.99 2.66 2.54  60.4 -0.407    19.62 21.32 02a58430o0688c  0.111111
58434.475288 20.449472      NaN   -2     8 c    0   1.25 42.73262 -2.13844  5815.59  2305.65 2.63 2.54  54.6 -0.406    19.69 21.58 02a58434o0622c -0.250000
58434.485284 20.449472      NaN   -8     8 c    0   1.16 42.73262 -2.13844  5796.89  2268.66 2.67 2.61  68.9 -0.405    19.65 21.59 02a58434o0643c -1.000000
58434.495392 20.282105      NaN    4     8 c    0   1.11 42.73262 -2.13844  5856.21  2345.98 2.69 2.56  51.8 -0.408    19.71 21.59 02a58434o0664c  0.500000
58434.505487 20.321591      NaN   -6     9 c    0   0.74 42.73262 -2.13844  5877.00  2229.08 2.66 2.56  57.4 -0.410    19.70 21.56 02a58434o0685c -0.666667
58454.415274 20.321591      NaN  -18     9 c    0   1.23 42.73262 -2.13844  3463.20  9311.68 2.69 2.44   4.5 -0.458    19.74 21.73 02a58454o0490c -2.000000
