         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57246.277712 19.089302      NaN   -8    28 c    0   0.89 208.58938 -5.35705  8734.46  9446.04  3.90 3.79  86.0 -0.427    19.08 20.74 02a57246o0054c 0xc00800
57399.641856 19.454622      NaN  -12    20 c    0   1.03 208.58938 -5.35705  1652.38  1361.08  4.83 3.71 -23.9 -0.452    19.40 21.19 02a57399o0704c 0xc00800
57399.661544 19.351140      NaN   -2    22 c    0   0.92 208.58938 -5.35705  1335.76   757.28  5.05 3.68 -24.9 -0.458    19.35 21.08 02a57399o0734c 0xc00800
57399.670446 19.212347      NaN  -22    25 c    0   1.26 208.58938 -5.35705  2201.58  1928.13  4.39 3.64 -24.5 -0.444    18.95 20.30 02a57399o0748c 0xc00800
57399.672903 18.649074      NaN  -58    42 c    0   0.81 208.58938 -5.35705  2479.06   163.14  4.78 3.57 -16.4 -0.487    18.69 19.81 02a57399o0752c 0xc00800
57399.673516 18.232071      NaN   77    36 c    0   1.34 208.58938 -5.35705  9925.28  9946.68  3.92 3.82 -86.1 -0.405    18.71 19.79 02a57399o0753c 0xc00900
57436.437808 18.280067      NaN  -62    59 c    0   1.01 208.58938 -5.35705  2439.97  1114.84  5.08 4.04 -17.2 -0.443    18.10 19.14 02a57436o0372c 0xc00800
57436.451423 18.438271      NaN  -39    51 c    0   0.92 208.58938 -5.35705  2728.24  1701.43  4.82 4.00 -15.7 -0.407    18.24 19.33 02a57436o0395c 0xc00800
57436.465093 18.582238      NaN   17    39 c    0   1.40 208.58938 -5.35705  1543.61  2283.96  4.64 3.83 -24.5 -0.413    18.40 19.47 02a57436o0418c 0xc00800
57436.478666 18.598565      NaN  -50    44 c    0   0.89 208.58938 -5.35705  1287.63  2090.70  4.91 3.94 -20.1 -0.397    18.43 19.57 02a57436o0441c 0xc00800
57452.604331 19.287255      NaN   10    20 c    0   0.97 208.58938 -5.35705   915.45   190.53  5.37 3.63 -21.6 -0.466    19.61 21.52 02a57452o0681c 0xc00800
57452.614792 19.631075      NaN  -10    17 c    0   0.76 208.58938 -5.35705  8372.43  9986.48  3.94 3.73  66.3 -0.412    19.55 21.44 02a57452o0701c 0xc00900
57452.637236 19.766969      NaN  -22    15 c    0   1.23 208.58938 -5.35705  8079.83  9398.51  3.82 3.56  78.3 -0.425    19.53 21.37 02a57452o0744c 0xc00800
57452.659870 18.267867      NaN   35    48 c    0   1.31 208.58938 -5.35705  9245.92  8819.72  4.03 3.55  79.4 -0.426    18.55 19.56 02a57452o0787c 0xc00800
57460.586857 19.766969      NaN   -5    15 c    0   1.26 208.58938 -5.35705  8506.55  9751.64  3.93 3.60  78.0 -0.420    19.59 21.50 02a57460o0743c 0xc00800
57460.609287 19.696897      NaN   -5    16 c    0   0.85 208.58938 -5.35705  8192.31  9163.90  3.83 3.47  82.9 -0.436    19.57 21.46 02a57460o0786c 0xc00800
57460.632015 19.696897      NaN   -1    16 c    0   0.90 208.58938 -5.35705  9379.66  8583.49  4.00 3.43  82.7 -0.429    19.51 21.39 02a57460o0829c 0xc00900
57460.654652 18.944322      NaN  -61    32 c    0   1.34 208.58938 -5.35705  9362.26  8588.26  4.07 3.47  82.1 -0.437    18.71 19.89 02a57460o0872c 0xc00800
