         MJD         m       dm    uJy   duJy   F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57246.277712 19.351140      NaN   -2.0   22.0   c  0.0   1.49 208.59887 -5.35705  8715.98  9445.96  3.89 3.79  86.1 -0.427    19.08 20.74 02a57246o0054c 0xc00800
57399.641856 19.569016      NaN  -21.0   18.0   c  0.0   1.17 208.59887 -5.35705  1670.86  1361.14  4.83 3.71 -23.8 -0.453    19.40 21.19 02a57399o0704c 0xc00800
57399.661544 19.256669      NaN    9.0   21.0   c  0.0   1.05 208.59887 -5.35705  1354.29   757.37  5.04 3.68 -24.9 -0.458    19.35 21.08 02a57399o0734c 0xc00800
57399.670446 18.933071      NaN   16.0   27.0   c  0.0   1.17 208.59887 -5.35705  2220.00  1928.18  4.39 3.64 -24.4 -0.444    18.95 20.30 02a57399o0748c 0xc00800
57399.672903 18.496580      NaN   22.0   41.0   c  0.0   1.00 208.59887 -5.35705  2497.52   163.22  4.78 3.57 -16.3 -0.487    18.69 19.81 02a57399o0752c 0xc00800
57399.673516 18.786693      NaN  -46.0   37.0   c  0.0   1.15 208.59887 -5.35705  9943.91  9946.95  3.92 3.82 -85.7 -0.405    18.71 19.79 02a57399o0753c 0xc00900
57436.437808 18.317510      NaN  -47.0   57.0   c  0.0   1.15 208.59887 -5.35705  2458.38  1114.88  5.08 4.04 -17.2 -0.443    18.10 19.14 02a57436o0372c 0xc00800
57436.451423 18.226218      NaN   42.0   48.0   c  0.0   1.15 208.59887 -5.35705  2746.62  1701.46  4.82 4.00 -15.6 -0.407    18.24 19.33 02a57436o0395c 0xc00800
57436.465093 18.396507      NaN   24.0   45.0   c  0.0   0.80 208.59887 -5.35705  1562.06  2283.99  4.64 3.83 -24.4 -0.413    18.40 19.47 02a57436o0418c 0xc00800
57436.478666 18.208845      NaN  -19.0   63.0   c  0.0   0.50 208.59887 -5.35705  1306.11  2090.74  4.90 3.94 -20.0 -0.397    18.43 19.57 02a57436o0441c 0xc00800
57452.604331 18.967180      NaN   34.0   20.0   c  0.0   0.94 208.59887 -5.35705   896.84   190.26  5.37 3.63 -21.6 -0.465    19.61 21.52 02a57452o0681c 0xc00800
57452.614792 19.212347      NaN   30.0   15.0   c  0.0   1.04 208.59887 -5.35705  8353.96  9986.39  3.94 3.72  66.1 -0.412    19.55 21.44 02a57452o0701c 0xc00900
57452.637236 19.631075      NaN    6.0   15.0   c  0.0   1.52 208.59887 -5.35705  8061.40  9398.43  3.82 3.56  78.3 -0.425    19.53 21.37 02a57452o0744c 0xc00800
57452.659870 17.817577      NaN  118.0   51.0   c  0.0   0.94 208.59887 -5.35705  9227.42  8819.64  4.03 3.55  79.4 -0.426    18.55 19.56 02a57452o0787c 0xc00800
57460.586857 19.631075      NaN   -2.0   17.0   c  0.0   0.75 208.59887 -5.35705  8488.08  9751.55  3.93 3.60  78.0 -0.420    19.59 21.50 02a57460o0743c 0xc00800
57460.609287 19.766969      NaN  -13.0   15.0   c  0.0   1.26 208.59887 -5.35705  8173.88  9163.83  3.83 3.47  82.9 -0.436    19.57 21.46 02a57460o0786c 0xc00800
57460.632015 19.766969      NaN  -38.0   15.0   c  0.0   1.07 208.59887 -5.35705  9361.15  8583.41  4.00 3.43  82.7 -0.429    19.51 21.39 02a57460o0829c 0xc00900
57460.654652 18.878500      NaN  -12.0   34.0   c  0.0   1.16 208.59887 -5.35705  9343.75  8588.19  4.07 3.48  82.2 -0.437    18.71 19.89 02a57460o0872c 0xc00800
57480.541530 19.318728      NaN   20.0   16.0   c  0.0   1.08 208.59887 -5.35705  8180.32  9797.96  3.94 3.65  76.2 -0.420    19.43 21.18 02a57480o0660c 0xc00800
