         MJD         m  dm     uJy   duJy   F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57277.552922 19.696897 NaN    -6.0   16.0   c  0.0   1.19 85.37718 16.76212  7038.32  5535.99 3.80 3.54 -80.3 -0.444    19.36 21.18 02a57277o0472c 0xc00800
57277.574761 19.766969 NaN    -6.0   15.0   c  0.0   1.33 85.37718 16.76212  7035.03  5538.79 3.78 3.47 -78.2 -0.443    19.38 21.20 02a57277o0503c 0xc00800
57277.579033 19.155932 NaN    19.0   20.0   c  0.0   0.87 85.37718 16.76212  8484.03  4081.66 3.83 3.64  68.1 -0.451    19.39 21.21 02a57277o0509c 0xc00800
57313.554494 19.696897 NaN   -39.0   16.0   c  0.0   1.13 85.37718 16.76212  3909.50  6701.30 4.24 3.57 -60.3 -0.455    19.37 21.29 02a57313o0428c 0xc00900
57313.588991 19.652575 NaN     2.0   16.0   c  0.0   1.15 85.37718 16.76212  3905.48  6710.95 4.22 3.63 -59.6 -0.447    19.37 21.29 02a57313o0479c 0xc00800
57313.612108 19.529530 NaN     5.0   17.0   c  0.0   0.86 85.37718 16.76212  5273.02  5365.51 4.01 3.73 -58.7 -0.441    19.36 21.26 02a57313o0511c 0xc00800
57313.644425 19.169763 NaN   -25.0   26.0   c  0.0   1.05 85.37718 16.76212  5265.03  5369.83 3.96 3.67 -51.2 -0.453    18.87 20.23 02a57313o0556c 0xc00800
57341.496399 19.051202 NaN    18.0   23.0   c  0.0   0.86 85.37718 16.76212  3912.19  6744.62 5.23 4.95 -67.2 -0.353    19.13 21.33 02a57341o0366c 0xc00800
57341.534634 19.287255 NaN     1.0   23.0   c  0.0   0.76 85.37718 16.76212  3912.18  6756.08 4.80 4.51 -65.7 -0.365    19.07 21.16 02a57341o0418c 0xc00800
57342.498963 19.302877 NaN    24.0   15.0   c  0.0   1.07 85.37718 16.76212  3914.07  6746.88 3.84 3.61 -71.4 -0.402    19.53 21.41 02a57342o0378c 0xc00800
57342.534645 19.766969 NaN   -32.0   15.0   c  0.0   1.09 85.37718 16.76212  6857.88  3951.48 3.77 3.72  -0.6 -0.394    19.45 21.30 02a57342o0431c 0xc00800
57342.556970 19.510313 NaN     6.0   17.0   c  0.0   0.71 85.37718 16.76212  5381.16  5396.77 3.75 3.59 -75.1 -0.398    19.47 21.32 02a57342o0464c 0xc00800
57342.591558 19.491430 NaN     7.0   17.0   c  0.0   1.05 85.37718 16.76212  5374.58  5399.70 3.75 3.60 -76.3 -0.399    19.37 21.11 02a57342o0515c 0xc00800
