Nested Sampling Global Log-Evidence           :   -0.170600234747538816E+05  +/-    0.425718715910255285E+00
Nested Importance Sampling Global Log-Evidence:   -0.170654513752756320E+05  +/-    0.915552139159810235E-01

Dim No.       Mean        Sigma
   1    0.101895144962101614E+00    0.406639090738854653E-01
   2   -0.368383747672028150E+02    0.531639744993601671E+01
   3    0.636272215250868967E+00    0.335929489779720036E+00
   4    0.660065001479918090E+00    0.240823902641231963E+00
   5    0.103373012953265151E-01    0.446885576966878778E-02
   6    0.208272977297496803E+00    0.130693625642098465E+00
   7   -0.139905765543005112E+01    0.262786078005407431E+00
   8   -0.664597396405065405E-01    0.882426678126537883E-01
   9   -0.446328418701645191E+01    0.371534164907340925E+01
  10   -0.846760893449086394E-01    0.170947313899846964E+00
  11   -0.660947438980154928E-01    0.126400357098518684E+00
  12   -0.256589580674114415E+00    0.192683618986291105E+00
  13   -0.165996584318308910E+00    0.191990846912374641E+00
  14   -0.106359975015003494E+01    0.562652684704840200E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.797016590500839311E-01
   2   -0.472897095647308845E+02
   3    0.275293488529218866E+00
   4    0.868606030227842218E+00
   5    0.110990955297242972E-01
   6    0.177881873292464299E+00
   7   -0.122006100833246767E+01
   8   -0.109452494300340070E+00
   9   -0.115734723603078589E+02
  10   -0.653319817518946411E-01
  11   -0.230650877570284268E+00
  12   -0.112644011306785655E+00
  13    0.129585900336624760E+00
  14   -0.108988577433068823E+01

MAP Parameters
Dim No.        Parameter
   1    0.130855874969918962E+00
   2   -0.342790407315388777E+02
   3    0.116793104983076379E+00
   4    0.913592668054147294E+00
   5    0.854729285659790519E-02
   6    0.521444286537131596E-01
   7   -0.108199446081456974E+01
   8   -0.562996462901515088E-01
   9   -0.955319557868525493E+01
  10   -0.161211236449871648E+00
  11    0.104005281653378440E+00
  12   -0.152201013273207897E+00
  13    0.187909166391622695E-02
  14   -0.121467370115196771E+01
