Nested Sampling Global Log-Evidence           :   -0.129643025284369422E+02  +/-    0.374296875075903812E+00
Nested Importance Sampling Global Log-Evidence:   -0.173496893989870316E+02  +/-    0.400983568182338782E-01

Dim No.       Mean        Sigma
   1    0.812084242327027611E-01    0.383352604294818697E-01
   2   -0.212149906359414118E+02    0.261577987230045617E+01
   3    0.917628602828434725E+00    0.736683481063709622E-01
   4    0.149657926647239004E+01    0.272253180901802561E+00
   5    0.750831587699510132E-02    0.326914172464014188E-02
   6    0.188532687615091987E+01    0.714037901343059500E-01
   7   -0.165504944152777655E+01    0.408807257175787031E+00
   8   -0.183109697675199294E-01    0.368194952976487050E-01
   9   -0.316245701565966941E+01    0.265930365947073932E+01
  10   -0.131080195625937534E+00    0.937485416659373100E-01
  11   -0.171735641831948782E-01    0.150178774124343856E+00
  12   -0.224884631044671407E+00    0.224675591709149358E+00
  13   -0.202689592021639581E+00    0.153590105193739834E+00
  14   -0.107124146658539066E+01    0.668041932628866963E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.801406200192234519E-01
   2   -0.214344402689063784E+02
   3    0.929965006399228633E+00
   4    0.183718986956975172E+01
   5    0.793774993768909219E-02
   6    0.195740143935852551E+01
   7   -0.105104693774171443E+01
   8    0.563182994646536927E-02
   9   -0.228056585934882072E+01
  10   -0.130230213309279641E+00
  11   -0.178285097770608303E+00
  12   -0.224754448391444206E+00
  13   -0.307761621697701826E+00
  14   -0.109316314710682794E+01

MAP Parameters
Dim No.        Parameter
   1    0.801406200192234519E-01
   2   -0.214344402689063784E+02
   3    0.929965006399228633E+00
   4    0.183718986956975172E+01
   5    0.793774993768909219E-02
   6    0.195740143935852551E+01
   7   -0.105104693774171443E+01
   8    0.563182994646536927E-02
   9   -0.228056585934882072E+01
  10   -0.130230213309279641E+00
  11   -0.178285097770608303E+00
  12   -0.224754448391444206E+00
  13   -0.307761621697701826E+00
  14   -0.109316314710682794E+01
