         MJD         m       dm      uJy    duJy   F  err   chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57321.632615 18.298627      NaN    -70.0    58.0   o  0.0    0.91 110.53945 -35.88107  5400.02  2155.70 5.14 4.24  -7.6 -0.465    18.02 19.14 02a57321o0654o 0xc00800
57329.606282 18.417189      NaN     -6.0    52.0   o  0.0    0.78 110.53945 -35.88107  5450.38  2178.02 5.29 4.24 -10.1 -0.450    18.27 19.65 02a57329o0616o 0xc00800
57329.634709 18.336727      NaN    -58.0    56.0   o  0.0    0.95 110.53945 -35.88107  5276.07  8507.28 4.13 3.42 -74.3 -0.518    18.25 19.41 02a57329o0657o 0xc00800
57368.493512 19.128787      NaN    -27.0    27.0   o  0.0    0.82 110.53945 -35.88107  5179.44  2476.84 4.01 3.61  -9.0 -0.452    18.95 20.58 02a57368o0488o 0xc00800
57368.499115 18.431198      NaN     76.0    26.0   o  0.0    1.02 110.53945 -35.88107  4883.37  1892.83 4.26 3.64  -8.4 -0.461    18.92 20.55 02a57368o0497o 0xc00900
57368.512948 19.302877      NaN     -6.0    23.0   o  0.0    1.23 110.53945 -35.88107  5150.24  7389.71 3.80 3.48 -79.1 -0.441    18.88 20.47 02a57368o0517o 0xc00800
57368.539056 19.454622      NaN    -65.0    20.0   o  0.0    1.83 110.53945 -35.88107  4857.03  9140.16 3.81 3.51 -77.9 -0.448    18.85 20.32 02a57368o0555o 0xc00900
57369.479813 19.212347      NaN    -16.0    25.0   o  0.0    1.21 110.53945 -35.88107  5185.44  2476.56 3.95 3.42  -7.8 -0.494    18.98 20.55 02a57369o0284o 0xc00800
57369.508258 19.089302      NaN    -32.0    28.0   o  0.0    0.75 110.53945 -35.88107  4879.40  1889.30 4.12 3.38  -9.3 -0.510    19.00 20.64 02a57369o0326o 0xc00800
57369.521657 19.038793      NaN     28.0    20.0   o  0.0    1.49 110.53945 -35.88107  5153.86  7390.74 3.64 3.28 -82.2 -0.469    19.03 20.63 02a57369o0346o 0xc00800
57369.540062 19.351140      NaN    -14.0    22.0   o  0.0    1.42 110.53945 -35.88107  4855.70  9140.66 3.72 3.42 -84.1 -0.461    19.04 20.69 02a57369o0374o 0xc00800
57380.452634 18.317510      NaN    -53.0    57.0   o  0.0    1.00 110.53945 -35.88107  5151.21  2483.53 4.24 3.65  -8.3 -0.473    18.06 18.86 02a57380o0368o 0xc00800
57380.480961 18.356290      NaN    -17.0    55.0   o  0.0    1.32 110.53945 -35.88107  4841.13  1905.82 4.45 3.71 -10.3 -0.482    17.96 18.82 02a57380o0410o 0xc00900
57380.493695 18.243872      NaN     -5.0    61.0   o  0.0    0.94 110.53945 -35.88107  5724.82  3076.04 4.12 3.52   1.9 -0.456    17.89 18.74 02a57380o0429o 0xc00800
57380.514372 18.191747      NaN   -108.0    64.0   o  0.0    1.18 110.53945 -35.88107  4668.95  9379.34 3.97 3.57 -76.1 -0.459    18.07 18.84 02a57380o0460o 0xc00800
57404.423587 19.089302      NaN     -8.0    28.0   o  0.0    0.92 110.53945 -35.88107  5553.11  8207.92 3.54 3.22  86.9 -0.477    18.78 20.11 02a57404o0389o 0xc00800
57404.441112 18.684100      NaN     44.0    26.0   o  0.0    1.24 110.53945 -35.88107  5859.27  8793.90 3.55 3.29  85.6 -0.472    18.82 20.18 02a57404o0417o 0xc00800
57404.458035 19.351140      NaN    -40.0    22.0   o  0.0    1.63 110.53945 -35.88107  4968.51  7623.02 3.57 3.28  88.2 -0.470    18.90 20.42 02a57404o0444o 0xc00800
57404.476465 19.038793      NaN     10.0    26.0   o  0.0    1.15 110.53945 -35.88107  4668.31  9370.20 3.63 3.49  80.5 -0.452    18.95 20.50 02a57404o0473o 0xc00800
57405.423715 18.298627      NaN     84.0    30.0   o  0.0    1.53 110.53945 -35.88107  5553.30  8204.84 3.52 3.18  89.8 -0.487    18.64 19.81 02a57405o0363o 0xc00900
57405.440725 19.051202      NaN      0.0    29.0   o  0.0    1.72 110.53945 -35.88107  5850.21  8790.51 3.73 3.50 -87.7 -0.459    18.60 19.85 02a57405o0391o 0xc00800
57405.458140 18.944322      NaN    -20.0    32.0   o  0.0    1.09 110.53945 -35.88107  4964.06  7622.41 3.70 3.48 -85.6 -0.459    18.59 19.88 02a57405o0419o 0xc00800
57405.487657 18.504094      NaN     54.0    30.0   o  0.0    1.43 110.53945 -35.88107  4666.66  9366.40 3.68 3.47  82.3 -0.454    18.67 19.93 02a57405o0464o 0xc00900
57406.391924 18.878500      NaN    -33.0    34.0   o  0.0    1.05 110.53945 -35.88107  5747.09  1915.39 4.02 3.44  -1.2 -0.508    18.56 19.70 02a57406o0188o 0xc00800
57406.412679 18.816441      NaN    -30.0    36.0   o  0.0    1.34 110.53945 -35.88107  4664.39  8200.66 3.78 3.40 -84.3 -0.466    18.50 19.66 02a57406o0219o 0xc00800
57406.433775 18.786693      NaN    -62.0    37.0   o  0.0    1.68 110.53945 -35.88107  5557.89  9373.80 3.73 3.45  90.0 -0.457    18.38 19.41 02a57406o0251o 0xc00800
57406.454567 18.343209      NaN     68.0    33.0   o  0.0    1.48 110.53945 -35.88107  5850.72  7623.45 3.59 3.22  87.7 -0.487    18.52 19.60 02a57406o0280o 0xc00900
57407.390328 18.574166      NaN      0.0    45.0   o  0.0    0.78 110.53945 -35.88107  5744.36  1916.63 4.10 3.40   0.3 -0.516    18.43 19.46 02a57407o0323o 0xc00800
57407.411073 18.504094      NaN     18.0    42.0   o  0.0    1.14 110.53945 -35.88107  4664.32  8202.10 3.68 3.34 -85.5 -0.482    18.42 19.46 02a57407o0354o 0xc00800
57407.432897 18.910912      NaN     -9.0    33.0   o  0.0    1.83 110.53945 -35.88107  5559.78  9375.11 3.77 3.54  84.9 -0.450    18.40 19.44 02a57407o0386o 0xc00800
57407.453487 18.445391      NaN     35.0    39.0   o  0.0    1.32 110.53945 -35.88107  5852.60  7623.79 3.44 3.13  88.4 -0.489    18.47 19.42 02a57407o0415o 0xc00800
57410.390823 18.068904      NaN     20.0    65.0   o  0.0    0.84 110.53945 -35.88107  5739.86  1922.60 3.96 3.51  -2.5 -0.497    17.97 18.64 02a57410o0323o 0xc00800
57410.412128 18.226218      NaN    -11.0    62.0   o  0.0    1.25 110.53945 -35.88107  6022.45  2510.69 4.36 3.76   7.8 -0.413    17.66 18.41 02a57410o0354o 0xc00800
57410.424676 17.990970      NaN    -33.0    77.0   o  0.0    1.49 110.53945 -35.88107  5559.38  9375.31 3.76 3.64  75.7 -0.453    17.95 18.58 02a57410o0372o 0xc00800
