Nested Sampling Global Log-Evidence           :   -0.108109274248413158E+03  +/-    0.608254030190479522E+00
Nested Importance Sampling Global Log-Evidence:   -0.113302801384662772E+03  +/-    0.264322662701198773E-01

Dim No.       Mean        Sigma
   1    0.252564737405383405E-01    0.194343439684312932E-01
   2   -0.809726545518513774E+01    0.662187052411566168E+00
   3    0.654247352536251880E+00    0.377240877899602534E-01
   4    0.141103946802450220E+01    0.827787673378131833E-01
   5    0.864481181829908699E-02    0.273649337362414377E-02
   6    0.764567524797718279E+00    0.194799220919884303E+00
   7   -0.171611428262135779E+01    0.419696516581586132E+00
   8   -0.820857121630636372E-01    0.240883673735143300E-01
   9   -0.993930424183221817E+01    0.728754639970488172E+00
  10   -0.566492311744285382E+00    0.838416296354966978E-01
  11    0.175140163922301195E+00    0.814910153108479446E-01
  12   -0.130292515903548317E+00    0.166041492642377525E+00
  13   -0.117716117589126146E+00    0.199357700147691691E+00
  14   -0.106240440813406556E+01    0.598724310986146133E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.344643645915404528E-01
   2   -0.822854828100187063E+01
   3    0.670428562430889330E+00
   4    0.150393693471177659E+01
   5    0.916084097277213363E-02
   6    0.625782691333790941E+00
   7   -0.239825528512518460E+01
   8   -0.765954355767400202E-01
   9   -0.974870437427113146E+01
  10   -0.622173394203637931E+00
  11    0.197939621501713764E+00
  12   -0.289422413169661552E-01
  13   -0.476038066839821195E+00
  14   -0.100881496018588601E+01

MAP Parameters
Dim No.        Parameter
   1    0.344643645915404528E-01
   2   -0.822854828100187063E+01
   3    0.670428562430889330E+00
   4    0.150393693471177659E+01
   5    0.916084097277213363E-02
   6    0.625782691333790941E+00
   7   -0.239825528512518460E+01
   8   -0.765954355767400202E-01
   9   -0.974870437427113146E+01
  10   -0.622173394203637931E+00
  11    0.197939621501713764E+00
  12   -0.289422413169661552E-01
  13   -0.476038066839821195E+00
  14   -0.100881496018588601E+01
