Nested Sampling Global Log-Evidence           :   -0.473013285311835929E+01  +/-    0.225668386915919283E+00
Nested Importance Sampling Global Log-Evidence:   -0.804160108701827525E+01  +/-    0.682478316002119723E+00

Dim No.       Mean        Sigma
   1    0.691268285666664511E-01    0.404523356005781903E-01
   2   -0.174467217156110230E+02    0.641309280347351773E+01
   3    0.644579308742922130E+00    0.330343501883038126E+00
   4    0.128569890104680518E+01    0.361510733392767347E+00
   5    0.105263404095543196E-01    0.342474767301820422E-02
   6    0.174397009956153815E+01    0.238409209788615767E+00
   7   -0.178939160899637772E+01    0.403352081811213681E+00
   8   -0.171336857333415304E+00    0.712468050069952619E-01
   9   -0.351919264988097069E+01    0.385657392887613026E+01
  10   -0.118977493331878320E+00    0.169633097515614090E+00
  11   -0.722826794873509676E-01    0.128840360608638238E+00
  12   -0.953496482170221177E-01    0.228563521108413797E+00
  13   -0.967796067928118064E-01    0.176237827495732580E+00
  14   -0.106608417213692075E+01    0.558175037027007978E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.853883215645845212E-01
   2   -0.164162979586688955E+02
   3    0.516849281051610210E+00
   4    0.104574364748863169E+01
   5    0.155057028839837747E-01
   6    0.174067105088966767E+01
   7   -0.108289115411383241E+01
   8   -0.220317469192949200E+00
   9    0.640479438345976959E+01
  10   -0.153632607062227061E+00
  11   -0.205910513804025072E-01
  12    0.106581341609546382E+00
  13    0.259310487736819084E-02
  14   -0.114522318378899746E+01

MAP Parameters
Dim No.        Parameter
   1    0.853883215645845212E-01
   2   -0.164162979586688955E+02
   3    0.516849281051610210E+00
   4    0.104574364748863169E+01
   5    0.155057028839837747E-01
   6    0.174067105088966767E+01
   7   -0.108289115411383241E+01
   8   -0.220317469192949200E+00
   9    0.640479438345976959E+01
  10   -0.153632607062227061E+00
  11   -0.205910513804025072E-01
  12    0.106581341609546382E+00
  13    0.259310487736819084E-02
  14   -0.114522318378899746E+01
