Nested Sampling Global Log-Evidence           :   -0.200875637697808372E+03  +/-    0.113693221037426873E+01
Nested Importance Sampling Global Log-Evidence:   -0.202611646756324660E+03  +/-    0.375947230468086369E-01

Dim No.       Mean        Sigma
   1    0.162231337803372649E+00    0.135227436763722762E-01
   2   -0.523297715326206472E+02    0.741582516363936461E+00
   3    0.793489629516154094E+00    0.179944838820945037E-01
   4    0.189351146982823670E+01    0.609573220212780709E-02
   5    0.619810808676483655E-02    0.351878436693200882E-03
   6    0.120930988748559387E+01    0.206727053087183872E-01
   7   -0.186258124874753705E+01    0.227334532903441217E+00
   8    0.383239380250881889E+00    0.201904219824315841E-01
   9   -0.151499266928156260E+02    0.806315914797589017E+00
  10    0.223657308710635133E-01    0.121906877332767383E-01
  11   -0.198138738887035454E+00    0.254795272629663172E-01
  12   -0.938103943059093726E-01    0.855934350236304403E-01
  13    0.119468149730625861E+00    0.167733244090076776E-01
  14   -0.106044675417991918E+01    0.354500886231037052E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.137134571477334433E+00
   2   -0.516662605035620075E+02
   3    0.770102486523862373E+00
   4    0.187993896319207598E+01
   5    0.553439683578441435E-02
   6    0.123983960016346439E+01
   7   -0.163498553683575154E+01
   8    0.415023309444988164E+00
   9   -0.162816225676449484E+02
  10    0.279589861494553560E-01
  11   -0.203638708453109885E+00
  12   -0.257263649064530253E-01
  13    0.108686962163982603E+00
  14   -0.107023333106111052E+01

MAP Parameters
Dim No.        Parameter
   1    0.137134571477334433E+00
   2   -0.516662605035620075E+02
   3    0.770102486523862373E+00
   4    0.187993896319207598E+01
   5    0.553439683578441435E-02
   6    0.123983960016346439E+01
   7   -0.163498553683575154E+01
   8    0.415023309444988164E+00
   9   -0.162816225676449484E+02
  10    0.279589861494553560E-01
  11   -0.203638708453109885E+00
  12   -0.257263649064530253E-01
  13    0.108686962163982603E+00
  14   -0.107023333106111052E+01
