         MJD         m       dm      uJy   duJy F  err  chi/N       RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57205.273313 18.079051      NaN     22.5     61 o    0   1.03 188.6335 14.89607  4511.02 10431.88  3.65  3.18  -4.6 -0.467    18.32 19.24 02a57205o0018o 0xc00800        -7.5
57205.275388 17.967720      NaN     81.5     49 o    0   1.08 188.6335 14.89607  5464.64  1695.98  4.03  3.76 -72.6 -0.447    18.31 19.26 02a57205o0021o 0xc00800        -7.5
57205.281906 17.995680      NaN     42.5     60 o    0   1.23 188.6335 14.89607  4508.06 10431.20  3.64  3.15  -4.8 -0.487    18.30 19.20 02a57205o0030o 0xc00800        -7.5
57205.284020 18.496580      NaN     -0.5     46 o    0   1.17 188.6335 14.89607  5461.76  1695.63  3.89  3.38 -80.4 -0.435    18.32 19.22 02a57205o0033o 0xc00800        -7.5
57206.277692 18.376212      NaN    -58.5     54 o    0   1.09 188.6335 14.89607  4490.49 10427.08  4.53  3.82 -45.9 -0.421    18.32 19.47 02a57206o0008o 0xc00800        -7.5
57206.279765 18.286218      NaN      6.5     54 o    0   0.90 188.6335 14.89607  5445.26  1691.68  4.34  3.92 -18.2 -0.475    18.30 19.46 02a57206o0011o 0xc00800        -7.5
57206.286221 18.336727      NaN    -39.5     56 o    0   1.15 188.6335 14.89607  4488.89 10428.55  3.63  2.76  -6.3 -0.511    18.36 19.41 02a57206o0020o 0xc00900        -7.5
57206.288277 18.481707      NaN    -36.5     49 o    0   0.88 188.6335 14.89607  5443.13  1693.05  4.14  3.92 -60.5 -0.408    18.35 19.43 02a57206o0023o 0xc00800        -7.5
57206.294634 18.292405      NaN     -0.5     56 o    0   1.32 188.6335 14.89607  4487.11 10429.11  3.65  2.84  -1.3 -0.498    18.33 19.33 02a57206o0032o 0xc00800        -7.5
57206.296699 18.115332      NaN     54.5     48 o    0   0.88 188.6335 14.89607  5441.10  1693.76  4.15  3.92 -62.6 -0.411    18.31 19.34 02a57206o0035o 0xc00800        -7.5
57230.289969 18.336727      NaN    -66.5     56 o    0   1.00 188.6335 14.89607  8702.25   193.49  3.78  3.61 -84.2 -0.466    18.40 19.42 02a57230o0062o 0xc00800        -7.5
57408.611772 19.014394      NaN    -20.5     30 o    0   1.14 188.6335 14.89607  7385.86   353.93  4.08  3.44   2.9 -0.505    18.92 20.21 02a57408o0664o 0xc00800        -7.5
57408.644373 19.197966      NaN     -3.5     24 o    0   1.13 188.6335 14.89607  3064.29  9775.77  3.55  3.48   9.5 -0.432    19.23 20.79 02a57408o0713o 0xc00800        -7.5
57408.666682 19.287255      NaN     -3.5     22 o    0   1.18 188.6335 14.89607  4227.68  9183.60  3.39  3.35  66.8 -0.448    19.11 20.55 02a57408o0749o 0xc00800        -7.5
57415.611916 18.598565      NaN    -70.5     44 o    0   0.86 188.6335 14.89607  8081.70   768.70  4.28  3.79   9.4 -0.475    18.44 19.48 02a57415o0658o 0xc00800        -7.5
57415.640382 18.526952      NaN    -80.5     47 o    0   1.04 188.6335 14.89607  7794.75   183.80  4.44  3.64   5.8 -0.488    18.49 19.49 02a57415o0699o 0xc00800        -7.5
57442.525949 18.298627      NaN    -30.5     58 o    0   1.53 188.6335 14.89607  2536.08 10070.21  3.93  3.78 -11.5 -0.414    18.00 18.58 02a57442o0518o 0xc00800        -7.5
57443.517487 18.417189      NaN    -35.5     52 o    0   1.16 188.6335 14.89607  2484.02  9833.23  3.93  3.62 -44.2 -0.456    18.23 18.95 02a57443o0559o 0xc00800        -7.5
57443.538105 18.220396      NaN     17.5     54 o    0   0.66 188.6335 14.89607  2779.12 10427.35  3.82  3.66 -39.0 -0.400    18.26 18.96 02a57443o0590o 0xc00800        -7.5
57445.563694 18.511660      NaN     33.5     34 o    0   1.25 188.6335 14.89607  3026.68 10465.36  3.74  3.36   3.2 -0.413    18.71 19.75 02a57445o0698o 0xc00800        -7.5
57445.586278 18.978793      NaN    -38.5     31 o    0   1.02 188.6335 14.89607  2728.47  9880.80  3.59  3.39   0.7 -0.448    18.70 19.74 02a57445o0739o 0xc00900        -7.5
57445.608905 18.566153      NaN     26.5     34 o    0   0.85 188.6335 14.89607  3894.07  9288.80  3.45  3.38 -40.7 -0.471    18.65 19.65 02a57445o0780o 0xc00800        -7.5
57445.632046 18.944322      NaN    -67.5     32 o    0   1.06 188.6335 14.89607  4157.45  9173.10  3.48  3.40 -54.2 -0.466    18.59 19.57 02a57445o0821o 0xc00800        -7.5
57463.466994 18.933071      NaN      8.5     27 o    0   1.05 188.6335 14.89607  8539.51   880.47  4.60  3.52  17.1 -0.523    19.21 20.85 02a57463o0388o 0xc00900        -7.5
57463.492977 19.051202      NaN    -15.5     29 o    0   1.22 188.6335 14.89607  8252.23   289.55  4.35  3.36  11.6 -0.517    19.31 21.07 02a57463o0431o 0xc00800        -7.5
57464.507958 19.102305      NaN      0.5     25 o    0   1.22 188.6335 14.89607  3064.51 10059.14  3.83  3.65 -17.0 -0.428    19.05 20.64 02a57464o0603o 0xc00800        -7.5
57464.530868 18.711133      NaN     42.5     23 o    0   1.03 188.6335 14.89607  2783.08  9474.05  3.76  3.55 -46.3 -0.450    19.26 21.00 02a57464o0646o 0xc00900        -7.5
