Nested Sampling Global Log-Evidence           :   -0.145258479390489850E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.145362985587857096E+02  +/-    0.230261491700020767E-02

Dim No.       Mean        Sigma
   1    0.190065816345345029E+00    0.302734735890638172E-03
   2   -0.421502684929152451E+02    0.396717249423198914E+00
   3    0.176488978244109251E+01    0.576431758889380886E-03
   4    0.729616424724991885E+00    0.105203470006789319E-01
   5    0.108309722329528024E-01    0.898220880679770188E-04
   6    0.240054596124077024E+01    0.387613753931368051E-03
   7   -0.171614566655099132E+01    0.882120169547506577E-01
   8   -0.153501994016841836E+00    0.544649865702856863E-03
   9   -0.263796777834926921E+01    0.376099931786964936E+00
  10    0.875195797353318372E-01    0.110917913620278675E-02
  11   -0.127978181827008569E+00    0.102462659644369358E-01
  12    0.138089410546183393E-01    0.534212462080164464E-02
  13   -0.233939742557178532E+00    0.648043936851269578E-03
  14   -0.107144374367006168E+01    0.267793362094014518E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.190363572044212781E+00
   2   -0.426735998000928660E+02
   3    0.176427825398821625E+01
   4    0.709039633484243925E+00
   5    0.109011612797691448E-01
   6    0.240146271336038364E+01
   7   -0.172748408593264813E+01
   8   -0.153613456631913697E+00
   9   -0.285351137923322096E+01
  10    0.872424388070009577E-01
  11   -0.130643919484520921E+00
  12    0.238410849517162737E-01
  13   -0.233693994247161418E+00
  14   -0.107129050278450344E+01

MAP Parameters
Dim No.        Parameter
   1    0.189950433730825263E+00
   2   -0.415094028621053681E+02
   3    0.176459888690337774E+01
   4    0.724494187613499929E+00
   5    0.106248554841392850E-01
   6    0.240025409351541041E+01
   7   -0.162942404698715770E+01
   8   -0.154009597207391519E+00
   9   -0.273151424416892485E+01
  10    0.888786675563806583E-01
  11   -0.126880591585196684E+00
  12    0.492596850310378018E-02
  13   -0.234343643293566661E+00
  14   -0.107167718287854852E+01
