    0.110207520984688070E+00   -0.167974119989304889E+02    0.948767035070414044E+00    0.126381148467453808E+01    0.765310567171573978E-02    0.189970394262324027E+01   -0.207576262272552547E+01   -0.229705069418146834E+00    0.497488868607674550E+00    0.140931754123926445E+00   -0.896026547988311578E-01   -0.793513518790939787E-01   -0.159459424138546552E+00   -0.107213210861378716E+01   -0.105286361354528268E+01   -0.391195633965034517E+01    1
    0.115106808609966568E+00   -0.168293114301152471E+02    0.944226689983434841E+00    0.128222452454760183E+01    0.756755400532792104E-02    0.190069685471582073E+01   -0.177343850125835578E+01   -0.231392067802026508E+00   -0.545934309116654082E+00    0.310112759745657593E-01   -0.956784906290907983E-01   -0.127081775413216636E+00   -0.165538517484114439E+00   -0.107189894267016350E+01   -0.104012988988344235E+01   -0.393195633965034208E+01    1
    0.114395272476663173E+00   -0.172180954216536577E+02    0.936134578652300209E+00    0.125723602907244469E+01    0.738543792266918141E-02    0.189950873097854900E+01   -0.165654469491296519E+01   -0.229236982627989583E+00   -0.184483271607139121E+00    0.231857704760317224E-01   -0.826474371481147746E-01   -0.760385951716215786E-01   -0.150753101356128016E+00   -0.108308741291195387E+01   -0.103797560685443213E+01   -0.395195633965034165E+01    1
    0.113144819328136345E+00   -0.165962405867881273E+02    0.956519242128409886E+00    0.124819679037798070E+01    0.719441740043375022E-02    0.189789068472220790E+01   -0.165915550229729969E+01   -0.227582649153475480E+00   -0.115002481923181854E+01    0.910952795173919083E-01   -0.816058853195404943E-01   -0.884632690810937122E-01   -0.154853246692399332E+00   -0.106749179416771400E+01   -0.103142882240846978E+01   -0.397195633965034300E+01    1
    0.110323511823729001E+00   -0.157916235113208643E+02    0.939252082607543337E+00    0.126330942943455593E+01    0.733283314264280076E-02    0.190180377819558544E+01   -0.189256894310538026E+01   -0.230095300432483885E+00   -0.772384321597667678E+00    0.495696403457675239E-01   -0.103494683839387605E+00   -0.851886248313221961E-01   -0.156874177587640384E+00   -0.108384738878041698E+01   -0.102937842330118379E+01   -0.399195633965034391E+01    1
    0.118685575670363530E+00   -0.163189569115038218E+02    0.935912691794414831E+00    0.127595816775406812E+01    0.714943728953600435E-02    0.190145936464731502E+01   -0.153050785830446112E+01   -0.227720461797017298E+00   -0.201806766020111628E+01    0.615263051160559321E-01   -0.983366287702043262E-01   -0.115885007190184006E+00   -0.149349066924605173E+00   -0.107275737788616787E+01   -0.102625208906639154E+01   -0.401195633965034215E+01    1
    0.113389455586579840E+00   -0.170438986001441997E+02    0.942173605146731985E+00    0.123500145904910386E+01    0.714546305501886046E-02    0.189895572320863781E+01   -0.172776761767130504E+01   -0.225778843061985618E+00   -0.101736059043046931E+00    0.250362250374319695E-01   -0.788746131025963304E-01   -0.902356446356420844E-01   -0.148529960858061499E+00   -0.107073640548762672E+01   -0.101205486540772971E+01   -0.403195633965034173E+01    1
    0.108428863738555148E+00   -0.166171313675609369E+02    0.950489102576118294E+00    0.126539745469121900E+01    0.785870942177434480E-02    0.190190136056620807E+01   -0.183915116813757673E+01   -0.221481599655817513E+00    0.447600606974562942E+00    0.102564966697068244E+00   -0.911476701692871122E-01   -0.117395490715107645E+00   -0.143463009157614785E+00   -0.107054183314435591E+01   -0.101130932359300929E+01   -0.405195633965034396E+01    1
    0.117228091140087379E+00   -0.158864814408065715E+02    0.940503631414210450E+00    0.125472221798536121E+01    0.782239338623450312E-02    0.190431352129827869E+01   -0.203972199720871838E+01   -0.226836431191494381E+00   -0.111253305938804625E+01    0.318645779581182911E-01   -0.120723016697020527E+00   -0.823277884094276435E-01   -0.150283097696079199E+00   -0.106115307925127800E+01   -0.101101676168269217E+01   -0.407195633965034443E+01    1
    0.115700925568971907E+00   -0.163025337726485624E+02    0.946997404423660649E+00    0.125581438982654103E+01    0.767947585757775344E-02    0.190132954756788131E+01   -0.162908399741661047E+01   -0.221951766586289817E+00   -0.154645853191954075E+01    0.350713723178590828E-01   -0.813538886904810465E-01   -0.128240402246194152E+00   -0.148366411105813417E+00   -0.107577390913784754E+01   -0.101026435462440722E+01   -0.409195633965034400E+01    1
