Nested Sampling Global Log-Evidence           :   -0.574711021435492526E+02  +/-    0.565443950500309045E+00
Nested Importance Sampling Global Log-Evidence:   -0.636142993312989802E+02  +/-    0.362014870139805295E-01

Dim No.       Mean        Sigma
   1    0.211807977496215362E-01    0.154415740859232976E-01
   2   -0.695727735295268346E+01    0.385077299957484909E+00
   3    0.327004022694384611E+00    0.548208309176998893E-01
   4    0.795134371011821828E+00    0.261228226657820473E+00
   5    0.947122372850953305E-02    0.361593866046925694E-02
   6    0.180938885505684222E+01    0.175980463127246127E-01
   7   -0.181548460971898207E+01    0.455372958615903822E+00
   8   -0.227744182321085203E+00    0.237981760817751013E-01
   9   -0.136893800900172136E+01    0.689360018389362006E+00
  10   -0.157898053499897884E+00    0.117074235738523130E+00
  11   -0.682801121059746358E-01    0.147962778506699894E+00
  12   -0.202805265934454665E+00    0.250566788184946820E+00
  13   -0.201837900203661796E+00    0.305914084262169997E-01
  14   -0.106486739033286093E+01    0.583918367591806792E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.273006048853365463E-01
   2   -0.698203274633521431E+01
   3    0.348396019268928048E+00
   4    0.731297373868852185E+00
   5    0.105004140126833262E-01
   6    0.180875675693246918E+01
   7   -0.134631171650867398E+01
   8   -0.260206588943054928E+00
   9   -0.142746656595719590E+01
  10   -0.160227422266957409E+00
  11    0.945520471571743848E-01
  12   -0.627166022428285119E+00
  13   -0.207140814654263927E+00
  14   -0.116518252466413030E+01

MAP Parameters
Dim No.        Parameter
   1    0.273006048853365463E-01
   2   -0.698203274633521431E+01
   3    0.348396019268928048E+00
   4    0.731297373868852185E+00
   5    0.105004140126833262E-01
   6    0.180875675693246918E+01
   7   -0.134631171650867398E+01
   8   -0.260206588943054928E+00
   9   -0.142746656595719590E+01
  10   -0.160227422266957409E+00
  11    0.945520471571743848E-01
  12   -0.627166022428285119E+00
  13   -0.207140814654263927E+00
  14   -0.116518252466413030E+01
