Nested Sampling Global Log-Evidence           :   -0.176041193477899682E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.179613424241245774E+02  +/-    0.422462349801968409E-01

Dim No.       Mean        Sigma
   1    0.501381404989001064E-01    0.187027371337525478E-01
   2   -0.146994698620411395E+02    0.867116015138740481E+00
   3    0.541975457670658467E+00    0.607245986277012012E-01
   4    0.549671448419208564E+00    0.563435015141923734E-01
   5    0.897008495802038321E-02    0.138117265310198846E-02
   6    0.552482567867327745E+00    0.588262931677910536E-01
   7   -0.200998307243096130E+01    0.241332730584046640E+00
   8   -0.185781222543579955E+00    0.371765756117574328E-01
   9    0.462896598440500995E+01    0.206854392750443372E+01
  10   -0.153327417867087451E+00    0.103404648851673817E+00
  11   -0.124514081696840362E+00    0.618356410895996439E-01
  12   -0.886822786296117410E-01    0.120903130689392443E+00
  13   -0.241563731395356668E+00    0.798641385520005437E-01
  14   -0.107190589268192338E+01    0.287303881268233530E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.473547415180180717E-01
   2   -0.141011418117096596E+02
   3    0.578233465595129892E+00
   4    0.602624447247532280E+00
   5    0.103194606049620170E-01
   6    0.499356685063131744E+00
   7   -0.243081825807578422E+01
   8   -0.184220155272424690E+00
   9    0.584217598873809330E+01
  10   -0.993585434731096145E-01
  11   -0.132799036135591603E+00
  12   -0.201270388445383558E+00
  13   -0.351182005461241342E+00
  14   -0.102164605600683300E+01

MAP Parameters
Dim No.        Parameter
   1    0.298249357540550271E-01
   2   -0.154923834104849512E+02
   3    0.550233522606010550E+00
   4    0.458637231023763525E+00
   5    0.109647224719405922E-01
   6    0.499951175258333269E+00
   7   -0.210001299549273801E+01
   8   -0.226431312334185092E+00
   9    0.207095939299445586E+01
  10   -0.269615931130908759E+00
  11   -0.151755463062139773E+00
  12   -0.100573631125044083E-01
  13   -0.440004722546057936E-01
  14   -0.105975910272665774E+01
