         MJD         m       dm     uJy    duJy   F  err   chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57227.390635 18.978793      NaN    -5.0    31.0   o  0.0    0.89 330.38884 -17.46255  7304.02  1180.16 4.17 3.92  14.4 -0.470    18.82 20.36 02a57227o0092o 0xc00800
57227.397705 19.063754      NaN    11.0    25.0   o  0.0    1.10 330.38884 -17.46255  2744.15  8027.38 3.81 3.45 -70.7 -0.452    18.94 20.42 02a57227o0102o 0xc00800
57227.413182 19.351140      NaN    -8.0    22.0   o  0.0    1.48 330.38884 -17.46255  7310.47  1184.19 3.66 3.48  31.9 -0.469    19.05 20.56 02a57227o0119o 0xc00800
57227.420806 19.026525      NaN     2.0    29.0   o  0.0    0.59 330.38884 -17.46255  2749.24  8032.13 3.72 3.38 -68.4 -0.449    19.11 20.66 02a57227o0130o 0xc00900
57227.442263 19.351140      NaN     6.0    20.0   o  0.0    0.70 330.38884 -17.46255  4201.39  6571.34 3.62 3.28 -77.0 -0.445    19.23 20.87 02a57227o0160o 0xc00800
57227.468159 19.454622      NaN   -32.0    20.0   o  0.0    0.98 330.38884 -17.46255  4201.18  6573.38 3.80 3.49 -74.8 -0.430    19.17 20.85 02a57227o0192o 0xc00800
57228.497708 19.271854      NaN    11.0    20.0   o  0.0    1.03 330.38884 -17.46255  3559.81  5276.70 3.55 3.38 -77.1 -0.436    19.14 20.65 02a57228o0293o 0xc00800
57228.524694 19.696897      NaN   -15.0    16.0   o  0.0    1.30 330.38884 -17.46255  7209.98  5073.55 3.52 3.19 -83.5 -0.440    19.19 20.71 02a57228o0322o 0xc00800
57228.551284 19.155932      NaN    13.0    22.0   o  0.0    0.93 330.38884 -17.46255  5750.13  6534.44 3.45 3.22 -75.1 -0.458    19.15 20.66 02a57228o0351o 0xc00800
57228.577797 19.256669      NaN     6.0    22.0   o  0.0    1.01 330.38884 -17.46255  5750.27  6540.72 3.37 3.18 -72.6 -0.468    19.14 20.63 02a57228o0380o 0xc00800
57288.332969 17.057018      NaN  -138.0   182.0   o  0.0    0.78 330.38884 -17.46255  3588.58  5284.99 3.76 3.21 -67.2 -0.511    18.54 19.77 02a57288o0188o 0xc00802
57288.337568 16.846216      NaN   -94.0   221.0   o  0.0    0.97 330.38884 -17.46255  3586.11  5286.05 3.67 3.09 -67.7 -0.521    18.54 19.76 02a57288o0195o 0xc00802
57288.371220 15.691747      NaN -1421.0   640.0   o  0.0    0.95 330.38884 -17.46255  5509.81  6770.08 3.76 3.09 -79.9 -0.633    18.50 19.76 02a57288o0244o 0xc00802
57288.375522 15.450377      NaN   250.0   716.0   o  0.0    0.94 330.38884 -17.46255  5509.13  6770.53 3.73 3.01 -81.1 -0.659    18.50 19.74 02a57288o0251o 0xc00802
57289.305690 13.536854      NaN  5287.0  2895.0   o  0.0    0.84 330.38884 -17.46255  3604.69  5280.71 3.86 3.35 -71.1 -0.502    16.12 16.25 02a57289o0176o 0xc00802
57297.365825 18.757738      NaN    27.0    29.0   o  0.0    0.91 330.38884 -17.46255  5497.90  6767.37 3.87 3.23 -74.7 -0.468    18.77 20.10 02a57297o0101o 0xc00800
57297.391902 18.978793      NaN   -32.0    31.0   o  0.0    0.95 330.38884 -17.46255  5493.88  6767.32 3.84 3.23 -71.2 -0.471    18.72 20.02 02a57297o0139o 0xc00800
57298.323250 19.241693      NaN     4.0    23.0   o  0.0    1.06 330.38884 -17.46255  6957.49  5318.61 4.00 3.50 -78.6 -0.468    19.03 20.67 02a57298o0189o 0xc00800
57298.344069 19.038793      NaN    19.0    23.0   o  0.0    1.04 330.38884 -17.46255  6950.80  5317.37 3.99 3.53 -76.6 -0.480    19.04 20.71 02a57298o0221o 0xc00900
57298.361755 19.128787      NaN   -62.0    27.0   o  0.0    0.80 330.38884 -17.46255  5493.28  6771.06 3.92 3.32 -71.6 -0.468    18.93 20.45 02a57298o0247o 0xc00800
57298.387548 19.169763      NaN   -51.0    26.0   o  0.0    1.14 330.38884 -17.46255  5492.83  6772.77 3.81 3.23 -71.3 -0.486    18.82 20.21 02a57298o0286o 0xc00900
57321.264636 18.292405      NaN    22.0    51.0   o  0.0    1.09 330.38884 -17.46255  7035.30  5325.67 3.92 3.24 -82.9 -0.502    17.99 18.74 02a57321o0124o 0xc00800
57321.283452 18.438271      NaN   -51.0    51.0   o  0.0    0.92 330.38884 -17.46255  7043.90  5330.65 3.93 3.37 -81.3 -0.531    18.07 18.84 02a57321o0152o 0xc00800
57321.306823 18.356290      NaN   -34.0    55.0   o  0.0    0.86 330.38884 -17.46255  5578.55  6780.49 3.94 2.92 -79.2 -0.446    18.10 18.89 02a57321o0184o 0xc00800
57321.331827 18.356290      NaN   -13.0    55.0   o  0.0    0.96 330.38884 -17.46255  5577.76  6779.50 3.87 2.88 -77.5 -0.456    18.06 18.80 02a57321o0218o 0xc00800
57329.262429 19.026525      NaN     8.0    27.0   o  0.0    1.31 330.38884 -17.46255  7095.66  5346.10 4.17 3.65 -80.9 -0.526    18.74 20.35 02a57329o0103o 0xc00800
57329.280099 19.089302      NaN   -11.0    28.0   o  0.0    1.33 330.38884 -17.46255  7095.69  5350.01 4.11 3.43 -80.8 -0.534    18.69 20.26 02a57329o0131o 0xc00800
57329.302186 18.816441      NaN   -19.0    36.0   o  0.0    0.82 330.38884 -17.46255  5636.35  6803.37 4.10 3.03 -79.9 -0.436    18.67 20.22 02a57329o0166o 0xc00800
57329.327087 18.623526      NaN   -18.0    43.0   o  0.0    0.85 330.38884 -17.46255  5638.76  6803.41 4.15 3.34 -76.9 -0.484    18.42 19.95 02a57329o0205o 0xc00800
57353.280998 17.714459      NaN    37.0    87.0   o  0.0    1.10 330.38884 -17.46255  7107.10  5352.05 3.76 3.39  86.8 -0.466    17.66 18.36 02a57353o0171o 0xc00800
57353.284842 17.785989      NaN  -131.0    93.0   o  0.0    1.14 330.38884 -17.46255  7106.93  5352.34 3.76 3.43  87.3 -0.473    17.66 18.47 02a57353o0177o 0xc00800
57353.289937 17.949472      NaN   -52.0    80.0   o  0.0    1.08 330.38884 -17.46255  7108.56  5351.39 3.88 3.58  86.9 -0.459    17.75 18.53 02a57353o0185o 0xc00800
57353.296318 18.142010      NaN   -17.0    67.0   o  0.0    1.01 330.38884 -17.46255  7108.46  5351.24 3.76 3.44  89.2 -0.465    17.94 18.70 02a57353o0195o 0xc00800
57354.250460 18.702047      NaN    -1.0    40.0   o  0.0    1.27 330.38884 -17.46255  7099.86  5356.42 3.82 3.51  85.5 -0.458    18.35 19.68 02a57354o0125o 0xc00800
57354.258090 18.702047      NaN   -11.0    40.0   o  0.0    1.45 330.38884 -17.46255  7100.57  5356.19 3.67 3.35  85.5 -0.486    18.24 19.33 02a57354o0137o 0xc00900
57354.266364 18.389700      NaN    16.0    48.0   o  0.0    1.03 330.38884 -17.46255  7103.02  5356.50 3.75 3.45  86.6 -0.468    18.15 19.14 02a57354o0150o 0xc00800
57354.274637 17.963129      NaN   -42.0    79.0   o  0.0    0.95 330.38884 -17.46255  7104.36  5356.82 3.90 3.54  86.1 -0.456    17.71 18.60 02a57354o0163o 0xc00800
57356.259707 19.089302      NaN    -3.0    28.0   o  0.0    0.85 330.38884 -17.46255  7106.51  5356.67 4.30 4.07 -87.8 -0.389    18.71 20.29 02a57356o0054o 0xc00800
57356.266654 19.212347      NaN    -1.0    25.0   o  0.0    1.10 330.38884 -17.46255  7108.16  5356.54 4.11 3.91 -87.6 -0.407    18.75 20.29 02a57356o0065o 0xc00800
57356.274268 19.169763      NaN   -72.0    26.0   o  0.0    0.96 330.38884 -17.46255  7109.19  5356.15 4.18 4.01 -87.5 -0.403    18.71 20.31 02a57356o0077o 0xc00900
57356.282507 19.076453      NaN     7.0    26.0   o  0.0    1.04 330.38884 -17.46255  7110.02  5355.95 4.21 4.03 -90.0 -0.395    18.71 20.27 02a57356o0090o 0xc00800
57357.238054 18.767304      NaN    41.0    24.0   o  0.0    0.89 330.38884 -17.46255  7106.55  5065.42 3.81 3.49  88.2 -0.464    18.93 20.45 02a57357o0104o 0xc00800
57357.250107 19.302877      NaN   -42.0    23.0   o  0.0    1.02 330.38884 -17.46255  7405.16  5063.84 3.75 3.42  84.6 -0.460    18.95 20.45 02a57357o0123o 0xc00900
57357.264686 19.302877      NaN   -39.0    23.0   o  0.0    1.18 330.38884 -17.46255  7980.50  5641.74 3.66 3.27  83.0 -0.466    18.95 20.43 02a57357o0146o 0xc00800
57357.280579 19.401649      NaN   -52.0    21.0   o  0.0    1.36 330.38884 -17.46255  6523.60  4777.29 3.59 3.37 -87.8 -0.466    18.95 20.40 02a57357o0171o 0xc00900
57358.236345 18.657725      NaN    41.0    28.0   o  0.0    1.12 330.38884 -17.46255  7402.16  5061.52 3.93 3.58  80.3 -0.489    18.81 20.26 02a57358o0110o 0xc00900
57358.247998 19.089302      NaN   -16.0    28.0   o  0.0    1.08 330.38884 -17.46255  7678.69  5642.60 3.97 3.55  83.6 -0.484    18.80 20.30 02a57358o0129o 0xc00800
57358.262073 19.183773      NaN     2.0    25.0   o  0.0    1.13 330.38884 -17.46255  6815.20  4485.18 3.92 3.71  84.7 -0.475    18.82 20.35 02a57358o0152o 0xc00800
57358.276750 18.889197      NaN    17.0    28.0   o  0.0    0.82 330.38884 -17.46255  6518.19  6226.02 3.81 3.53 -89.5 -0.479    18.86 20.37 02a57358o0176o 0xc00800
57359.257741 19.169763      NaN   -38.0    26.0   o  0.0    1.08 330.38884 -17.46255  7689.20  5645.82 4.00 3.67  78.1 -0.425    18.82 20.34 02a57359o0007o 0xc00900
57359.270455 19.051202      NaN    -2.0    29.0   o  0.0    0.97 330.38884 -17.46255  6822.67  4485.09 3.96 3.71  82.9 -0.455    18.77 20.25 02a57359o0028o 0xc00800
57359.284404 19.169763      NaN   -20.0    26.0   o  0.0    1.18 330.38884 -17.46255  6523.68  6225.02 3.84 3.58  79.0 -0.472    18.80 20.28 02a57359o0051o 0xc00800
57368.193400 17.439172      NaN   189.0    65.0   o  0.0    1.18 330.38884 -17.46255  7591.25  4839.81 3.81 3.61  84.3 -0.511    17.84 18.45 02a57368o0031o 0xc00a00
57368.200805 18.933071      NaN     1.0    32.0   o  0.0    1.65 330.38884 -17.46255  7869.34  5422.81 3.83 3.54  85.1 -0.491    18.49 19.66 02a57368o0043o 0xc00800
57368.212142 18.910912      NaN     6.0    31.0   o  0.0    1.08 330.38884 -17.46255  7005.23  4269.96 3.94 3.82 -11.4 -0.497    18.61 19.92 02a57368o0061o 0xc00800
57368.223264 18.684100      NaN    26.0    32.0   o  0.0    0.94 330.38884 -17.46255  6709.55  6014.30 3.63 3.27 -82.4 -0.460    18.64 19.88 02a57368o0079o 0xc00800
57369.224208 18.836735      NaN    13.0    31.0   o  0.0    0.94 330.38884 -17.46255  6709.36  6012.45 3.88 3.60  86.1 -0.467    18.68 20.02 02a57369o0011o 0xc00800
57378.194863 17.192382      NaN   104.0   126.0   o  0.0    1.19 330.38884 -17.46255  7591.05  4853.56 3.68 3.31  88.9 -0.540    17.51 17.79 02a57378o0025o 0xc00800
57378.199788 18.029238      NaN     1.0    74.0   o  0.0    1.07 330.38884 -17.46255  7868.44  5432.27 4.40 4.04  85.0 -0.517    17.87 18.74 02a57378o0033o 0xc00800
57378.209821 18.459772      NaN   -76.0    50.0   o  0.0    1.06 330.38884 -17.46255  7006.67  4281.69 3.98 3.84 -57.9 -0.507    18.21 19.19 02a57378o0049o 0xc00800
