Nested Sampling Global Log-Evidence           :   -0.270360301753456724E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.277051572020261041E+02  +/-    0.100051280962583838E+00

Dim No.       Mean        Sigma
   1    0.346648840526498289E-01    0.339619375722025963E-03
   2   -0.996946740443958213E+01    0.218769222025513299E-01
   3    0.486946089510159330E+00    0.483857153792128201E-02
   4    0.155761318524971770E+01    0.154519379121415110E-02
   5    0.133810650532162501E-01    0.594716100883116032E-04
   6    0.132264095072339827E+01    0.121532022242882556E-02
   7   -0.175261638890150828E+01    0.162322368105297904E+00
   8   -0.678437410844587863E-01    0.478863828615728386E-03
   9   -0.314319265225141287E+01    0.232225992212686631E-01
  10   -0.247749674954607868E+00    0.433887607237627270E-02
  11   -0.932753615882544740E-01    0.344513449987471701E-02
  12   -0.219130943973738168E+00    0.462036064354480296E-02
  13   -0.538481580993083672E-01    0.290607979117608406E-02
  14   -0.107692342553636355E+01    0.456311493532437010E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.349930363900198202E-01
   2   -0.996667513649483894E+01
   3    0.486834197929983947E+00
   4    0.155671423317177959E+01
   5    0.133872360328333041E-01
   6    0.132159917473641753E+01
   7   -0.187486300931493921E+01
   8   -0.686653170451572009E-01
   9   -0.309821226477220879E+01
  10   -0.246198770935849437E+00
  11   -0.940531073600155837E-01
  12   -0.215994903493531260E+00
  13   -0.518902911816596507E-01
  14   -0.107612929103748400E+01

MAP Parameters
Dim No.        Parameter
   1    0.343716781789792855E-01
   2   -0.996688071862264735E+01
   3    0.487879658951530293E+00
   4    0.155562592990204518E+01
   5    0.132740482565153611E-01
   6    0.132346674929507824E+01
   7   -0.170158943065938950E+01
   8   -0.677461079859186105E-01
   9   -0.318431597694124457E+01
  10   -0.248965432628014793E+00
  11   -0.991596359654946108E-01
  12   -0.216699497482218145E+00
  13   -0.584500952976151761E-01
  14   -0.108133055050032234E+01
