Nested Sampling Global Log-Evidence           :   -0.530679837755315518E+02  +/-    0.603911114867924814E+00
Nested Importance Sampling Global Log-Evidence:   -0.593794296139149012E+02  +/-    0.304681795587151139E-01

Dim No.       Mean        Sigma
   1    0.216353478966932605E+00    0.250216213714375899E-01
   2   -0.340864240393328117E+02    0.578444100057814303E+01
   3    0.151909158050012127E+01    0.450878628149740737E-01
   4    0.155008513477776333E+01    0.126797844848577118E+00
   5    0.547910393257464157E-02    0.195956932478807966E-02
   6    0.174758132532171206E+01    0.258281676478668912E-01
   7   -0.173513888223454238E+01    0.428944870700926018E+00
   8   -0.180981143874284801E-01    0.659812045548735376E-01
   9   -0.737637679801263690E+01    0.336101241336493484E+01
  10   -0.706104059564160585E-01    0.641932458800079236E-01
  11   -0.176763650159088931E+00    0.108213026659269462E+00
  12   -0.103739294491103987E+00    0.203413484117318383E+00
  13   -0.246688859848315338E-01    0.333914932085019323E-01
  14   -0.106507830045110663E+01    0.620155190704425457E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.224725756346030814E+00
   2   -0.380717847681743535E+02
   3    0.149006053821506290E+01
   4    0.168098095082812593E+01
   5    0.572040840147939114E-02
   6    0.172533020976257423E+01
   7   -0.202945803669568337E+01
   8    0.293568498772858455E-01
   9   -0.112860021692452346E+02
  10   -0.142890633689518931E+00
  11   -0.182945467816883506E+00
  12    0.781262990443875316E-01
  13    0.271493476531592393E-02
  14   -0.119253256977060240E+01

MAP Parameters
Dim No.        Parameter
   1    0.224725756346030814E+00
   2   -0.380717847681743535E+02
   3    0.149006053821506290E+01
   4    0.168098095082812593E+01
   5    0.572040840147939114E-02
   6    0.172533020976257423E+01
   7   -0.202945803669568337E+01
   8    0.293568498772858455E-01
   9   -0.112860021692452346E+02
  10   -0.142890633689518931E+00
  11   -0.182945467816883506E+00
  12    0.781262990443875316E-01
  13    0.271493476531592393E-02
  14   -0.119253256977060240E+01
