Nested Sampling Global Log-Evidence           :   -0.133397274095482832E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.136091832847142182E+02  +/-    0.336749408936253825E-01

Dim No.       Mean        Sigma
   1    0.135898536603907376E-01    0.400302031535851896E-03
   2   -0.269671854509454860E+02    0.310298320360413785E-01
   3    0.714078556873293246E+00    0.309248867829512017E-02
   4    0.172925548566058129E+01    0.106521130448062663E-02
   5    0.250339847518752604E-02    0.669550117941590571E-05
   6    0.191332784684868873E+01    0.438803089324888720E-03
   7   -0.152689863551205107E+01    0.960802384506569129E-01
   8   -0.686349735938252964E-01    0.864690503927957946E-03
   9   -0.373555093909097558E+01    0.183025083998551080E+00
  10   -0.150037889601782826E+00    0.182522960568171286E-01
  11   -0.121828081965629470E+00    0.242187186207444213E-02
  12   -0.204309080053003078E+00    0.182098969547451958E-01
  13   -0.699549438057580630E-01    0.353454986374706530E-02
  14   -0.106636238604949374E+01    0.183620487960963231E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.130163641063677782E-01
   2   -0.269658212456002033E+02
   3    0.715726402070017920E+00
   4    0.173048155564980810E+01
   5    0.250447741512052667E-02
   6    0.191376480296385010E+01
   7   -0.160108619832812527E+01
   8   -0.676508630686291079E-01
   9   -0.396825047897303929E+01
  10   -0.142555596873382900E+00
  11   -0.124298774132082526E+00
  12   -0.226558837634765003E+00
  13   -0.703014159270931860E-01
  14   -0.105125877038390692E+01

MAP Parameters
Dim No.        Parameter
   1    0.131019979301123263E-01
   2   -0.269532811730059443E+02
   3    0.709278811128934983E+00
   4    0.172840026473722808E+01
   5    0.249626641356470074E-02
   6    0.191285978699454162E+01
   7   -0.138135626507070230E+01
   8   -0.698025060933339520E-01
   9   -0.401734105902692029E+01
  10   -0.136932872857580434E+00
  11   -0.128738136338922504E+00
  12   -0.207706815388016497E+00
  13   -0.666512297378911989E-01
  14   -0.107737180606751859E+01
