Nested Sampling Global Log-Evidence           :   -0.116745504349685252E+05  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.116745623862881766E+05  +/-    0.204978640882126943E-02

Dim No.       Mean        Sigma
   1    0.499990565039352186E+00    0.906402249678704044E-07
   2   -0.590180562305552527E+02    0.185837419662931579E-02
   3    0.152748368308044591E+01    0.213924839988858723E-04
   4    0.228127672329942754E+01    0.122543728721309274E-04
   5    0.299993942492863229E-01    0.253753358645583450E-07
   6    0.106296808995346459E+01    0.151369591938157371E-02
   7   -0.200660742036503237E+01    0.588512121954879049E-03
   8    0.617666513736564726E-01    0.658663526249899132E-04
   9    0.299967038159482833E+02    0.724133392619883071E-04
  10    0.401388947841495203E+00    0.137011487566428779E-04
  11   -0.191437422928189604E+00    0.466745838056972632E-03
  12    0.783572755376170660E+00    0.119242440025090628E-04
  13   -0.327668393678969327E+00    0.970027079855199860E-03
  14   -0.109357783921769913E+01    0.739788600451546244E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.499990543956053468E+00
   2   -0.590223086464825997E+02
   3    0.152749154841080981E+01
   4    0.228128705915574326E+01
   5    0.299994091205344933E-01
   6    0.106343252207298034E+01
   7   -0.200695913819387028E+01
   8    0.619123641977091313E-01
   9    0.299967664039402635E+02
  10    0.401400962076949974E+00
  11   -0.191842287371117415E+00
  12    0.783570474088437163E+00
  13   -0.326882332391289332E+00
  14   -0.109260357973249334E+01

MAP Parameters
Dim No.        Parameter
   1    0.499990619354819976E+00
   2   -0.590178245135059356E+02
   3    0.152752865150476591E+01
   4    0.228127739699322563E+01
   5    0.299993709322223072E-01
   6    0.106189467529498538E+01
   7   -0.200783842837076154E+01
   8    0.617369774731215820E-01
   9    0.299966999746853986E+02
  10    0.401369497043193635E+00
  11   -0.191225155790493762E+00
  12    0.783590971247724144E+00
  13   -0.328096543918579564E+00
  14   -0.109281950789774340E+01
