         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57314.609690 19.197966      NaN    7    23 c    0   0.97 141.77991 24.10747  4664.37  2164.88 4.88 3.79 -10.0 -0.445    19.13 20.87 02a57314o0593c 0xc00800
57314.642103 18.933071      NaN   16    27 c    0   0.94 141.77991 24.10747  4663.63  2171.87 4.72 3.71  -7.7 -0.456    18.87 20.29 02a57314o0630c 0xc00800
57391.595359 19.696897      NaN   -9    16 c    0   0.86 141.77991 24.10747  6371.03  8180.00 3.70 3.45 -88.7 -0.432    19.54 21.41 02a57391o0612c 0xc00900
57391.612496 19.589310      NaN   11    14 c    0   1.46 141.77991 24.10747  6665.56  8767.95 3.68 3.50  88.3 -0.432    19.50 21.32 02a57391o0639c 0xc00800
57402.496822 19.401649      NaN   21    14 c    0   0.90 141.77991 24.10747  4374.10  2540.71 4.13 3.62 -11.7 -0.393    19.64 21.65 02a57402o0470c 0xc00800
57402.526278 19.766969      NaN   -2    15 c    0   0.97 141.77991 24.10747  6672.29  8767.64 3.75 3.63  72.3 -0.409    19.63 21.62 02a57402o0509c 0xc00800
57402.540608 19.922338      NaN   -9    13 c    0   1.15 141.77991 24.10747  5798.40  7600.26 3.72 3.54  88.7 -0.402    19.60 21.59 02a57402o0527c 0xc00800
57402.555346 19.743105      NaN    4    14 c    0   1.28 141.77991 24.10747  5508.64  9352.07 3.81 3.73  63.2 -0.406    19.60 21.58 02a57402o0547c 0xc00800
57403.494989 19.696897      NaN  -36    16 c    0   0.76 141.77991 24.10747  4375.43  2538.69 4.23 3.67 -15.2 -0.413    19.65 21.69 02a57403o0469c 0xc00800
57403.524338 19.841877      NaN    0    14 c    0   1.01 141.77991 24.10747  6672.79  8763.29 3.78 3.55  82.3 -0.411    19.65 21.67 02a57403o0509c 0xc00800
57403.536773 19.841877      NaN   -2    14 c    0   1.03 141.77991 24.10747  5801.11  7597.41 3.70 3.42  89.2 -0.419    19.64 21.63 02a57403o0524c 0xc00800
57403.552797 19.454622      NaN   18    14 c    0   1.14 141.77991 24.10747  5512.46  9348.76 3.74 3.61  85.3 -0.413    19.63 21.61 02a57403o0546c 0xc00800
57420.485733 19.609992      NaN   10    14 c    0   1.09 141.77991 24.10747  5954.67  8624.23 3.86 3.69  84.4 -0.395    19.64 21.65 02a57420o0401c 0xc00800
57420.502440 19.841877      NaN  -11    14 c    0   1.17 141.77991 24.10747  5667.91  8040.56 3.78 3.58 -89.8 -0.401    19.55 21.46 02a57420o0426c 0xc00800
57420.530743 19.351140      NaN   24    14 c    0   1.11 141.77991 24.10747  6812.87  7468.29 3.79 3.52  88.7 -0.402    19.45 21.26 02a57420o0470c 0xc00800
57420.559298 19.529530      NaN    8    16 c    0   0.91 141.77991 24.10747  6650.96  7606.21 3.72 3.46  86.2 -0.410    19.39 21.13 02a57420o0513c 0xc00800
57427.462078 19.766969      NaN   -2    15 c    0   1.22 141.77991 24.10747  5697.67  8561.58 3.74 3.53 -86.9 -0.425    19.62 21.58 02a57427o0431c 0xc00800
57427.494316 19.510313      NaN   15    14 c    0   1.14 141.77991 24.10747  5471.91  7991.73 3.67 3.43 -88.3 -0.431    19.64 21.60 02a57427o0482c 0xc00900
57427.516939 19.529530      NaN   17    13 c    0   1.00 141.77991 24.10747  6660.09  7429.68 3.68 3.38  88.0 -0.429    19.63 21.59 02a57427o0518c 0xc00800
57427.533092 19.841877      NaN   -1    14 c    0   1.05 141.77991 24.10747  6650.88  7498.95 3.71 3.39  88.1 -0.426    19.60 21.55 02a57427o0544c 0xc00800
57432.464817 19.569016      NaN   12    14 c    0   1.28 141.77991 24.10747  5854.27  8599.69 3.78 3.62  88.3 -0.429    19.57 21.49 02a57432o0441c 0xc00900
57432.474782 19.841877      NaN   -6    14 c    0   1.11 141.77991 24.10747  5590.26  8018.60 3.86 3.63 -85.4 -0.425    19.53 21.48 02a57432o0457c 0xc00800
