Nested Sampling Global Log-Evidence           :   -0.208677036543438099E+02  +/-    0.396174808250760513E+00
Nested Importance Sampling Global Log-Evidence:   -0.256173846799831182E+02  +/-    0.119344223206197031E+00

Dim No.       Mean        Sigma
   1    0.890440508495498884E-01    0.396485327964759340E-01
   2   -0.239120361917095146E+02    0.184426095849151328E+01
   3    0.618704205835433729E+00    0.231338492285471653E+00
   4    0.127004887304882552E+01    0.186340812403395006E+00
   5    0.105911082585864909E-01    0.402724198763251481E-02
   6    0.131075399811945381E+01    0.757762790183510587E-01
   7   -0.169733868901843366E+01    0.434270060980172901E+00
   8   -0.661163413622690849E-01    0.558465727018718772E-01
   9   -0.423412065020635087E+01    0.238704637721647606E+01
  10   -0.153967434663561303E+00    0.154936700322596349E+00
  11   -0.323649704673876354E-01    0.127094238317285724E+00
  12   -0.214307715528935627E+00    0.185077015500695718E+00
  13    0.586008195927678610E-01    0.865959537887319303E-01
  14   -0.106911615872300447E+01    0.605461805842671535E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.749325075939143020E-01
   2   -0.249405632468682796E+02
   3    0.593530732225348912E+00
   4    0.152165947393936163E+01
   5    0.148037569066501278E-01
   6    0.113395328094865255E+01
   7   -0.145196584125809380E+01
   8   -0.801703682466691631E-01
   9   -0.300303987490105584E+01
  10   -0.178992383060624594E+00
  11   -0.681124977947503984E-01
  12   -0.101260298125503842E+00
  13    0.150155994453328390E+00
  14   -0.104442379557636333E+01

MAP Parameters
Dim No.        Parameter
   1    0.749325075939143020E-01
   2   -0.249405632468682796E+02
   3    0.593530732225348912E+00
   4    0.152165947393936163E+01
   5    0.148037569066501278E-01
   6    0.113395328094865255E+01
   7   -0.145196584125809380E+01
   8   -0.801703682466691631E-01
   9   -0.300303987490105584E+01
  10   -0.178992383060624594E+00
  11   -0.681124977947503984E-01
  12   -0.101260298125503842E+00
  13    0.150155994453328390E+00
  14   -0.104442379557636333E+01
