# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60236.97,0.25,5.19,o,4
60240.07,-1.50,6.51,o,4
60243.59,-5.30,6.80,o,10
60245.19,20.43,10.61,o,7
60246.94,-1.00,70.00,o,1
60249.07,-15.33,16.02,o,3
60251.26,7.25,7.38,o,4
60252.06,-2.00,7.26,o,4
60257.98,-1.33,5.01,c,3
60258.02,-20.00,8.00,c,1
60259.27,2.25,7.04,o,4
60260.93,-0.25,3.88,c,4
60263.26,-5.25,5.27,o,4
60268.99,-6.56,4.75,o,9
60273.95,-36.00,12.76,o,3
60275.93,-3.25,14.78,o,4
60277.17,-19.00,14.50,o,2
60278.95,-1.50,7.89,o,4
60281.10,8.57,4.40,o,7
60283.16,6.00,9.09,o,4
60286.85,13.00,5.63,o,9
60287.28,14.00,7.86,c,5
60289.22,-0.30,3.05,o,10
60293.29,1.75,3.13,o,12
60296.90,4.75,3.31,o,20
60301.02,0.62,6.66,o,8
60304.15,11.00,13.45,o,2
60308.12,-0.17,9.33,o,6
60312.13,6.75,5.55,o,4
60313.86,10.00,4.43,c,3
60316.12,4.00,5.26,o,4
60320.10,-1.67,6.35,o,3
60321.84,9.00,4.62,c,3
60324.52,2.43,4.62,o,7
