# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60296.65,-21.33,7.73,c,3
60304.59,14.00,14.04,o,4
60306.60,12.25,10.52,o,4
60308.97,1.73,6.49,o,11
60310.56,-20.00,13.52,o,3
60312.55,-12.33,13.17,o,3
60314.62,-2.50,8.51,o,4
60322.60,-3.50,5.88,o,4
60324.59,-12.75,6.15,o,4
60327.36,-27.67,16.28,o,3
60328.63,8.75,5.00,o,4
60331.20,0.40,19.75,o,5
60332.59,-7.67,10.20,o,3
60336.78,4.20,9.92,o,15
60342.90,1.71,10.32,o,7
60344.44,-14.50,7.96,c,4
60347.04,-12.57,5.62,o,7
60348.46,-6.00,11.34,c,2
60349.08,1.00,5.26,o,4
60350.87,6.00,5.34,o,7
60352.64,-14.67,6.37,c,3
60353.10,12.25,5.92,o,4
60355.29,14.33,6.37,o,3
60357.08,-4.25,5.51,o,4
60359.21,2.17,11.11,o,6
60360.81,6.80,5.61,o,15
60363.26,-1.50,18.32,o,4
60372.67,30.83,24.73,o,6
60377.03,30.17,4.16,c,6
60379.21,29.00,7.02,o,4
60380.98,52.25,4.39,c,4
60383.31,51.25,6.15,o,4
60384.42,71.25,5.40,o,4
60385.01,84.50,4.92,c,4
60386.83,93.56,3.65,o,16
60388.67,99.29,9.13,o,7
60390.78,118.71,10.33,o,7
60392.41,117.50,20.86,o,2
60398.84,127.14,8.08,o,7
60400.73,151.50,10.04,o,8
60403.27,152.17,9.49,o,6
60405.63,156.00,10.27,o,3
60408.56,144.25,11.78,o,4
60416.74,153.75,4.88,o,8
60420.36,210.50,15.90,o,4
60427.20,179.33,31.62,o,3
60428.71,180.38,6.11,o,8
60432.42,147.00,10.31,o,2
60432.91,116.75,5.65,c,4
60435.16,177.67,38.03,o,3
60436.40,172.00,6.26,o,8
60436.90,120.75,4.08,c,8
60439.15,159.00,8.31,o,3
60443.17,324.00,239.74,o,2
60444.84,193.75,15.83,o,4
60447.07,185.00,12.09,o,4
60454.40,165.25,12.44,o,4
60456.64,146.00,5.98,o,8
60459.05,144.50,17.18,o,8
60460.37,137.29,5.10,o,7
60462.34,144.25,5.77,o,4
60463.10,77.75,25.58,c,4
60464.35,123.50,5.51,o,4
60466.33,113.25,5.14,o,4
60468.83,132.88,4.29,o,8
60470.34,133.25,5.64,o,4
60474.32,135.00,5.51,o,4
60476.29,114.25,10.90,o,4
60480.30,87.33,34.22,o,3
60482.38,106.50,14.20,o,4
60484.62,112.14,10.73,o,7
60486.72,107.19,4.01,o,16
60488.27,78.75,5.78,o,4
60488.81,72.25,5.51,c,4
60491.04,141.00,14.53,o,2
60492.80,53.25,5.18,c,4
60494.66,96.62,4.95,o,8
60496.29,105.75,7.27,o,4
60496.78,53.67,6.20,c,3
60498.66,94.50,4.76,o,8
60500.29,82.75,6.91,o,4
60502.63,103.12,5.93,o,8
60506.64,85.62,8.48,o,8
60508.28,95.67,14.18,o,6
60512.81,89.00,22.80,o,2
60514.77,81.67,8.43,o,6
60516.68,85.00,10.43,o,5
60519.00,48.50,5.64,c,4
60520.26,80.00,11.76,o,4
60524.49,74.38,6.76,o,8
60540.45,51.20,22.36,o,5
60542.25,54.33,18.31,o,3
60544.73,70.00,16.88,o,3
