# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59719.15,-11.00,9.38,o,4
59720.36,-6.50,5.43,c,4
59722.30,-17.00,10.63,o,2
59724.31,-9.00,6.04,c,4
59724.94,-10.50,3.48,o,10
59726.50,-23.67,5.05,o,12
59730.97,-24.33,5.70,o,12
59732.31,-9.75,5.13,c,4
59734.96,-26.25,8.34,o,12
59736.72,-10.42,4.24,o,12
59738.16,-13.50,8.75,o,6
59742.52,-27.00,9.35,o,8
59744.56,-6.17,21.86,o,6
59746.19,-39.50,8.67,o,8
59749.02,-34.00,8.33,o,4
59750.46,-57.10,12.18,o,10
59754.65,-28.88,10.87,o,8
59764.73,-11.00,7.89,o,4
59767.23,-27.38,9.78,o,8
59768.74,-23.75,14.42,o,4
59772.69,-26.25,7.95,o,12
59776.72,-42.50,11.77,o,4
59778.27,-16.75,9.92,o,4
59787.78,-6.50,7.77,c,4
59796.73,-8.50,11.90,o,4
59804.98,-52.60,16.35,o,5
59806.74,-45.00,21.37,o,4
