# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60261.10,13.50,5.51,o,4
60264.21,7.25,5.78,o,4
60265.95,18.00,9.00,c,1
60266.01,-0.50,7.43,c,2
60267.21,-9.75,5.92,o,4
60270.15,-3.43,6.13,o,7
60277.91,2.75,9.14,o,4
60280.90,-2.75,5.56,o,4
60283.51,-6.73,5.26,o,11
60285.05,11.50,4.48,o,4
60286.89,0.67,7.16,o,3
60288.36,5.50,5.13,c,4
60288.89,-5.75,5.27,o,4
60290.37,-6.88,4.34,o,8
60292.88,0.25,5.76,o,4
60294.58,0.43,4.58,o,7
60296.60,-13.00,49.67,o,4
60299.06,-15.75,13.11,o,4
60300.86,-0.25,13.16,o,4
60303.13,30.25,11.42,o,4
60304.39,-1.00,12.44,o,4
60306.74,-1.75,12.25,o,4
60308.37,16.75,8.40,o,4
60310.74,-0.75,4.59,o,8
60312.34,-7.00,6.05,o,4
60312.86,6.25,10.19,c,4
60314.67,-1.43,4.18,o,7
60316.33,-1.50,6.26,o,4
60319.08,6.00,5.63,o,4
60320.84,7.00,3.19,c,8
60322.69,-12.62,4.75,o,8
60324.33,-5.00,7.04,o,4
60326.67,-7.12,6.84,o,8
60328.65,-4.17,9.11,o,6
60330.62,8.86,10.22,o,7
60332.60,1.75,9.09,o,8
60335.10,-29.75,14.81,o,4
60336.34,-1.25,13.40,o,4
60339.13,4.00,12.11,o,4
60340.32,-10.20,6.01,c,5
60340.81,-1.50,6.91,o,4
60342.67,2.50,5.02,o,8
60344.31,-0.75,6.51,c,4
60346.92,-27.20,11.84,o,5
60348.25,5.75,6.38,c,4
60350.60,8.00,4.77,o,7
60352.26,4.75,6.43,c,4
60355.03,-4.50,12.04,o,4
60356.25,-13.00,19.01,o,4
60360.23,196.50,10.63,o,4
60364.53,1057.88,18.50,o,8
60367.04,1029.75,15.23,o,4
60368.49,878.86,12.86,o,7
60372.24,881.00,23.03,o,3
60386.24,760.50,10.54,o,4
60477.18,178.75,43.05,o,4
60485.18,60.38,20.58,o,8
60491.43,2.75,11.98,o,4
60495.43,40.60,10.47,o,5
60499.42,26.00,10.31,o,2
60500.61,42.67,19.35,o,3
60506.36,40.00,9.90,o,2
60510.33,37.50,14.96,o,4
60513.14,-46.00,33.24,o,2
60514.39,32.25,13.79,o,4
60517.14,16.25,11.04,o,4
60519.40,31.25,11.26,o,4
60520.61,30.62,6.68,o,8
60525.14,45.50,5.88,o,4
60529.03,7.75,9.64,o,4
60530.62,30.50,11.26,o,4
60534.62,16.86,4.25,o,7
60535.36,11.00,6.27,c,7
60537.14,19.33,7.22,o,3
60538.83,27.00,6.50,o,8
60540.56,0.88,8.64,o,8
60542.55,15.00,9.76,o,4
60544.74,26.43,14.56,o,7
60546.41,11.33,12.36,o,3
60548.34,17.25,7.91,o,4
60553.01,19.00,8.14,o,2
60555.32,21.50,8.51,o,2
60558.44,18.57,3.85,o,7
60559.05,2.00,5.79,c,3
60561.14,10.50,5.18,c,4
60562.53,26.89,17.08,o,9
60565.14,6.60,4.50,c,5
60567.62,40.38,11.34,o,8
60570.65,20.12,10.44,o,16
