# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60394.54,18.00,13.03,o,4
60399.55,25.00,7.79,o,4
60400.96,28.29,4.87,o,7
60402.41,27.67,5.06,o,3
60405.49,29.00,3.09,o,3
60408.54,38.00,22.00,o,1
60414.53,8.50,39.91,o,2
60417.50,25.25,7.01,o,4
60419.09,11.71,5.58,o,7
60421.52,12.00,13.45,o,2
60422.50,5.33,12.53,o,3
60426.49,23.50,11.07,o,4
60429.50,-6.25,20.26,o,4
60431.45,36.00,7.13,o,4
60433.49,26.75,5.66,o,4
60434.49,24.25,5.78,o,4
60437.49,24.00,6.77,o,3
60439.44,18.00,5.78,o,4
60447.45,12.00,9.55,o,2
60451.06,23.14,12.64,o,7
60453.16,22.33,7.54,o,12
60454.95,22.38,6.42,o,16
60457.50,13.55,4.59,o,11
60458.79,17.89,14.58,o,9
60460.96,29.50,5.80,o,8
60463.10,26.18,3.17,o,11
60465.42,32.00,4.02,o,8
60467.46,23.14,3.91,o,7
60469.46,24.00,6.15,o,4
60471.08,30.25,3.23,o,12
60472.94,19.50,3.72,o,8
60475.07,18.45,3.75,o,11
60476.92,34.88,4.14,o,8
60479.41,29.50,8.14,o,4
60481.41,34.71,6.98,o,7
60483.45,29.75,11.99,o,4
60485.07,14.50,5.03,o,12
60486.90,16.62,5.54,o,8
60489.06,27.92,2.68,o,12
60492.85,14.38,3.54,o,8
60495.06,22.25,2.71,o,12
60497.05,19.25,3.39,o,12
60499.37,23.50,3.41,o,8
60500.93,20.43,3.87,o,7
60503.34,15.50,4.63,o,4
60504.93,20.47,3.30,o,15
60507.00,24.18,3.93,o,17
60508.97,24.90,6.56,o,10
60510.81,5.00,11.16,o,7
60513.02,25.09,5.49,o,11
60517.35,26.50,5.64,o,4
60519.04,15.67,3.61,o,12
60520.88,27.00,12.42,o,8
60523.20,25.40,36.00,o,5
60525.13,21.33,4.23,o,9
60526.85,12.00,4.97,o,8
60529.32,21.14,4.51,o,7
60530.81,2.62,3.43,c,8
60533.33,22.86,4.55,o,7
60534.98,20.71,4.84,o,7
60536.84,12.88,5.39,o,8
60539.34,29.75,9.38,o,4
60540.86,16.25,9.66,o,8
60542.87,17.57,7.57,o,7
60545.31,22.67,6.76,o,6
60549.30,25.75,4.17,o,8
60553.30,7.50,5.53,o,4
60554.81,15.33,3.78,o,15
60557.31,9.45,3.83,o,11
60558.69,19.70,6.23,o,10
60560.74,22.29,4.78,o,7
60563.24,15.67,7.73,o,3
60567.24,12.25,8.40,o,4
60569.30,10.25,12.74,o,4
60572.73,38.86,9.30,o,7
