# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58014.63,8.00,191.78,o,4
58054.65,83.00,60.00,o,1
58058.64,80.33,14.16,o,3
58060.64,87.00,13.12,o,3
58062.60,73.14,14.45,o,7
58064.64,82.20,9.97,o,5
58066.63,66.75,14.48,o,4
58070.61,60.00,7.26,o,4
58074.61,63.67,6.68,o,6
58078.60,66.50,7.15,o,4
58082.59,47.20,7.01,o,5
58090.88,30.08,10.61,o,12
58094.55,14.50,31.16,o,6
58096.59,-1.50,37.96,o,2
58098.56,15.25,9.68,o,4
58100.59,19.75,5.27,o,4
58102.54,34.25,7.89,o,4
58110.52,-4.25,7.25,o,4
58112.55,-12.67,5.63,o,3
58116.54,-9.86,5.73,o,7
58118.58,1.33,25.45,o,3
58122.53,10.25,17.88,o,4
58124.61,-29.25,8.90,o,4
58126.60,-31.38,5.93,o,8
58128.51,-18.20,6.63,o,5
58130.59,-29.12,6.56,o,8
58132.55,-28.75,5.35,o,4
58134.51,-57.75,5.78,o,8
58138.50,-36.75,8.16,o,4
58142.53,-49.00,19.00,o,1
58144.51,12.50,234.50,o,2
58148.48,-67.75,17.93,o,4
58150.46,-53.58,11.37,o,12
58152.50,-66.50,9.03,o,4
58154.48,-86.75,10.64,o,8
58156.48,-185.83,70.24,o,6
58160.58,-70.25,6.79,o,4
58162.46,-97.50,6.90,o,4
58170.52,-104.00,99.32,o,2
58188.40,-137.50,85.40,o,2
58194.36,9.00,4.39,c,4
58196.38,4.44,3.34,c,9
58206.36,-172.50,19.57,o,6
58208.31,-85.20,42.63,o,5
58220.35,-135.62,7.42,o,8
58224.34,7.00,30.59,c,2
58232.34,-161.67,13.30,o,3
58234.31,-154.75,68.09,o,4
58238.30,-164.67,45.92,o,3
58244.32,-133.25,12.72,o,4
58248.31,-159.38,4.24,o,8
58250.30,-174.00,17.91,o,4
58252.33,-15.75,6.00,c,4
58254.33,-178.50,9.91,o,4
58256.32,-27.50,11.40,c,2
58258.33,-160.75,12.02,o,4
58260.33,-169.62,7.94,o,8
58262.28,-171.00,49.00,o,1
58266.28,-249.00,556.00,o,1
58270.30,-191.50,128.20,o,4
58272.30,-173.25,10.23,o,4
58274.27,-182.50,14.16,o,2
58278.28,-165.00,14.10,o,3
58280.27,2.00,21.22,c,4
58284.26,-4.38,15.79,c,8
58286.26,-139.00,16.92,o,2
58390.64,-192.00,172.00,o,1
58392.64,-207.00,36.00,o,1
58394.64,-180.00,160.61,o,2
58400.64,-61.00,28.38,c,2
58402.64,-187.67,32.31,o,3
58408.64,-184.00,7.64,o,3
58412.62,-210.14,3.98,o,7
58414.64,-194.00,22.98,o,2
58416.56,-251.33,13.88,o,3
58418.65,-190.00,98.73,o,2
58424.64,-35.00,8.20,c,2
58426.60,-221.43,6.67,o,7
58428.60,-42.88,3.03,c,8
58430.59,-204.50,9.03,o,4
58432.60,-46.00,5.09,c,5
58434.57,-217.88,4.98,o,8
58436.60,-46.25,6.61,c,4
58438.60,-238.00,54.04,o,2
58442.57,-226.00,9.78,o,4
58446.50,-219.75,24.45,o,4
58450.55,-234.57,8.25,o,7
58452.59,-200.50,12.62,o,2
58454.57,-212.50,5.14,o,4
58456.65,-38.00,5.80,c,7
58458.60,-224.00,6.39,o,4
58460.60,-45.50,3.93,c,4
58462.56,-220.75,4.65,o,8
58466.58,-218.25,7.39,o,4
58470.56,-228.75,8.65,o,4
58472.55,-218.91,7.03,o,11
58478.56,-212.67,10.59,o,3
58480.56,-217.50,6.40,o,4
58486.53,-244.75,4.43,o,8
58488.53,-40.50,3.70,c,12
58490.54,-242.00,5.77,o,4
58492.57,-41.75,4.26,c,4
58494.50,-244.50,5.39,o,4
58496.55,-231.43,3.35,o,7
58498.50,-218.62,4.59,o,8
58500.51,-222.75,6.77,o,4
58502.47,-218.25,15.40,o,4
58506.48,-237.29,10.66,o,7
58508.48,-228.50,6.26,o,4
58510.46,-205.50,8.17,o,4
58514.46,-240.33,7.92,o,3
