# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59838.67,0.31,4.73,o,13
59840.51,-9.75,6.71,o,4
59842.91,-18.00,5.51,o,4
59844.98,-0.25,4.75,c,8
59845.21,-5.50,6.14,o,4
59846.25,16.60,7.52,o,5
59849.25,10.75,33.70,o,4
59850.20,-25.75,10.26,o,4
59850.90,23.00,12.00,c,1
59852.13,4.50,10.06,c,2
59853.18,-7.75,4.16,o,4
59854.60,-2.00,10.33,o,5
59855.01,4.75,3.52,c,4
59859.06,3.50,11.96,o,8
59861.14,-10.33,20.26,o,3
59862.23,-3.00,18.03,o,4
59865.22,1.50,7.43,o,4
59866.44,-1.71,7.30,o,7
59869.11,3.00,4.02,c,4
59870.21,10.75,3.93,c,4
59871.88,-2.50,6.68,o,4
59873.21,-1.33,3.89,c,3
59874.12,-0.75,3.63,c,4
59875.48,-7.57,5.05,o,7
59877.10,-0.75,3.88,c,4
59878.19,3.50,4.02,c,4
59879.54,-10.83,4.79,o,6
59881.17,4.00,4.13,c,4
59882.84,-10.17,5.03,o,12
59885.09,-26.00,8.63,o,5
59886.15,41.20,42.60,o,5
59889.16,-19.75,15.23,o,4
59890.68,23.50,41.68,o,6
59893.16,6.00,14.50,o,2
59894.80,-0.10,5.10,o,10
59897.16,3.50,5.39,o,4
59898.14,2.50,5.27,o,4
59899.49,2.40,3.49,c,5
59901.14,13.50,5.15,o,4
59902.17,2.25,5.14,o,4
59903.37,-2.50,2.97,c,8
59905.14,-8.25,4.41,o,4
59906.12,2.50,5.43,o,4
59907.34,5.83,3.29,c,6
59909.10,-4.00,5.76,o,4
59910.70,1.50,7.61,o,6
59910.86,0.75,3.63,c,4
59913.12,-8.67,9.86,o,3
59914.99,-6.33,7.93,o,6
59917.09,10.50,11.88,o,4
59918.97,-2.38,8.12,o,8
59921.11,-15.29,14.39,o,7
59922.41,-1.56,340.78,o,9
59925.07,-3.29,8.67,o,7
59926.69,7.71,3.91,o,14
59929.09,-1.14,4.15,c,7
59930.11,-0.38,4.18,c,8
59931.97,-2.33,6.16,o,3
59934.09,0.00,3.90,c,8
59935.32,-6.38,3.63,o,8
59937.09,-9.00,6.73,c,2
59938.05,7.25,5.28,c,4
59939.31,0.50,3.86,o,8
59941.05,-3.00,9.50,o,4
59942.41,0.86,6.38,o,7
