# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58852.59,-0.75,17.27,o,4
58866.61,-0.20,8.76,o,5
58868.59,-6.00,5.27,o,4
58872.63,0.00,5.63,o,4
58874.57,-2.50,4.13,c,4
58876.59,-8.00,5.39,o,4
58878.50,-11.00,23.64,c,3
58880.60,20.00,20.12,o,2
58882.58,-3.75,4.13,c,4
58884.53,0.25,6.91,o,4
58888.53,4.67,15.21,o,3
58900.60,-0.25,4.26,o,4
58902.53,-5.75,4.29,c,4
58904.55,-5.50,5.53,o,4
58912.62,-6.33,5.22,o,3
58917.34,0.50,14.11,o,4
58930.54,-7.00,9.35,c,4
58934.48,-27.25,66.76,c,4
58936.49,-10.00,9.18,o,2
58942.50,3.33,16.50,o,3
58944.46,145.67,82.75,o,3
58952.47,131.00,7.54,o,4
58956.45,176.75,5.89,o,4
58958.45,206.25,5.17,c,4
58960.45,219.00,5.76,o,4
58962.45,204.50,20.31,c,4
58964.39,221.25,17.03,o,4
58966.45,240.25,5.26,c,4
58968.92,241.38,4.60,o,8
58970.43,244.25,8.42,o,4
58972.36,240.50,8.01,o,4
58978.90,217.60,11.05,o,5
58980.40,224.50,184.25,o,2
58982.34,221.00,5.65,c,4
58984.43,203.25,5.77,o,4
58986.40,202.50,5.52,c,4
58988.39,191.00,4.91,o,4
58989.39,190.75,5.27,c,4
58990.37,185.75,6.25,c,4
58992.38,173.25,5.04,o,4
58994.38,168.75,4.88,c,4
58997.38,176.75,6.13,o,4
58998.35,165.00,6.20,o,4
59000.34,143.50,8.13,o,4
59005.42,146.75,14.70,o,4
59006.36,150.25,10.63,o,4
59008.38,210.00,32.00,o,1
59010.37,152.25,6.00,o,4
59016.31,99.50,5.01,c,4
59016.32,130.33,8.31,o,3
59020.32,110.75,5.76,o,4
59022.32,83.00,4.76,c,4
59024.30,110.50,4.13,o,4
59026.33,110.33,7.52,o,3
59028.27,97.25,7.08,o,4
59032.35,77.00,10.18,o,4
59034.34,82.75,13.56,o,4
59036.84,81.75,7.38,o,8
59038.29,78.25,6.14,o,4
59040.32,62.50,6.03,o,4
59042.32,42.00,5.17,c,4
59044.30,37.25,5.01,o,4
59048.27,8.50,7.40,o,4
59050.27,5.25,5.00,c,4
59054.26,9.50,6.81,c,4
59058.26,10.25,13.20,o,4
59060.25,10.00,9.76,o,4
59062.26,-4.33,12.43,o,3
59064.28,-1.75,11.78,o,4
59072.26,3.00,6.56,o,4
59074.26,-15.25,6.75,c,4
59076.25,23.33,11.46,o,3
59088.24,-15.00,20.56,o,3
59090.24,-4.25,19.87,o,4
59198.65,-5.00,10.50,c,4
59204.65,-6.50,8.60,c,4
59206.64,-3.00,5.15,c,4
59216.65,43.50,12.17,o,4
