Nested Sampling Global Log-Evidence           :   -0.127303728699771241E+02  +/-    0.229714174593501824E+00
Nested Importance Sampling Global Log-Evidence:   -0.170661767791682166E+02  +/-    0.372173611632666684E-01

Dim No.       Mean        Sigma
   1    0.725886440534638383E-01    0.424095475489330020E-01
   2   -0.194650393284120433E+02    0.274148433628013777E+01
   3    0.487805568615313434E+00    0.239279696859202196E+00
   4    0.163711731207369215E+01    0.394525963267015778E+00
   5    0.945715443928472205E-02    0.435830484112103341E-02
   6    0.151431479460556329E+01    0.370144763496904117E+00
   7   -0.169462441542089115E+01    0.392608625942828193E+00
   8   -0.108572228335405432E+00    0.578497117928344212E-01
   9   -0.497555492736401472E+01    0.260122587095212099E+01
  10   -0.166096932140840647E+00    0.157933279182469521E+00
  11   -0.271807315973602442E-01    0.142652938861286799E+00
  12   -0.106113121264721194E+00    0.209042916608539436E+00
  13   -0.996058872155312358E-01    0.223928169103721542E+00
  14   -0.105734612418089702E+01    0.442646495187795849E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.981324683860240327E-01
   2   -0.179301055664557900E+02
   3    0.463800790142007702E+00
   4    0.138860819892340204E+01
   5    0.158227562484944025E-01
   6    0.194026386723705913E+01
   7   -0.158212599522053687E+01
   8   -0.342751376092666413E-01
   9   -0.647678549129179970E+01
  10   -0.109523960460380682E+00
  11   -0.317225031501770158E-01
  12    0.333689138527535900E-01
  13   -0.845870844087778101E-01
  14   -0.102945745646967057E+01

MAP Parameters
Dim No.        Parameter
   1    0.981324683860240327E-01
   2   -0.179301055664557900E+02
   3    0.463800790142007702E+00
   4    0.138860819892340204E+01
   5    0.158227562484944025E-01
   6    0.194026386723705913E+01
   7   -0.158212599522053687E+01
   8   -0.342751376092666413E-01
   9   -0.647678549129179970E+01
  10   -0.109523960460380682E+00
  11   -0.317225031501770158E-01
  12    0.333689138527535900E-01
  13   -0.845870844087778101E-01
  14   -0.102945745646967057E+01
