Nested Sampling Global Log-Evidence           :   -0.508486202669772993E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.508548365687706294E+02  +/-    0.737659932467399880E-02

Dim No.       Mean        Sigma
   1    0.164975994777515553E-01    0.143700644639017201E-02
   2   -0.199280423417179655E+02    0.530533183173998779E+00
   3    0.109179338616968935E+01    0.252286169300105258E-01
   4    0.120854139167462371E+01    0.951031467000655779E-02
   5    0.129871593505385095E-01    0.133820469563875836E-03
   6    0.235974419503212030E+01    0.199913438553228585E-02
   7   -0.184133908479243091E+01    0.815203122290347471E-01
   8   -0.159572138621895288E+00    0.134303569731154620E-02
   9   -0.846885305241010933E+01    0.533722174186468168E+00
  10   -0.344299816505129530E+00    0.216689739070020683E-01
  11   -0.858258375998983275E-01    0.320796129069850777E-01
  12   -0.197227559723116425E+00    0.215827458590732504E-01
  13   -0.595866945312795090E-01    0.388096509504521530E-02
  14   -0.107820787783818606E+01    0.209832981346971363E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165497945524021341E-01
   2   -0.192367539011148594E+02
   3    0.106243497616407745E+01
   4    0.121983963677378293E+01
   5    0.127145541172555034E-01
   6    0.235853038380019431E+01
   7   -0.182444026997354802E+01
   8   -0.158804389685947206E+00
   9   -0.870648134644768668E+01
  10   -0.359285626388712087E+00
  11   -0.483684754968112807E-01
  12   -0.206834354913830010E+00
  13   -0.570778901754576407E-01
  14   -0.106434185706535267E+01

MAP Parameters
Dim No.        Parameter
   1    0.158926289336249055E-01
   2   -0.191401369198789588E+02
   3    0.115057520566648797E+01
   4    0.121920045985555037E+01
   5    0.130421811359050562E-01
   6    0.235914074518671901E+01
   7   -0.179694592945351417E+01
   8   -0.159407008915915027E+00
   9   -0.863257349251763983E+01
  10   -0.365152219917633580E+00
  11   -0.743160871051831151E-01
  12   -0.156853170763720212E+00
  13   -0.642626377540085891E-01
  14   -0.109618526400309424E+01
