Nested Sampling Global Log-Evidence           :   -0.201015256945977505E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.202381499075958260E+01  +/-    0.239612354444380905E-02

Dim No.       Mean        Sigma
   1    0.114011373894120832E+00    0.751639859785878210E-02
   2   -0.126075084365080947E+02    0.539651697451643542E+00
   3    0.682815209222129127E+00    0.478339263108322338E-01
   4    0.139475351722135299E+01    0.141817894805516629E-01
   5    0.112695874043217837E-01    0.654579822052257397E-03
   6    0.135877080624844249E+01    0.402758229676904254E-02
   7   -0.181211551593176945E+01    0.155803152876799883E+00
   8   -0.836408288538680322E-01    0.192510812282092429E-01
   9   -0.287140929181099436E+01    0.781371015181660300E+00
  10   -0.131416319100910145E+00    0.362674978078666513E-01
  11   -0.597743548667733632E-01    0.219320839689041737E-01
  12   -0.224571955154089481E+00    0.919370596403202983E-01
  13   -0.150205512362091814E+00    0.200539193720898866E-01
  14   -0.108156157206222669E+01    0.790700254409999054E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.120077883991382375E+00
   2   -0.119995477491653553E+02
   3    0.752719705967966002E+00
   4    0.139140030257376313E+01
   5    0.122797307754626134E-01
   6    0.135424164821771065E+01
   7   -0.157874754563992692E+01
   8   -0.839023633631890559E-01
   9   -0.416530195575529749E+01
  10   -0.120059231294013025E+00
  11   -0.367886851184929253E-01
  12   -0.390908994011496369E+00
  13   -0.164682061511113864E+00
  14   -0.108850785213970069E+01

MAP Parameters
Dim No.        Parameter
   1    0.140839361229736920E+00
   2   -0.129699589929727583E+02
   3    0.696789843524516117E+00
   4    0.141077568333388781E+01
   5    0.111071545920912104E-01
   6    0.135961922979561378E+01
   7   -0.179344542847674515E+01
   8   -0.644012435279769785E-01
   9   -0.447406384641617905E+01
  10   -0.126659582295829798E+00
  11   -0.439194694152836781E-01
  12   -0.153521115072633274E+00
  13   -0.124861346019941075E+00
  14   -0.108245015367405428E+01
