Nested Sampling Global Log-Evidence           :   -0.127816012631100797E+02  +/-    0.407415378030749731E+00
Nested Importance Sampling Global Log-Evidence:   -0.181297987014338453E+02  +/-    0.388187480389725822E-01

Dim No.       Mean        Sigma
   1    0.778090422492766082E-01    0.316621781542391414E-01
   2   -0.211639032282771815E+02    0.131581721794775475E+01
   3    0.619468639157944923E+00    0.135887944866202981E+00
   4    0.162202978095149941E+01    0.128890669582582940E+00
   5    0.105277335159091063E-01    0.173418465461459403E-02
   6    0.149348346723405268E+01    0.108423577930691878E+00
   7   -0.171691430513008902E+01    0.444983689121020043E+00
   8   -0.975717721706498842E-01    0.455396824990906279E-01
   9   -0.283879940917824047E+01    0.371457383049401679E+01
  10   -0.154417069208240443E+00    0.176750435319063537E+00
  11   -0.136512976293335260E-01    0.114156414432054792E+00
  12   -0.331957949205563263E+00    0.189489210429276189E+00
  13   -0.123583969986001102E+00    0.126502094003029031E+00
  14   -0.106349544210775404E+01    0.487212535589417878E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.339440179444513296E-01
   2   -0.225510029121462665E+02
   3    0.498263865740276923E+00
   4    0.153622671024114199E+01
   5    0.708277529885284821E-02
   6    0.151663044961623239E+01
   7   -0.137783342017456079E+01
   8   -0.825026869132636231E-01
   9   -0.354991028492568450E+01
  10   -0.316347005705925166E+00
  11    0.157156685197514356E+00
  12   -0.332147331535962542E+00
  13   -0.294830905937100152E+00
  14   -0.109813314493926040E+01

MAP Parameters
Dim No.        Parameter
   1    0.339440179444513296E-01
   2   -0.225510029121462665E+02
   3    0.498263865740276923E+00
   4    0.153622671024114199E+01
   5    0.708277529885284821E-02
   6    0.151663044961623239E+01
   7   -0.137783342017456079E+01
   8   -0.825026869132636231E-01
   9   -0.354991028492568450E+01
  10   -0.316347005705925166E+00
  11    0.157156685197514356E+00
  12   -0.332147331535962542E+00
  13   -0.294830905937100152E+00
  14   -0.109813314493926040E+01
