         MJD         m       dm     uJy   duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57319.569465 19.026525      NaN     5.0   28.0   o  0.0   0.87 107.93259 28.57263  2260.37  3228.64 4.76 3.56 -29.0 -0.505    18.96 20.55 02a57319o0568o 0xc00800
57319.595443 19.089302      NaN   -40.0   28.0   o  0.0   0.99 107.93259 28.57263  3692.93  1802.46 4.94 3.45 -12.6 -0.528    19.00 20.63 02a57319o0603o 0xc00900
57324.514678 18.298627      NaN    -1.0   58.0   o  0.0   0.96 107.93259 28.57263  2295.87  3228.84 5.57 4.14 -32.4 -0.485    18.12 19.10 02a57324o0521o 0xc00800
57324.539943 17.875167      NaN    98.0   53.0   o  0.0   0.94 107.93259 28.57263  2290.72  3236.82 5.61 4.07 -34.1 -0.484    18.15 19.13 02a57324o0560o 0xc00900
57324.553062 17.909502      NaN    57.0   64.0   o  0.0   0.83 107.93259 28.57263  3723.46  1808.30 5.90 4.18 -17.7 -0.501    18.14 19.12 02a57324o0580o 0xc00800
57324.571884 18.226218      NaN   -36.0   62.0   o  0.0   0.85 107.93259 28.57263  3725.02  1814.29 6.01 4.20 -18.3 -0.479    18.21 19.23 02a57324o0605o 0xc00800
57327.623998 17.837796      NaN    71.0   65.0   o  0.0   1.15 107.93259 28.57263  8475.94  7423.64 3.95 2.94  89.7 -0.472    18.02 18.80 02a57327o0634o 0xc00900
57362.494347 18.867907      NaN    34.0   23.0   o  0.0   0.85 107.93259 28.57263  2074.60  3572.93 4.31 3.51 -36.2 -0.460    19.19 20.79 02a57362o0427o 0xc00900
57362.521925 19.302877      NaN   -30.0   23.0   o  0.0   0.94 107.93259 28.57263  1795.56  2982.42 4.52 3.55 -35.8 -0.452    19.21 20.83 02a57362o0466o 0xc00800
57362.540273 19.302877      NaN   -22.0   23.0   o  0.0   0.93 107.93259 28.57263  2671.53  4159.12 3.95 3.44 -41.4 -0.445    19.18 20.73 02a57362o0492o 0xc00800
57362.560101 19.351140      NaN    -6.0   22.0   o  0.0   0.96 107.93259 28.57263  8021.02  8085.61 3.60 3.28  88.1 -0.458    19.11 20.67 02a57362o0519o 0xc00800
57363.498593 19.510313      NaN    -8.0   19.0   o  0.0   1.01 107.93259 28.57263  2077.17  3574.23 4.36 3.58 -39.5 -0.443    19.32 21.04 02a57363o0406o 0xc00800
57363.526427 19.401649      NaN   -16.0   21.0   o  0.0   0.84 107.93259 28.57263  1800.06  2982.43 4.52 3.66 -34.7 -0.439    19.28 20.99 02a57363o0444o 0xc00800
57363.537678 19.510313      NaN   -17.0   19.0   o  0.0   0.96 107.93259 28.57263  8321.44  6341.07 3.52 3.03  86.8 -0.466    19.34 21.01 02a57363o0461o 0xc00800
57363.562659 19.169763      NaN    21.0   19.0   o  0.0   0.97 107.93259 28.57263  8020.25  8086.51 3.52 3.19 -88.0 -0.471    19.28 20.94 02a57363o0495o 0xc00800
57384.434381 18.623526      NaN    -5.0   43.0   o  0.0   1.11 107.93259 28.57263  2013.03  3565.98 4.14 3.65 -42.5 -0.434    18.40 19.25 02a57384o0352o 0xc00800
57384.438127 18.684100      NaN    11.0   37.0   o  0.0   1.55 107.93259 28.57263  1729.03  2973.15 4.31 3.68 -39.0 -0.443    18.40 19.26 02a57384o0358o 0xc00800
57384.464176 18.729535      NaN   -22.0   39.0   o  0.0   1.31 107.93259 28.57263  2594.11  4163.40 3.86 3.57 -52.6 -0.426    18.38 19.20 02a57384o0396o 0xc00800
57384.472204 14.932126      NaN    37.0 1276.0   o  0.0   1.09 107.93259 28.57263  7869.81  8295.04 3.85 3.80  17.6 -0.458    16.62 16.43 02a57384o0408o 0xc00802
57385.453232 19.014394      NaN   -28.0   30.0   o  0.0   1.15 107.93259 28.57263  2015.54  3565.28 4.26 3.46 -41.7 -0.478    18.74 19.86 02a57385o0395o 0xc00800
57385.455766 18.978793      NaN    -9.0   31.0   o  0.0   1.37 107.93259 28.57263  1727.50  2977.49 4.48 3.53 -38.2 -0.483    18.72 19.83 02a57385o0398o 0xc00800
57385.469640 18.720295      NaN    19.0   33.0   o  0.0   0.84 107.93259 28.57263  8164.22  6546.44 3.61 3.13  87.8 -0.475    18.73 19.88 02a57385o0417o 0xc00900
57385.490506 19.089302      NaN  -109.0   28.0   o  0.0   1.12 107.93259 28.57263  7861.23  8298.34 3.59 3.17  86.0 -0.473    18.76 19.91 02a57385o0446o 0xc00900
57415.428983 19.256669      NaN   -10.0   24.0   o  0.0   0.87 107.93259 28.57263  7879.21  7789.94 3.55 3.15 -88.8 -0.478    18.96 20.26 02a57415o0377o 0xc00800
57415.452685 19.401649      NaN   -28.0   21.0   o  0.0   1.26 107.93259 28.57263  7585.72  7204.08 3.49 3.04 -89.9 -0.466    18.96 20.24 02a57415o0413o 0xc00800
57415.465542 19.302877      NaN   -41.0   23.0   o  0.0   1.09 107.93259 28.57263  8744.94  6648.96 3.55 3.01 -90.0 -0.463    18.95 20.22 02a57415o0433o 0xc00800
57442.355632 18.702047      NaN   -11.0   40.0   o  0.0   0.67 107.93259 28.57263  7934.15  7657.33 3.81 3.01  87.9 -0.495    18.52 19.47 02a57442o0250o 0xc00800
57442.373712 18.847027      NaN   -28.0   35.0   o  0.0   1.16 107.93259 28.57263  7639.15  7071.00 3.73 3.01  87.1 -0.492    18.49 19.42 02a57442o0277o 0xc00800
57442.393445 16.619445 0.291036   817.0  219.0   o  0.0   2.28 107.93259 28.57263  8801.41  6515.39 4.59 4.03  11.2 -0.549    16.71 17.85 02a57442o0310o 0xc00802
57442.400993 18.649074      NaN   -32.0   42.0   o  0.0   1.06 107.93259 28.57263  8971.52  6561.59 3.90 3.08  83.1 -0.499    18.44 19.36 02a57442o0322o 0xc00900
