Nested Sampling Global Log-Evidence           :   -0.817316228855620182E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.817404004155692405E+02  +/-    0.295402486798996633E-02

Dim No.       Mean        Sigma
   1    0.345980645292713052E-01    0.194424015607789075E-01
   2    0.142109271465273324E+02    0.596469526337650935E+00
   3    0.914296543467982975E-01    0.661297314254808838E-01
   4    0.563056052990628886E+00    0.603968242169263120E-01
   5    0.790361725641606713E-02    0.206785987284451023E-02
   6    0.523120860445025815E+00    0.103002658486826021E+00
   7   -0.180066827131601204E+01    0.235080236749513227E+00
   8   -0.155013387440641720E+00    0.521290607895888644E-01
   9   -0.383774818258176476E+01    0.763414933532905460E+00
  10   -0.149891141203757822E+00    0.116464035536747321E+00
  11   -0.871467002430022925E-01    0.104773670848774675E+00
  12   -0.133891701649750922E+00    0.120020327607370261E+00
  13   -0.156251483704638039E+00    0.127309666558261370E+00
  14   -0.105467350081414035E+01    0.164622250422419118E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.129418921976679445E-01
   2    0.145725178163843907E+02
   3    0.182188469308233458E+00
   4    0.513508089909711085E+00
   5    0.810865859616708221E-02
   6    0.523798824238074556E+00
   7   -0.175656765119051950E+01
   8   -0.792873452279394819E-01
   9   -0.454622672409730910E+01
  10    0.642024202425691415E-01
  11   -0.900177919325475667E-01
  12   -0.717609925934687143E-01
  13   -0.929717007469598455E-01
  14   -0.105290163772815615E+01

MAP Parameters
Dim No.        Parameter
   1   -0.670007192636054572E-02
   2    0.128722607914613647E+02
   3    0.178992399739869079E+00
   4    0.580997344410249084E+00
   5    0.898175277156693617E-02
   6    0.620936974234190031E+00
   7   -0.193502219893634830E+01
   8   -0.137087155287587747E+00
   9   -0.463541641660721915E+01
  10   -0.286475207288422462E+00
  11   -0.250568372796760974E+00
  12   -0.156637974474617137E+00
  13   -0.395449713364941724E+00
  14   -0.103475291511551903E+01
