Nested Sampling Global Log-Evidence           :   -0.218561591975176924E+03  +/-    0.423133029521354370E-01
Nested Importance Sampling Global Log-Evidence:   -0.219389844730053966E+03  +/-    0.922365718861722778E-01

Dim No.       Mean        Sigma
   1    0.155618498147550383E+00    0.577878612867700845E-02
   2   -0.153675697426197804E+02    0.378685771503130264E+00
   3    0.943381219230290724E+00    0.203138887539391910E-01
   4    0.581635482142214166E+00    0.809135532875080582E-01
   5    0.994290778040175967E-02    0.158801685003742330E-02
   6    0.171664446389316749E+01    0.932344436575516244E-02
   7   -0.173994881308307203E+01    0.199346192789300186E+00
   8   -0.365923915738468775E+00    0.215425588160285883E-01
   9    0.422118358707519459E+01    0.428015628696609751E+00
  10   -0.226161534921960089E+00    0.221243292238407427E-01
  11   -0.137199033277308868E+00    0.850397231547170285E-01
  12   -0.147939864465790022E+00    0.109760483184243474E+00
  13   -0.924096248589167280E+00    0.431519190112863854E-01
  14   -0.106614132168271114E+01    0.203496966937634950E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.159108191084573164E+00
   2   -0.156755696212414968E+02
   3    0.961733083789855114E+00
   4    0.655052815192466054E+00
   5    0.105398029626977037E-01
   6    0.171503721725398739E+01
   7   -0.171547421159370095E+01
   8   -0.360148325529829394E+00
   9    0.491018527691951956E+01
  10   -0.226700282646628448E+00
  11   -0.995447727206307531E-01
  12   -0.137322740270388849E+00
  13   -0.953778195480261215E+00
  14   -0.102800628629050128E+01

MAP Parameters
Dim No.        Parameter
   1    0.155198761256149370E+00
   2   -0.159409953001856586E+02
   3    0.935284601209335542E+00
   4    0.458702861955940178E+00
   5    0.683030125979799691E-02
   6    0.170268717347783860E+01
   7   -0.144230123651213038E+01
   8   -0.367636510798716620E+00
   9    0.378678106690830196E+01
  10   -0.231785372130456857E+00
  11   -0.241416876531877100E+00
  12   -0.243208180142893859E+00
  13   -0.951706028600358023E+00
  14   -0.106748343250275357E+01
