Nested Sampling Global Log-Evidence           :   -0.855640449912662859E+02  +/-    0.646369600515375731E+00
Nested Importance Sampling Global Log-Evidence:   -0.907585392757394516E+02  +/-    0.371436687871201099E-01

Dim No.       Mean        Sigma
   1    0.733179134037006686E-01    0.145843631971628255E-01
   2   -0.150489157451685198E+02    0.919320145677595901E+00
   3    0.507257189365575289E+00    0.852100153698047702E-01
   4    0.155257051879337826E+01    0.348607735158598039E-01
   5    0.162413454205970822E-01    0.119219005374722746E-02
   6    0.197467865932819908E+01    0.258859137103163613E-01
   7   -0.170438529713697040E+01    0.442230348627237202E+00
   8   -0.621386187186443381E-01    0.281633132904884204E-01
   9   -0.258368532310923804E+01    0.150512405228015833E+01
  10   -0.369257076202946510E+00    0.132554140948162341E+00
  11   -0.308103628548309305E+00    0.623996494079077785E-01
  12   -0.132812097189598022E+00    0.129610911371211168E+00
  13   -0.503881113799760638E+00    0.306352114843239341E-01
  14   -0.105952377426175293E+01    0.483741708702759773E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.797630216518530194E-01
   2   -0.146368547492418219E+02
   3    0.510327052168184969E+00
   4    0.154101909519394020E+01
   5    0.167429026671700662E-01
   6    0.196109472829997178E+01
   7   -0.116778323978560139E+01
   8   -0.846473709672193042E-01
   9   -0.253875953272616695E+01
  10   -0.401621682631990717E+00
  11   -0.307192484819164002E+00
  12   -0.195849674492582171E+00
  13   -0.504947891643744651E+00
  14   -0.103338795112921966E+01

MAP Parameters
Dim No.        Parameter
   1    0.797630216518530194E-01
   2   -0.146368547492418219E+02
   3    0.510327052168184969E+00
   4    0.154101909519394020E+01
   5    0.167429026671700662E-01
   6    0.196109472829997178E+01
   7   -0.116778323978560139E+01
   8   -0.846473709672193042E-01
   9   -0.253875953272616695E+01
  10   -0.401621682631990717E+00
  11   -0.307192484819164002E+00
  12   -0.195849674492582171E+00
  13   -0.504947891643744651E+00
  14   -0.103338795112921966E+01
