Nested Sampling Global Log-Evidence           :   -0.771947069719282268E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.772105515683462755E+02  +/-    0.504589410400618690E-02

Dim No.       Mean        Sigma
   1    0.219422328763361520E-01    0.271609655570299651E-02
   2   -0.134417627283745365E+02    0.173236974438418151E+00
   3    0.690230513339279428E+00    0.125415764069243298E-01
   4    0.922998491132093979E+00    0.295405071334989347E-01
   5    0.129660212536711408E-01    0.355730925418095627E-03
   6    0.170396244790539786E+01    0.207874848071402940E-02
   7   -0.160502324145687103E+01    0.264157543545266826E+00
   8   -0.239094022238567384E-01    0.295807201101689352E-02
   9   -0.414754376991218976E+01    0.582600289999202103E+00
  10   -0.217144353767470571E+00    0.429678440778765297E-01
  11   -0.865956919735772213E-01    0.289292674506187418E-01
  12   -0.278543831628001670E+00    0.120051456586691460E+00
  13   -0.101066880867646605E-01    0.385407612451762593E-02
  14   -0.105188096863799796E+01    0.941778958300628320E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.219495034141525616E-01
   2   -0.131957034692696880E+02
   3    0.698978085365100976E+00
   4    0.921694641781211632E+00
   5    0.131140139111386549E-01
   6    0.170304079501022887E+01
   7   -0.149082273548351130E+01
   8   -0.230660177360519809E-01
   9   -0.401712603433808013E+01
  10   -0.194794965274169285E+00
  11   -0.830910036925462669E-01
  12   -0.239891849580954691E+00
  13   -0.150516969657126104E-01
  14   -0.104835001184457766E+01

MAP Parameters
Dim No.        Parameter
   1    0.217412544774472326E-01
   2   -0.138545810246552037E+02
   3    0.698620770903565780E+00
   4    0.947519238189094892E+00
   5    0.135014847506685701E-01
   6    0.170261932525483117E+01
   7   -0.149940754871856186E+01
   8   -0.238323793413066504E-01
   9   -0.390500305224403954E+01
  10   -0.240503683599156970E+00
  11   -0.811335709233172997E-01
  12   -0.421721618452706393E+00
  13   -0.680729094925067169E-02
  14   -0.104137246115995419E+01
