Nested Sampling Global Log-Evidence           :   -0.451212469060693948E+02  +/-    0.555043126736308290E+00
Nested Importance Sampling Global Log-Evidence:   -0.488817866020663487E+02  +/-    0.332099340406611584E-01

Dim No.       Mean        Sigma
   1    0.383198706868273578E-01    0.314422505080193884E-01
   2   -0.302322536182871389E+02    0.987900122735000386E+00
   3    0.515980889788789199E+00    0.122761034356456800E+00
   4    0.164556562248416305E+01    0.456048679355234923E-01
   5    0.162686494046349467E-01    0.170474349255920164E-02
   6    0.260175067213316513E+01    0.289699993658159682E+00
   7   -0.183904510803310028E+01    0.377703609552325348E+00
   8   -0.104466545796639165E+00    0.653122030521957470E-01
   9   -0.764997897779770142E+01    0.173265190001626790E+01
  10   -0.622469395884303056E-01    0.135852600103403248E+00
  11   -0.750736141924867734E-01    0.869525428528116068E-01
  12   -0.762496609972670297E-01    0.115629510716447864E+00
  13   -0.764701821606429272E-01    0.206061675521554410E+00
  14   -0.105498862772538415E+01    0.497002434183316869E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.415590586405539322E-01
   2   -0.287344890252018281E+02
   3    0.572816553871684508E+00
   4    0.159746308414373162E+01
   5    0.189602096593874184E-01
   6    0.340221759719824268E+01
   7   -0.171783481511025249E+01
   8    0.248947442187077289E-01
   9   -0.624393674782452379E+01
  10    0.151098495344400091E+00
  11    0.637582615342410786E-01
  12   -0.129464631614441189E+00
  13   -0.352630568659902388E+00
  14   -0.114743953904421891E+01

MAP Parameters
Dim No.        Parameter
   1    0.415590586405539322E-01
   2   -0.287344890252018281E+02
   3    0.572816553871684508E+00
   4    0.159746308414373162E+01
   5    0.189602096593874184E-01
   6    0.340221759719824268E+01
   7   -0.171783481511025249E+01
   8    0.248947442187077289E-01
   9   -0.624393674782452379E+01
  10    0.151098495344400091E+00
  11    0.637582615342410786E-01
  12   -0.129464631614441189E+00
  13   -0.352630568659902388E+00
  14   -0.114743953904421891E+01
