Nested Sampling Global Log-Evidence           :   -0.626896278096517601E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.640945833152988809E+00  +/-    0.322044942081637156E-02

Dim No.       Mean        Sigma
   1    0.112935854829584195E+00    0.183663390389542406E-02
   2   -0.164746255540030155E+02    0.111357144131785754E+00
   3    0.925295600456862988E+00    0.802232815447860917E-02
   4    0.159144669922720494E+01    0.362406907666718708E-02
   5    0.855222801545778115E-02    0.107440862278026774E-03
   6    0.164459010010909856E+01    0.313626867503139038E-02
   7   -0.157684819788520558E+01    0.390626290532878617E-01
   8   -0.442557377544919445E-01    0.369399452538336304E-02
   9   -0.183497352834859351E+01    0.883641716150674467E-01
  10   -0.125821603030935342E+00    0.495583351069297552E-02
  11   -0.851123508105732507E-01    0.705468093132111725E-02
  12   -0.142282552278808899E+00    0.172642543162767267E-01
  13   -0.124436099026363295E+00    0.747824768993111868E-02
  14   -0.108475543264336483E+01    0.112410264002240721E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.114385984685510658E+00
   2   -0.166085962215403455E+02
   3    0.915445667828123533E+00
   4    0.159231153282603777E+01
   5    0.849963554950463121E-02
   6    0.164571948880044094E+01
   7   -0.166718558205083056E+01
   8   -0.454714960219849140E-01
   9   -0.174729022642963017E+01
  10   -0.125552592707162097E+00
  11   -0.809015568364647719E-01
  12   -0.140754626917798664E+00
  13   -0.140400449244513614E+00
  14   -0.107836734221629604E+01

MAP Parameters
Dim No.        Parameter
   1    0.111697547849154061E+00
   2   -0.164193436729146534E+02
   3    0.925515271987951138E+00
   4    0.159955742625853503E+01
   5    0.850802226372920911E-02
   6    0.164271683096182031E+01
   7   -0.157620918128800014E+01
   8   -0.431145019155038181E-01
   9   -0.176048502311990096E+01
  10   -0.125654001242622770E+00
  11   -0.714187459929204738E-01
  12   -0.136235894467191088E+00
  13   -0.116747342096350293E+00
  14   -0.107656440486745186E+01
