         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57230.470538 18.978793      NaN   -16    31 o    0   1.00 345.45854 13.95661  2150.02  2387.04  4.10  3.72 -31.4 -0.410    18.69 20.07 02a57230o0277o 0xc00800
57322.365684 17.797727      NaN    -6    92 o    0   1.26 345.45854 13.95661  8476.63  8249.84  4.55  3.88 -88.3 -0.491    17.83 18.55 02a57322o0358o 0xc00800
57322.392871 17.536732      NaN   -27   117 o    0   1.03 345.45854 13.95661  8473.34  8250.46  4.50  3.61 -88.5 -0.487    17.79 18.45 02a57322o0400o 0xc00800
57322.421247 17.858399      NaN   -16    87 o    0   1.21 345.45854 13.95661  7017.51  9701.13  4.36  3.63 -79.3 -0.488    17.76 18.34 02a57322o0443o 0xc00800
57322.447494 17.603715      NaN    15   105 o    0   1.02 345.45854 13.95661  7020.46  9702.28  4.53  3.90 -77.9 -0.475    17.62 18.18 02a57322o0483o 0xc00800
57323.337368 18.431198      NaN     4    50 o    0   0.93 345.45854 13.95661  8490.63  8247.53  4.28  3.06 -88.3 -0.472    18.20 19.12 02a57323o0256o 0xc00800
57323.366582 18.467034      NaN     2    49 o    0   1.13 345.45854 13.95661  8484.04  8249.31  4.31  3.41 -89.1 -0.488    18.16 19.06 02a57323o0297o 0xc00800
57323.396770 18.417189      NaN   -81    52 o    0   1.09 345.45854 13.95661  7031.78  9700.29  4.11  3.52 -78.9 -0.512    18.13 18.96 02a57323o0340o 0xc00900
57323.426872 18.298627      NaN   -47    58 o    0   1.02 345.45854 13.95661  7030.70  9701.13  4.22  3.66 -78.3 -0.499    18.03 18.84 02a57323o0382o 0xc00800
57326.329929 18.534680      NaN    47    31 o    0   1.25 345.45854 13.95661  8529.62  8261.44  4.25  3.41  89.9 -0.483    18.75 20.25 02a57326o0256o 0xc00800
57326.355849 18.550302      NaN   -12    46 o    0   0.99 345.45854 13.95661  8522.36  8262.35  4.30  3.47 -90.0 -0.483    18.40 19.79 02a57326o0296o 0xc00800
57330.314288 18.729535      NaN    -5    39 o    0   1.05 345.45854 13.95661  8525.31  8262.02  4.65  3.85  88.2 -0.478    18.60 20.36 02a57330o0188o 0xc00800
57330.338049 18.684100      NaN    20    34 o    0   1.08 345.45854 13.95661  8522.94  8264.12  4.61  3.81  87.6 -0.479    18.80 20.55 02a57330o0225o 0xc00800
57330.367836 18.990530      NaN     8    28 o    0   1.18 345.45854 13.95661  7065.21  9714.94  4.33  3.73 -82.5 -0.487    18.91 20.64 02a57330o0271o 0xc00800
57330.398522 18.598565      NaN    24    36 o    0   0.78 345.45854 13.95661  7068.25  9716.97  4.58  4.02 -78.8 -0.479    18.85 20.70 02a57330o0318o 0xc00800
57366.194113 18.136622      NaN    52    50 o    0   1.33 345.45854 13.95661  8996.35  7755.96  4.01  3.49  83.9 -0.489    18.31 19.26 02a57366o0039o 0xc00800
57366.222834 19.089302      NaN   -55    28 o    0   0.87 345.45854 13.95661  8405.38  7172.65  4.19  3.72  84.2 -0.452    18.84 20.38 02a57366o0043o 0xc00900
57366.238627 18.978793      NaN    15    26 o    0   0.97 345.45854 13.95661  8119.32  8922.95  3.70  3.38  86.1 -0.457    18.93 20.33 02a57366o0068o 0xc00800
57562.621251 17.633737      NaN    72    83 o    0   1.01 345.45854 13.95661   792.21  1013.97  4.86  3.46 -24.0 -0.522    17.88 18.25 02a57562o0666o 0xc00800
57566.613721 18.757738      NaN    12    34 o    0   1.25 345.45854 13.95661  1009.28  2366.54  4.58  3.56 -28.5 -0.477    18.53 19.68 02a57566o0556o 0xc00800
57591.518695 18.481707      NaN   -36    49 o    0   1.06 345.45854 13.95661  2330.21  1026.94  4.46  3.25 -12.6 -0.531    18.38 19.21 02a57591o0519o 0xc00800
57591.540493 18.417189      NaN   -27    52 o    0   0.74 345.45854 13.95661  2342.77  1068.39  4.26  3.23 -13.7 -0.549    18.42 19.24 02a57591o0558o 0xc00800
57591.567961 18.292405      NaN    40    45 o    0   1.48 345.45854 13.95661  8285.08  9424.82  3.69  3.48  79.7 -0.481    18.47 19.35 02a57591o0608o 0xc00800
