Nested Sampling Global Log-Evidence           :   -0.328887182347285503E+02  +/-    0.492510553201721046E+00
Nested Importance Sampling Global Log-Evidence:   -0.376854206931794664E+02  +/-    0.397072596908206316E-01

Dim No.       Mean        Sigma
   1    0.317384660626834625E-01    0.241818550655509348E-01
   2   -0.897117888995458479E+01    0.618367167057732425E+00
   3    0.247783278076657759E+00    0.129086721915358388E+00
   4    0.804606334016791380E+00    0.243909749302267914E+00
   5    0.977435658337925430E-02    0.437234689684377897E-02
   6    0.208728785530211791E+01    0.781658980281518811E-01
   7   -0.175812504750508425E+01    0.418166557166336383E+00
   8   -0.850774492129369592E-01    0.406409335784564951E-01
   9   -0.248602267092059526E+01    0.823039944920736954E+00
  10   -0.390138551203674633E+00    0.132554431839684100E+00
  11   -0.936250688932879355E-01    0.143696817535052201E+00
  12   -0.181162335155236526E+00    0.242761596103902272E+00
  13   -0.430669538720830525E+00    0.115605232331863844E+00
  14   -0.106061334196075552E+01    0.537498358124971695E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.230052366207106340E-01
   2   -0.931451042171971899E+01
   3    0.291912722502579880E+00
   4    0.877502055267939562E+00
   5    0.429325230994922341E-03
   6    0.217845445508572100E+01
   7   -0.125484791381775285E+01
   8   -0.191930620760145318E-01
   9   -0.224427899170565848E+01
  10   -0.405118103867920687E+00
  11   -0.297865008387058816E+00
  12   -0.121592441587953320E+00
  13   -0.526649256031415325E+00
  14   -0.100174829851465064E+01

MAP Parameters
Dim No.        Parameter
   1   -0.230052366207106340E-01
   2   -0.931451042171971899E+01
   3    0.291912722502579880E+00
   4    0.877502055267939562E+00
   5    0.429325230994922341E-03
   6    0.217845445508572100E+01
   7   -0.125484791381775285E+01
   8   -0.191930620760145318E-01
   9   -0.224427899170565848E+01
  10   -0.405118103867920687E+00
  11   -0.297865008387058816E+00
  12   -0.121592441587953320E+00
  13   -0.526649256031415325E+00
  14   -0.100174829851465064E+01
