Nested Sampling Global Log-Evidence           :   -0.109079293662256859E+03  +/-    0.537090344199422809E+00
Nested Importance Sampling Global Log-Evidence:   -0.114316679526320513E+03  +/-    0.329781903475964491E-01

Dim No.       Mean        Sigma
   1    0.637029470241883833E-01    0.190830627932929882E-01
   2   -0.148635327757018079E+02    0.105051900575475021E+01
   3    0.977421617560899958E+00    0.602481900350295072E-01
   4    0.108234938883751641E+01    0.266691328289852037E+00
   5    0.684303069246662826E-02    0.284144550116230930E-02
   6    0.212143883069730999E+01    0.340716818897306359E-01
   7   -0.168471290327727075E+01    0.430438881200907231E+00
   8   -0.170527085632444786E+00    0.256591985650719279E-01
   9   -0.214619045056140623E+01    0.146379533679803830E+01
  10    0.182461812292476107E-01    0.755207831085479425E-01
  11   -0.550178008517589121E-01    0.146116982727402422E+00
  12   -0.257229251493096056E+00    0.224970657491671472E+00
  13   -0.133467807849807912E+00    0.455885853564684806E-01
  14   -0.106150648110337720E+01    0.524716713581307656E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.572558146638550702E-01
   2   -0.147814563269002708E+02
   3    0.912464484515162266E+00
   4    0.118689558087433666E+01
   5    0.703763448897393954E-02
   6    0.214402196374256304E+01
   7   -0.147489455332457098E+01
   8   -0.178950002610719222E+00
   9   -0.347391480716272927E+01
  10    0.115234118513575373E+00
  11   -0.806291438444279723E-01
  12   -0.801608841597484467E+00
  13   -0.157527166899089854E+00
  14   -0.104184033209893689E+01

MAP Parameters
Dim No.        Parameter
   1    0.572558146638550702E-01
   2   -0.147814563269002708E+02
   3    0.912464484515162266E+00
   4    0.118689558087433666E+01
   5    0.703763448897393954E-02
   6    0.214402196374256304E+01
   7   -0.147489455332457098E+01
   8   -0.178950002610719222E+00
   9   -0.347391480716272927E+01
  10    0.115234118513575373E+00
  11   -0.806291438444279723E-01
  12   -0.801608841597484467E+00
  13   -0.157527166899089854E+00
  14   -0.104184033209893689E+01
