Nested Sampling Global Log-Evidence           :   -0.388045368264459043E+02  +/-    0.488042724372119874E+00
Nested Importance Sampling Global Log-Evidence:   -0.443744110565579177E+02  +/-    0.359605343736811370E-01

Dim No.       Mean        Sigma
   1    0.100198186102386497E+00    0.318673281635485223E-01
   2   -0.107279757055598424E+02    0.221929960163249484E+01
   3    0.911036322536016629E+00    0.126975410889999779E+00
   4    0.119370582008604398E+01    0.262328658537043569E+00
   5    0.101952667593442209E-01    0.411870264146691530E-02
   6    0.162116136742250516E+01    0.447386782571522063E-01
   7   -0.169897793869562497E+01    0.427269132766501081E+00
   8    0.734866243417064136E-01    0.393331541655794065E-01
   9   -0.536022539942312015E+01    0.299163102075678022E+01
  10   -0.309080763614197285E+00    0.133677254572293902E+00
  11   -0.483354141480525634E-01    0.135290902617758890E+00
  12   -0.232681748363537805E+00    0.208122200404523505E+00
  13    0.402920904074263009E+00    0.495006763198319738E-01
  14   -0.105397425793912825E+01    0.467310038415972712E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.136022829932941514E+00
   2   -0.944975746484728596E+01
   3    0.105660807823998892E+01
   4    0.169773959597344870E+01
   5    0.135259247730792221E-01
   6    0.158964242507952158E+01
   7   -0.126978280456005921E+01
   8    0.805296156175287214E-01
   9   -0.984156778392505416E+01
  10   -0.459391539229128787E+00
  11    0.195005572694781984E-01
  12   -0.208093370765101787E+00
  13    0.431465395739885127E+00
  14   -0.102985691114993450E+01

MAP Parameters
Dim No.        Parameter
   1    0.136022829932941514E+00
   2   -0.944975746484728596E+01
   3    0.105660807823998892E+01
   4    0.169773959597344870E+01
   5    0.135259247730792221E-01
   6    0.158964242507952158E+01
   7   -0.126978280456005921E+01
   8    0.805296156175287214E-01
   9   -0.984156778392505416E+01
  10   -0.459391539229128787E+00
  11    0.195005572694781984E-01
  12   -0.208093370765101787E+00
  13    0.431465395739885127E+00
  14   -0.102985691114993450E+01
