Nested Sampling Global Log-Evidence           :   -0.182242844057822495E+02  +/-    0.448729629846598643E+00
Nested Importance Sampling Global Log-Evidence:   -0.236310490889104869E+02  +/-    0.353890865474064537E-01

Dim No.       Mean        Sigma
   1    0.106514343463960992E+00    0.241908246673971546E-01
   2   -0.204786167398407457E+02    0.215172275027596172E+01
   3    0.983643484905741827E+00    0.698826412180423157E-01
   4    0.186098754250518605E+01    0.214986651576424020E+00
   5    0.848050091174383687E-02    0.102148531194691116E-02
   6    0.154881405177564258E+01    0.129089364858028938E+00
   7   -0.167185639334397673E+01    0.450091187618894495E+00
   8   -0.937372447744313914E-01    0.369101131819922976E-01
   9   -0.222934417916770089E+01    0.264742170191717641E+01
  10   -0.174734127492794711E+00    0.119718959827288904E+00
  11    0.152880444242330278E-02    0.119259513895103572E+00
  12   -0.904709263251011753E-01    0.134776091466406345E+00
  13   -0.185715949582995976E+00    0.164074839672620709E+00
  14   -0.106185003209199103E+01    0.502849638316806083E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112357256980719439E+00
   2   -0.189259211630215418E+02
   3    0.955007950521727489E+00
   4    0.211675457293662950E+01
   5    0.879486465660683260E-02
   6    0.140079472066921573E+01
   7   -0.164761333108897801E+01
   8   -0.661687677666461943E-01
   9   -0.299296951003477707E+01
  10   -0.654444169030159451E-01
  11   -0.738910200070358458E-01
  12    0.691235394756556376E-02
  13   -0.453259188971410654E+00
  14   -0.102228198500043121E+01

MAP Parameters
Dim No.        Parameter
   1    0.112357256980719439E+00
   2   -0.189259211630215418E+02
   3    0.955007950521727489E+00
   4    0.211675457293662950E+01
   5    0.879486465660683260E-02
   6    0.140079472066921573E+01
   7   -0.164761333108897801E+01
   8   -0.661687677666461943E-01
   9   -0.299296951003477707E+01
  10   -0.654444169030159451E-01
  11   -0.738910200070358458E-01
  12    0.691235394756556376E-02
  13   -0.453259188971410654E+00
  14   -0.102228198500043121E+01
